EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:01:59,040	00:02:04,416	| radiolab_podcast19bitflipfix |	Paper ballot in the voting booth with a touch screen computer and and folders with walk-in
EDL	00:02:04,416	00:02:05,184	| radiolab_podcast19bitflipfix |	Insertive
EDL	00:02:05,184	00:02:06,464	| radiolab_podcast19bitflipfix |	White credit card size
EDL	00:02:06,464	00:02:10,048	| radiolab_podcast19bitflipfix |	Car tinting machine and then vote by selecting names on that
EDL	00:02:11,072	00:02:15,680	| radiolab_podcast19bitflipfix |	And I it was a manual job to make sure that all these hundreds of computers
EDL	00:02:15,680	00:02:16,448	| radiolab_podcast19bitflipfix |	Work proper
EDL	00:02:16,448	00:02:17,984	| radiolab_podcast19bitflipfix |	I'm an IT guy
EDL	00:02:17,984	00:02:20,032	| radiolab_podcast19bitflipfix |	Something like that at that point
EDL	00:02:20,032	00:02:24,384	| radiolab_podcast19bitflipfix |	At 11:30 at night after the polls are closed besides the usual
EDL	00:02:24,384	00:02:25,664	| radiolab_podcast19bitflipfix |	Computer glitches
EDL	00:02:25,664	00:02:30,016	| radiolab_podcast19bitflipfix |	It seems like everything has gone well and so we were there were two of us
EDL	00:02:30,016	00:02:31,552	| radiolab_podcast19bitflipfix |	He and one of his fellow ID
EDL	00:02:31,552	00:02:33,344	| radiolab_podcast19bitflipfix |	If you guys waiting for the others I guess
EDL	00:02:33,344	00:02:39,488	| radiolab_podcast19bitflipfix |	To talk about the other on the back for a job well done and that's when the
EDL	00:02:41,024	00:02:42,816	| radiolab_podcast19bitflipfix |	That's when his
EDL	00:02:42,816	00:02:43,328	| radiolab_podcast19bitflipfix |	Phone ring
EDL	00:02:44,096	00:02:44,608	| radiolab_podcast19bitflipfix |	It wasn't
EDL	00:02:45,376	00:02:48,192	| radiolab_podcast19bitflipfix |	And it was one of the officials of the ministry
EDL	00:02:48,192	00:02:51,008	| radiolab_podcast19bitflipfix |	They said that they had a problem that they had detected a problem in sky
EDL	00:02:52,032	00:02:53,568	| radiolab_podcast19bitflipfix |	And so some okay we're coming over
EDL	00:02:54,080	00:03:00,224	| radiolab_podcast19bitflipfix |	And so you pay the the check you hop in the car and I hope we paid the check.
EDL	00:03:02,016	00:03:08,416	| radiolab_podcast19bitflipfix |	15 minutes later they arrived together Black Escalade cuz I like to imagine and they they enter the polling
EDL	00:03:08,416	00:03:13,536	| radiolab_podcast19bitflipfix |	Station townhouse of Sky building with big tall ceiling
EDL	00:03:13,536	00:03:17,888	| radiolab_podcast19bitflipfix |	It's a very old building filled with this crowd of confused looking people
EDL	00:03:17,888	00:03:23,520	| radiolab_podcast19bitflipfix |	Well they explained to us that going through the numbers they noticed one of the contestants
EDL	00:03:23,520	00:03:29,664	| radiolab_podcast19bitflipfix |	Relatively unknown Communist Party candidate Maria vendaval gold had a very high number of votes
EDL	00:03:29,664	00:03:30,688	| radiolab_podcast19bitflipfix |	From this one
EDL	00:03:31,200	00:03:32,736	| radiolab_podcast19bitflipfix |	Polling station
EDL	00:03:32,736	00:03:34,528	| radiolab_podcast19bitflipfix |	And taking a closer look
EDL	00:03:34,528	00:03:38,624	| radiolab_podcast19bitflipfix |	They noticed that the number of votes for this contestant was
EDL	00:03:38,624	00:03:40,416	| radiolab_podcast19bitflipfix |	Impossible
EDL	00:03:41,696	00:03:42,976	| radiolab_podcast19bitflipfix |	Impossible
EDL	00:03:42,976	00:03:49,120	| radiolab_podcast19bitflipfix |	Yeah if mathematical impossibility essentially she received more votes than there were voters who could possibly vote for
EDL	00:03:50,400	00:03:56,800	| radiolab_podcast19bitflipfix |	And so as a manual hearing this some serious is this just a fluke is there an explanation fraud
EDL	00:03:56,800	00:03:57,824	| radiolab_podcast19bitflipfix |	Thinking fraud
EDL	00:03:57,824	00:03:58,336	| radiolab_podcast19bitflipfix |	I'm smelling
EDL	00:03:59,104	00:04:00,128	| radiolab_podcast19bitflipfix |	It could have been tampering
EDL	00:04:00,640	00:04:04,992	| radiolab_podcast19bitflipfix |	I could have been a bug it could have been a hardware glitch could have been you could be anything
EDL	00:04:05,504	00:04:06,272	| radiolab_podcast19bitflipfix |	Yeah absolutely
EDL	00:04:06,272	00:04:09,088	| radiolab_podcast19bitflipfix |	First thing first they got all of the ballads
EDL	00:04:09,088	00:04:10,112	| radiolab_podcast19bitflipfix |	Does white
EDL	00:04:10,112	00:04:12,928	| radiolab_podcast19bitflipfix |	Plastic magnetic cards that the voters had loaded their votes on
EDL	00:04:14,208	00:04:14,976	| radiolab_podcast19bitflipfix |	Recount it
EDL	00:04:14,976	00:04:17,024	| radiolab_podcast19bitflipfix |	Reinserting every single
EDL	00:04:17,024	00:04:19,071	| radiolab_podcast19bitflipfix |	Magnetic card one by one
EDL	00:04:19,071	00:04:22,655	| radiolab_podcast19bitflipfix |	Several hours so now it's like 1:30 in the morning and they print out
EDL	00:04:22,655	00:04:24,191	| radiolab_podcast19bitflipfix |	The new recounted
EDL	00:04:24,959	00:04:27,775	| radiolab_podcast19bitflipfix |	Hold it up against the old one and they
EDL	00:04:27,775	00:04:30,079	| radiolab_podcast19bitflipfix |	How are the exact same results
EDL	00:04:30,079	00:04:31,871	| radiolab_podcast19bitflipfix |	For every single contestant
EDL	00:04:32,383	00:04:32,895	| radiolab_podcast19bitflipfix |	To the vote
EDL	00:04:34,687	00:04:36,991	| radiolab_podcast19bitflipfix |	Except the contestants which had had this
EDL	00:04:37,503	00:04:39,039	| radiolab_podcast19bitflipfix |	Abnormal number of folks
EDL	00:04:39,039	00:04:41,087	| radiolab_podcast19bitflipfix |	This time around Maria had far fewer
EDL	00:04:41,599	00:04:44,415	| radiolab_podcast19bitflipfix |	And at that point one of my college did the math
EDL	00:04:45,183	00:04:50,047	| radiolab_podcast19bitflipfix |	And set the difference between the number of votes she had in the first count and the number of votes she had in the
EDL	00:04:50,815	00:04:53,119	| radiolab_podcast19bitflipfix |	It's exactly 4090
EDL	00:04:53,119	00:04:55,935	| radiolab_podcast19bitflipfix |	4096
EDL	00:04:55,935	00:04:56,959	| radiolab_podcast19bitflipfix |	Fewer votes
EDL	00:04:56,959	00:04:58,751	| radiolab_podcast19bitflipfix |	Does that mean anything to you
EDL	00:04:58,751	00:05:02,079	| radiolab_podcast19bitflipfix |	4096 know it means nothing to me
EDL	00:05:02,847	00:05:05,663	| radiolab_podcast19bitflipfix |	Well 4096 is not a random number
EDL	00:05:05,663	00:05:08,223	| radiolab_podcast19bitflipfix |	Is a
EDL	00:05:08,223	00:05:13,087	| radiolab_podcast19bitflipfix |	It's something about the number at this like I don't know. I don't know the answer but I have
EDL	00:05:13,087	00:05:14,367	| radiolab_podcast19bitflipfix |	This a deep sense
EDL	00:05:14,367	00:05:15,135	| radiolab_podcast19bitflipfix |	I'm feeling tingly
EDL	00:05:15,647	00:05:20,255	| radiolab_podcast19bitflipfix |	So if you guys are it people and you heard the number 4096 you feeling
EDL	00:05:21,535	00:05:24,351	| radiolab_podcast19bitflipfix |	Woodruff
EDL	00:05:24,351	00:05:26,655	| radiolab_podcast19bitflipfix |	To every it guy in the room
EDL	00:05:26,655	00:05:29,215	| radiolab_podcast19bitflipfix |	Number 4096 West was very meaningful
EDL	00:05:29,215	00:05:29,983	| radiolab_podcast19bitflipfix |	In fact
EDL	00:05:31,263	00:05:36,383	| radiolab_podcast19bitflipfix |	It was a clue a clue to a cosmic culprit capable
EDL	00:05:36,383	00:05:37,151	| radiolab_podcast19bitflipfix |	Is there a Bigfoot
EDL	00:05:37,151	00:05:43,551	| radiolab_podcast19bitflipfix |	Computers of swinging our elections
EDL	00:05:43,551	00:05:49,695	| radiolab_podcast19bitflipfix |	I can't float crashing our cars
EDL	00:05:52,255	00:05:53,023	| radiolab_podcast19bitflipfix |	And
EDL	00:05:53,023	00:05:56,863	| radiolab_podcast19bitflipfix |	Reminding us just how small and at the mercy of the universe
EDL	00:05:58,655	00:05:59,423	| radiolab_podcast19bitflipfix |	We really are
EDL	00:06:02,239	00:06:06,591	| radiolab_podcast19bitflipfix |	So it so it so why why is 4096 so important
EDL	00:06:06,591	00:06:08,639	| radiolab_podcast19bitflipfix |	Okay well to explain
EDL	00:06:08,639	00:06:11,967	| radiolab_podcast19bitflipfix |	I'd like to backup
EDL	00:06:12,479	00:06:14,783	| radiolab_podcast19bitflipfix |	Potato salad
EDL	00:06:15,551	00:06:16,575	| radiolab_podcast19bitflipfix |	Do the morning of the alarm
EDL	00:06:17,087	00:06:20,159	| radiolab_podcast19bitflipfix |	Okay so cold open and at some point
EDL	00:06:21,695	00:06:24,255	| radiolab_podcast19bitflipfix |	Live there white card through that card reader in
EDL	00:06:25,023	00:06:27,583	| radiolab_podcast19bitflipfix |	Maria vendaval received her first book
EDL	00:06:28,607	00:06:30,911	| radiolab_podcast19bitflipfix |	The registers booth number one for Maria
EDL	00:06:30,911	00:06:34,751	| radiolab_podcast19bitflipfix |	Yeah now when that happened inside the computer in its memory
EDL	00:06:34,751	00:06:36,031	| radiolab_podcast19bitflipfix |	Is 0 switch to A1
EDL	00:06:37,055	00:06:41,407	| radiolab_podcast19bitflipfix |	And I mean that both in terms of her vote total and also in in how a computer
EDL	00:06:41,919	00:06:43,199	| radiolab_podcast19bitflipfix |	The way computer works
EDL	00:06:43,199	00:06:44,991	| radiolab_podcast19bitflipfix |	Is that everything is stored in memory
EDL	00:06:44,991	00:06:46,271	| radiolab_podcast19bitflipfix |	I memory is binary
EDL	00:06:46,783	00:06:48,575	| radiolab_podcast19bitflipfix |	It's either a 0 or a 1
EDL	00:06:48,575	00:06:49,855	| radiolab_podcast19bitflipfix |	Either on or off
EDL	00:06:49,855	00:06:50,879	| radiolab_podcast19bitflipfix |	Tear It Off
EDL	00:06:50,879	00:06:51,647	| radiolab_podcast19bitflipfix |	In one
EDL	00:06:51,647	00:06:53,951	| radiolab_podcast19bitflipfix |	I think we all know this right there
EDL	00:06:54,463	00:06:56,511	| radiolab_podcast19bitflipfix |	Setmore we've heard it at least that deep down
EDL	00:06:56,511	00:06:58,303	| radiolab_podcast19bitflipfix |	Computers is everything one
EDL	00:06:58,815	00:07:01,375	| radiolab_podcast19bitflipfix |	Enter in this specific case what what that means is
EDL	00:07:01,375	00:07:04,703	| radiolab_podcast19bitflipfix |	All these individual votes that Maria would get throughout the day
EDL	00:07:05,215	00:07:07,263	| radiolab_podcast19bitflipfix |	They were all stored as as just once
EDL	00:07:07,775	00:07:09,055	| radiolab_podcast19bitflipfix |	As these individual ones
EDL	00:07:09,567	00:07:13,663	| radiolab_podcast19bitflipfix |	Not when you're limited to Counting with just one way to do it is to tally
EDL	00:07:14,175	00:07:16,223	| radiolab_podcast19bitflipfix |	Like you doing groups of 5 on a truck
EDL	00:07:16,223	00:07:17,247	| radiolab_podcast19bitflipfix |	Diagonal line
EDL	00:07:19,039	00:07:21,599	| radiolab_podcast19bitflipfix |	But when that Telly starts to get high
EDL	00:07:21,599	00:07:23,647	| radiolab_podcast19bitflipfix |	It becomes incredibly inefficient
EDL	00:07:23,647	00:07:24,159	| radiolab_podcast19bitflipfix |	Hope that way
EDL	00:07:24,671	00:07:27,743	| radiolab_podcast19bitflipfix |	So instead to save time energy and computing power
EDL	00:07:28,255	00:07:29,279	| radiolab_podcast19bitflipfix |	Computers do a little bit of math
EDL	00:07:30,047	00:07:31,583	| radiolab_podcast19bitflipfix |	8 Day Count using powers
EDL	00:07:32,863	00:07:33,631	| radiolab_podcast19bitflipfix |	Powers of 2
EDL	00:07:34,143	00:07:35,679	| radiolab_podcast19bitflipfix |	Remember powers of 2
EDL	00:07:35,679	00:07:37,471	| radiolab_podcast19bitflipfix |	Made something squared
EDL	00:07:37,471	00:07:41,567	| radiolab_podcast19bitflipfix |	Exactly two squared or two to the second power 2 x 2
EDL	00:07:41,567	00:07:42,079	| radiolab_podcast19bitflipfix |	Is 4
EDL	00:07:43,103	00:07:44,639	| radiolab_podcast19bitflipfix |	3rd power 2 X 2 X
EDL	00:07:44,639	00:07:46,431	| radiolab_podcast19bitflipfix |	2 is 8 to the 4th
EDL	00:07:46,431	00:07:47,711	| radiolab_podcast19bitflipfix |	16
EDL	00:07:47,711	00:07:52,319	| radiolab_podcast19bitflipfix |	Set a Rosetta Rosetta Rosetta so how is it a computer is doing that right
EDL	00:07:52,319	00:07:57,183	| radiolab_podcast19bitflipfix |	LP visualizes imagine inside a computer's memory there's this
EDL	00:07:57,183	00:07:58,719	| radiolab_podcast19bitflipfix |	Dreaming of 13 Light
EDL	00:07:59,999	00:08:02,047	| radiolab_podcast19bitflipfix |	Light bulbs that it people called
EDL	00:08:02,815	00:08:05,119	| radiolab_podcast19bitflipfix |	Each one representing a different Power of Two
EDL	00:08:05,887	00:08:07,423	| radiolab_podcast19bitflipfix |	Stick with me here first
EDL	00:08:08,447	00:08:14,591	| radiolab_podcast19bitflipfix |	First light bulb represent anything to the zero power equals 1
EDL	00:08:16,639	00:08:18,687	| radiolab_podcast19bitflipfix |	Second light bulb
EDL	00:08:18,687	00:08:19,455	| radiolab_podcast19bitflipfix |	Which is 2
EDL	00:08:19,967	00:08:21,503	| radiolab_podcast19bitflipfix |	The third bulb
EDL	00:08:21,503	00:08:25,087	| radiolab_podcast19bitflipfix |	Etcetera etcetera etcetera
EDL	00:08:25,855	00:08:29,695	| radiolab_podcast19bitflipfix |	When Maria received her first book
EDL	00:08:29,695	00:08:31,487	| radiolab_podcast19bitflipfix |	A little bit of electricity
EDL	00:08:31,487	00:08:33,023	| radiolab_podcast19bitflipfix |	Was sent to that first light bulb
EDL	00:08:35,839	00:08:37,887	| radiolab_podcast19bitflipfix |	2 to the 0 is 1
EDL	00:08:37,887	00:08:44,287	| radiolab_podcast19bitflipfix |	Now what you got her second vote this time some electricity was sent to that second ball
EDL	00:08:44,287	00:08:46,335	| radiolab_podcast19bitflipfix |	Turning it on representing two
EDL	00:08:46,847	00:08:52,479	| radiolab_podcast19bitflipfix |	Because two votes are stored in that second light bulb what what the computer does simultaneously
EDL	00:08:52,479	00:08:54,015	| radiolab_podcast19bitflipfix |	Is turn off that first
EDL	00:08:54,527	00:08:57,855	| radiolab_podcast19bitflipfix |	So to be clear when she got her second vote the first bald was turned off
EDL	00:08:58,623	00:09:01,951	| radiolab_podcast19bitflipfix |	Which represents ^ 1 with turn.
EDL	00:09:01,951	00:09:04,255	| radiolab_podcast19bitflipfix |	So it's now using only one bulb
EDL	00:09:04,255	00:09:05,535	| radiolab_podcast19bitflipfix |	To represent tube
EDL	00:09:05,535	00:09:07,071	| radiolab_podcast19bitflipfix |	Oh okay
EDL	00:09:07,071	00:09:13,471	| radiolab_podcast19bitflipfix |	Now in order to represent numbers that aren't powers of to all the computer does is turn on mulch
EDL	00:09:13,471	00:09:14,495	| radiolab_podcast19bitflipfix |	Will bulbs at 1
EDL	00:09:14,495	00:09:15,519	| radiolab_podcast19bitflipfix |	A sequence
EDL	00:09:15,519	00:09:21,663	| radiolab_podcast19bitflipfix |	Of power to for example when Maria got her third returned on the Earth and
EDL	00:09:21,663	00:09:28,063	| radiolab_podcast19bitflipfix |	Second light bulb because one plus two equals three when she got her fourth
EDL	00:09:28,063	00:09:33,439	| radiolab_podcast19bitflipfix |	It turned off the first and second light bulb and turn on the 3rd
EDL	00:09:33,439	00:09:37,023	| radiolab_podcast19bitflipfix |	V boat turns on the 1st and 3rd
EDL	00:09:37,023	00:09:43,423	| radiolab_podcast19bitflipfix |	What you got to say her 17th vote it is turned on V bald
EDL	00:09:43,423	00:09:45,215	| radiolab_podcast19bitflipfix |	16 + the first ball
EDL	00:09:47,775	00:09:48,799	| radiolab_podcast19bitflipfix |	Equaling 70
EDL	00:09:48,799	00:09:53,151	| radiolab_podcast19bitflipfix |	And so on and so on adding up these powers of 2 and with that respect
EDL	00:09:53,151	00:09:54,687	| radiolab_podcast19bitflipfix |	4096
EDL	00:09:54,687	00:09:55,711	| radiolab_podcast19bitflipfix |	Is a power of two
EDL	00:09:57,247	00:10:00,063	| radiolab_podcast19bitflipfix |	C2 that number is one that they're like
EDL	00:10:00,575	00:10:01,599	| radiolab_podcast19bitflipfix |	Is that what that is
EDL	00:10:01,599	00:10:03,391	| radiolab_podcast19bitflipfix |	Yeah it's the 13th
EDL	00:10:03,391	00:10:04,927	| radiolab_podcast19bitflipfix |	Bit of memory
EDL	00:10:04,927	00:10:05,695	| radiolab_podcast19bitflipfix |	Which meant
EDL	00:10:06,207	00:10:10,047	| radiolab_podcast19bitflipfix |	That at some point during that day something somehow turned that bit off
EDL	00:10:10,559	00:10:12,607	| radiolab_podcast19bitflipfix |	Flipped what should have been a 02 A1
EDL	00:10:12,607	00:10:14,399	| radiolab_podcast19bitflipfix |	Yeah it was It was a
EDL	00:10:14,399	00:10:15,423	| radiolab_podcast19bitflipfix |	A binary flip
EDL	00:10:15,423	00:10:18,239	| radiolab_podcast19bitflipfix |	Your mind just went there and he shouldn't
EDL	00:10:18,239	00:10:21,823	| radiolab_podcast19bitflipfix |	Yeah I love that you call the IT people are like
EDL	00:10:21,823	00:10:27,199	| radiolab_podcast19bitflipfix |	Oh and all the non it people are like what
EDL	00:10:27,711	00:10:29,247	| radiolab_podcast19bitflipfix |	Well do he just trade
EDL	00:10:29,247	00:10:32,319	| radiolab_podcast19bitflipfix |	Okay so you know that it was just one bits
EDL	00:10:32,319	00:10:33,087	| radiolab_podcast19bitflipfix |	Flipped
EDL	00:10:33,087	00:10:35,135	| radiolab_podcast19bitflipfix |	What will what does that mean
EDL	00:10:35,135	00:10:37,439	| radiolab_podcast19bitflipfix |	So we knew that
EDL	00:10:37,439	00:10:38,207	| radiolab_podcast19bitflipfix |	The results
EDL	00:10:38,719	00:10:39,487	| radiolab_podcast19bitflipfix |	Could be
EDL	00:10:39,487	00:10:41,535	| radiolab_podcast19bitflipfix |	Trace back to the 13th bit
EDL	00:10:41,535	00:10:47,167	| radiolab_podcast19bitflipfix |	Flipping what we didn't know was what caused the bit to flip okay so what would that's your next question what what
EDL	00:10:47,167	00:10:48,447	| radiolab_podcast19bitflipfix |	What could cause if it
EDL	00:10:48,447	00:10:48,959	| radiolab_podcast19bitflipfix |	The flip
EDL	00:10:49,471	00:10:49,983	| radiolab_podcast19bitflipfix |	No idea
EDL	00:10:55,615	00:10:59,199	| radiolab_podcast19bitflipfix |	What did you spend it could have been a could have been in any number of things
EDL	00:10:59,967	00:11:05,087	| radiolab_podcast19bitflipfix |	And so we each in the following days we got access to absolutely everything
EDL	00:11:05,087	00:11:07,391	| radiolab_podcast19bitflipfix |	First thing they checked could have been
EDL	00:11:07,391	00:11:08,159	| radiolab_podcast19bitflipfix |	Software
EDL	00:11:08,159	00:11:10,463	| radiolab_podcast19bitflipfix |	So we carried out random tests on
EDL	00:11:10,463	00:11:14,047	| radiolab_podcast19bitflipfix |	Source code for any bugs that could have caused this bit to flip
EDL	00:11:14,047	00:11:15,071	| radiolab_podcast19bitflipfix |	But there was nothing
EDL	00:11:15,839	00:11:18,911	| radiolab_podcast19bitflipfix |	So we were fairly confident that it wasn't a software error
EDL	00:11:18,911	00:11:20,959	| radiolab_podcast19bitflipfix |	Okay so if it's not software
EDL	00:11:20,959	00:11:22,751	| radiolab_podcast19bitflipfix |	It Hardware right well
EDL	00:11:22,751	00:11:29,151	| radiolab_podcast19bitflipfix |	We got the machine that was actually used in that polling station on the day of the election
EDL	00:11:29,151	00:11:33,759	| radiolab_podcast19bitflipfix |	And Counting and they ran a bunch of memory tests on it to see if something came up
EDL	00:11:33,759	00:11:36,831	| radiolab_podcast19bitflipfix |	To see if some defect in the physical memory could have caused
EDL	00:11:36,831	00:11:38,623	| radiolab_podcast19bitflipfix |	Respectively what came back on that
EDL	00:11:39,647	00:11:40,159	| radiolab_podcast19bitflipfix |	Nothing
EDL	00:11:41,183	00:11:41,951	| radiolab_podcast19bitflipfix |	Not a single error
EDL	00:11:42,463	00:11:45,279	| radiolab_podcast19bitflipfix |	So the memory on that computer was working fine
EDL	00:11:45,791	00:11:47,071	| radiolab_podcast19bitflipfix |	What's up what the heck are you left
EDL	00:11:48,607	00:11:49,119	| radiolab_podcast19bitflipfix |	Not much
EDL	00:11:50,655	00:11:55,263	| radiolab_podcast19bitflipfix |	As far as we were concerned this one computer had a glitch which called
EDL	00:11:55,263	00:11:55,775	| radiolab_podcast19bitflipfix |	Give wrong answer
EDL	00:11:56,799	00:12:02,175	| radiolab_podcast19bitflipfix |	Unsatisfying answer that's the way things go we just simply had no proof
EDL	00:12:02,687	00:12:03,967	| radiolab_podcast19bitflipfix |	What caused the bit to flip
EDL	00:12:04,479	00:12:05,247	| radiolab_podcast19bitflipfix |	We just don't know
EDL	00:12:06,527	00:12:08,575	| radiolab_podcast19bitflipfix |	That's the way it it turned out
EDL	00:12:09,599	00:12:13,439	| radiolab_podcast19bitflipfix |	I'm so over the next couple of days Emmanuel and his
EDL	00:12:13,439	00:12:15,487	| radiolab_podcast19bitflipfix |	Team sat down to write up defined
EDL	00:12:16,255	00:12:18,047	| radiolab_podcast19bitflipfix |	Half expecting that once finished
EDL	00:12:18,815	00:12:20,095	| radiolab_podcast19bitflipfix |	Report would be filed away
EDL	00:12:20,607	00:12:21,375	| radiolab_podcast19bitflipfix |	Never mention
EDL	00:12:22,911	00:12:25,727	| radiolab_podcast19bitflipfix |	However hello hello Brussels can you hear us
EDL	00:12:25,727	00:12:26,495	| radiolab_podcast19bitflipfix |	Hyzaar
EDL	00:12:26,495	00:12:27,007	| radiolab_podcast19bitflipfix |	Simon in Smash
EDL	00:12:28,287	00:12:28,799	| radiolab_podcast19bitflipfix |	That was not
EDL	00:12:29,823	00:12:30,591	| radiolab_podcast19bitflipfix |	I have a
EDL	00:12:30,591	00:12:31,359	| radiolab_podcast19bitflipfix |	Your guest here
EDL	00:12:31,871	00:12:32,639	| radiolab_podcast19bitflipfix |	I arms
EDL	00:12:32,639	00:12:34,175	| radiolab_podcast19bitflipfix |	He was plenty of tea
EDL	00:12:35,455	00:12:36,991	| radiolab_podcast19bitflipfix |	Thank you
EDL	00:12:36,991	00:12:38,015	| radiolab_podcast19bitflipfix |	Yeah thank you Natalie
EDL	00:12:42,879	00:12:43,647	| radiolab_podcast19bitflipfix |	Hello
EDL	00:12:43,647	00:12:44,927	| radiolab_podcast19bitflipfix |	Hello is this Zoe
EDL	00:12:45,439	00:12:48,255	| radiolab_podcast19bitflipfix |	Yeah yeah it's me hello
EDL	00:12:48,255	00:12:49,023	| radiolab_podcast19bitflipfix |	All thanks
EDL	00:12:49,535	00:12:50,047	| radiolab_podcast19bitflipfix |	Tibet flight
EDL	00:12:51,071	00:12:57,471	| radiolab_podcast19bitflipfix |	Zoe's you know I'm a member of the volume and and back in 2003
EDL	00:12:57,471	00:13:01,311	| radiolab_podcast19bitflipfix |	Young and freshly elected to Parliament Iowa's 28
EDL	00:13:01,311	00:13:03,103	| radiolab_podcast19bitflipfix |	429
EDL	00:13:03,103	00:13:04,639	| radiolab_podcast19bitflipfix |	What's the age of most of the MPC
EDL	00:13:05,151	00:13:06,431	| radiolab_podcast19bitflipfix |	Yeah it's that
EDL	00:13:06,431	00:13:10,015	| radiolab_podcast19bitflipfix |	She was generally aware of what went down in scar back that there was a
EDL	00:13:10,015	00:13:12,319	| radiolab_podcast19bitflipfix |	This computer problem someone got some extra votes
EDL	00:13:12,319	00:13:13,343	| radiolab_podcast19bitflipfix |	It was read
EDL	00:13:13,343	00:13:14,111	| radiolab_podcast19bitflipfix |	Trench
EDL	00:13:14,111	00:13:15,135	| radiolab_podcast19bitflipfix |	And for me
