EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:05:01,055	00:05:07,455	| radiolab_podcast17matchmadeinmarrow |	With a bone marrow transplant is taking a healthy immune system out of one person and putting into another person who is
EDL	00:05:07,455	00:05:08,991	| radiolab_podcast17matchmadeinmarrow |	System is
EDL	00:05:08,991	00:05:15,391	| radiolab_podcast17matchmadeinmarrow |	Cancer or messed up in some kind of way he is owed because the immune system is that part of you that
EDL	00:05:15,391	00:05:18,975	| radiolab_podcast17matchmadeinmarrow |	Like recognizes you from not you and attacks anything that's not you
EDL	00:05:18,975	00:05:24,607	| radiolab_podcast17matchmadeinmarrow |	You have to like fool a new body into thinking that this immune system is down
EDL	00:05:24,607	00:05:30,751	| radiolab_podcast17matchmadeinmarrow |	To the parts of your DNA that have to do with your immune system couple key parts of that have to match with the door
EDL	00:05:31,263	00:05:37,407	| radiolab_podcast17matchmadeinmarrow |	So that's what they're doing but you know they're taking her into like test your DNA to see if the stuff that marks out her and
EDL	00:05:38,431	00:05:40,223	| radiolab_podcast17matchmadeinmarrow |	Matches closely enough
EDL	00:05:40,223	00:05:46,111	| radiolab_podcast17matchmadeinmarrow |	But this you know recipient so that the bone marrow transplant will work
EDL	00:05:46,111	00:05:47,647	| radiolab_podcast17matchmadeinmarrow |	Maybe a months later
EDL	00:05:47,647	00:05:50,975	| radiolab_podcast17matchmadeinmarrow |	I get another call and this one I was able to answer and they say
EDL	00:05:51,743	00:05:52,255	| radiolab_podcast17matchmadeinmarrow |	Well
EDL	00:05:53,023	00:05:59,167	| radiolab_podcast17matchmadeinmarrow |	We've done tests and you are the ideal person in this 8 million person registry
EDL	00:05:59,679	00:06:01,215	| radiolab_podcast17matchmadeinmarrow |	To donate for this patient
EDL	00:06:03,263	00:06:05,567	| radiolab_podcast17matchmadeinmarrow |	You are a perfect match
EDL	00:06:05,567	00:06:06,335	| radiolab_podcast17matchmadeinmarrow |	And
EDL	00:06:07,359	00:06:08,383	| radiolab_podcast17matchmadeinmarrow |	Will you do it
EDL	00:06:09,663	00:06:10,175	| radiolab_podcast17matchmadeinmarrow |	Sounds like
EDL	00:06:11,199	00:06:12,223	| radiolab_podcast17matchmadeinmarrow |	Absolutely
EDL	00:06:13,759	00:06:18,367	| radiolab_podcast17matchmadeinmarrow |	So you like the call of Destiny like a Maybe Maybe This was meant to be
EDL	00:06:19,135	00:06:19,903	| radiolab_podcast17matchmadeinmarrow |	Yeah
EDL	00:06:19,903	00:06:22,463	| radiolab_podcast17matchmadeinmarrow |	There's something I feel that's like bigger than myself
EDL	00:06:22,975	00:06:24,255	| radiolab_podcast17matchmadeinmarrow |	It's happening and I don't
EDL	00:06:25,279	00:06:28,607	| radiolab_podcast17matchmadeinmarrow |	Really I mean I can't really explain it yet at that point
EDL	00:06:28,607	00:06:29,631	| radiolab_podcast17matchmadeinmarrow |	But I know there's like
EDL	00:06:30,143	00:06:31,679	| radiolab_podcast17matchmadeinmarrow |	Okay here's if there's a big thing
EDL	00:06:32,959	00:06:33,983	| radiolab_podcast17matchmadeinmarrow |	So I go in
EDL	00:06:33,983	00:06:39,615	| radiolab_podcast17matchmadeinmarrow |	Unfortunately to disappoint you Robert the way that I donated bone marrow wasn't the actually
EDL	00:06:39,615	00:06:40,127	| radiolab_podcast17matchmadeinmarrow |	The real
EDL	00:06:40,895	00:06:46,015	| radiolab_podcast17matchmadeinmarrow |	Bad way with the big needles
EDL	00:06:46,015	00:06:52,415	| radiolab_podcast17matchmadeinmarrow |	Let me come up with a small meat lovers
EDL	00:06:52,415	00:06:55,743	| radiolab_podcast17matchmadeinmarrow |	You and this is actually the four more common way of doing it now is
EDL	00:06:55,743	00:06:57,791	| radiolab_podcast17matchmadeinmarrow |	Inject you with all these drugs
EDL	00:06:57,791	00:07:00,863	| radiolab_podcast17matchmadeinmarrow |	And it is like eight injections that
EDL	00:07:00,863	00:07:04,447	| radiolab_podcast17matchmadeinmarrow |	Boost your white blood cell count up to astronomical Heights
EDL	00:07:04,447	00:07:10,847	| radiolab_podcast17matchmadeinmarrow |	And you know like when you get sick when your immune system kicks in overdrive and you feel sick imagine that like 8 time
EDL	00:07:10,847	00:07:16,223	| radiolab_podcast17matchmadeinmarrow |	Friends over every bone hurt
EDL	00:07:16,735	00:07:22,623	| radiolab_podcast17matchmadeinmarrow |	And while Janelle is feeling achy and sick inside of her her bone marrow is pumping out a bunch of new baby
EDL	00:07:22,623	00:07:23,135	| radiolab_podcast17matchmadeinmarrow |	Blood cells
EDL	00:07:23,647	00:07:25,951	| radiolab_podcast17matchmadeinmarrow |	Unmatured stem cells
EDL	00:07:25,951	00:07:27,231	| radiolab_podcast17matchmadeinmarrow |	That can really become
EDL	00:07:27,743	00:07:28,511	| radiolab_podcast17matchmadeinmarrow |	Almost anything
EDL	00:07:29,279	00:07:31,327	| radiolab_podcast17matchmadeinmarrow |	Let me just go in and grab those cell
EDL	00:07:31,839	00:07:32,863	| radiolab_podcast17matchmadeinmarrow |	Harvest you I guess
EDL	00:07:33,375	00:07:37,727	| radiolab_podcast17matchmadeinmarrow |	Do you have a needle in both arms and you pretty much sat still for 6 hours
EDL	00:07:37,727	00:07:39,775	| radiolab_podcast17matchmadeinmarrow |	Phillies suck all your blood out of your body
EDL	00:07:40,287	00:07:42,591	| radiolab_podcast17matchmadeinmarrow |	Put in a machine and give you back what they don't need
EDL	00:07:43,103	00:07:44,895	| radiolab_podcast17matchmadeinmarrow |	So I think they've got about
EDL	00:07:45,663	00:07:47,455	| radiolab_podcast17matchmadeinmarrow |	You're one of those little IV bags
EDL	00:07:47,455	00:07:49,759	| radiolab_podcast17matchmadeinmarrow |	Just a quart size plastic bag
EDL	00:07:51,295	00:07:52,063	| radiolab_podcast17matchmadeinmarrow |	My
EDL	00:07:55,391	00:07:59,231	| radiolab_podcast17matchmadeinmarrow |	And once you're done to put some Band-Aids on your like all right
EDL	00:07:59,999	00:08:01,279	| radiolab_podcast17matchmadeinmarrow |	Let us know if you need anything
EDL	00:08:02,303	00:08:08,703	| radiolab_podcast17matchmadeinmarrow |	And do you know anything about like what happens to your blood cells like who gets it or what
EDL	00:08:08,703	00:08:11,263	| radiolab_podcast17matchmadeinmarrow |	Registry is very very strict about
EDL	00:08:11,263	00:08:13,311	| radiolab_podcast17matchmadeinmarrow |	Patient confidentiality but
EDL	00:08:13,311	00:08:15,359	| radiolab_podcast17matchmadeinmarrow |	They did tell me that it was
EDL	00:08:15,871	00:08:18,687	| radiolab_podcast17matchmadeinmarrow |	A 29 year old man with
EDL	00:08:18,687	00:08:20,991	| radiolab_podcast17matchmadeinmarrow |	Acute lymphoblastic leukemia
EDL	00:08:20,991	00:08:27,391	| radiolab_podcast17matchmadeinmarrow |	And that's literally that's all I knew for a whole year
EDL	00:08:27,391	00:08:29,183	| radiolab_podcast17matchmadeinmarrow |	Endless Google searches of
EDL	00:08:29,183	00:08:30,719	| radiolab_podcast17matchmadeinmarrow |	29 year old man
EDL	00:08:30,719	00:08:36,863	| radiolab_podcast17matchmadeinmarrow |	Acute lymphoblastic leukemia
EDL	00:08:37,375	00:08:39,679	| radiolab_podcast17matchmadeinmarrow |	Animated find anything's course
EDL	00:08:39,679	00:08:42,751	| radiolab_podcast17matchmadeinmarrow |	But once that year is up if both parties agree
EDL	00:08:43,263	00:08:44,031	| radiolab_podcast17matchmadeinmarrow |	Then we can talk
EDL	00:08:44,543	00:08:47,359	| radiolab_podcast17matchmadeinmarrow |	And that's that's kind of really interesting because
EDL	00:08:47,871	00:08:51,711	| radiolab_podcast17matchmadeinmarrow |	I definitely was looking forward to that your mark but once that hit
EDL	00:08:52,223	00:08:52,735	| radiolab_podcast17matchmadeinmarrow |	I kind of got
EDL	00:08:53,247	00:08:54,015	| radiolab_podcast17matchmadeinmarrow |	Cold feet
EDL	00:08:54,015	00:08:55,039	| radiolab_podcast17matchmadeinmarrow |	A really
EDL	00:08:55,039	00:08:55,551	| radiolab_podcast17matchmadeinmarrow |	Just
EDL	00:08:56,063	00:08:57,343	| radiolab_podcast17matchmadeinmarrow |	Wasn't ready
EDL	00:08:57,343	00:09:03,743	| radiolab_podcast17matchmadeinmarrow |	To know exactly who he was and then I was also worried that maybe this guy is like a real
EDL	00:09:03,743	00:09:06,047	| radiolab_podcast17matchmadeinmarrow |	Piece of crap like maybe he's a
EDL	00:09:06,047	00:09:11,679	| radiolab_podcast17matchmadeinmarrow |	Clan member criminal or something so there's a part of that too
EDL	00:09:11,679	00:09:17,311	| radiolab_podcast17matchmadeinmarrow |	Open up the Sentinel formerly ill person robs three banks in hits old lady
EDL	00:09:17,311	00:09:22,943	| radiolab_podcast17matchmadeinmarrow |	Yes man saved by Janelle James it's so stupid
EDL	00:09:22,943	00:09:23,711	| radiolab_podcast17matchmadeinmarrow |	I thought that
EDL	00:09:24,991	00:09:27,551	| radiolab_podcast17matchmadeinmarrow |	So I did end up eventually sending
EDL	00:09:27,551	00:09:29,855	| radiolab_podcast17matchmadeinmarrow |	This email and whatnot in
EDL	00:09:29,855	00:09:31,135	| radiolab_podcast17matchmadeinmarrow |	I think about October
EDL	00:09:31,135	00:09:32,159	| radiolab_podcast17matchmadeinmarrow |	They took them a couple weeks
EDL	00:09:33,183	00:09:34,463	| radiolab_podcast17matchmadeinmarrow |	To actually give
EDL	00:09:34,463	00:09:37,535	| radiolab_podcast17matchmadeinmarrow |	Mindful to my patient and vice versa
EDL	00:09:37,535	00:09:40,095	| radiolab_podcast17matchmadeinmarrow |	I was eating lunch with a friend of mine
EDL	00:09:40,607	00:09:42,911	| radiolab_podcast17matchmadeinmarrow |	And I remember having chips and guacamole
EDL	00:09:43,935	00:09:46,495	| radiolab_podcast17matchmadeinmarrow |	By the way my medications name is Jim
EDL	00:09:46,495	00:09:47,263	| radiolab_podcast17matchmadeinmarrow |	So they gave
EDL	00:09:47,775	00:09:51,871	| radiolab_podcast17matchmadeinmarrow |	Jim my info off my pocket there was an email in my inbox
EDL	00:09:51,871	00:09:52,383	| radiolab_podcast17matchmadeinmarrow |	End
EDL	00:09:53,663	00:09:54,943	| radiolab_podcast17matchmadeinmarrow |	There was a
EDL	00:09:54,943	00:09:58,015	| radiolab_podcast17matchmadeinmarrow |	Scan PDF attached to this email to open it up and
EDL	00:09:58,015	00:09:58,783	| radiolab_podcast17matchmadeinmarrow |	Xi'an
EDL	00:09:58,783	00:10:00,319	| radiolab_podcast17matchmadeinmarrow |	Fill this out with their own hand
EDL	00:10:01,087	00:10:02,111	| radiolab_podcast17matchmadeinmarrow |	And I just broke
EDL	00:10:02,111	00:10:05,183	| radiolab_podcast17matchmadeinmarrow |	I totally got his web like a little baby and I
EDL	00:10:05,183	00:10:08,255	| radiolab_podcast17matchmadeinmarrow |	The booth at a Mexican restaurant Grapevine Texas
EDL	00:10:09,791	00:10:11,583	| radiolab_podcast17matchmadeinmarrow |	And I got on Facebook
EDL	00:10:11,583	00:10:14,399	| radiolab_podcast17matchmadeinmarrow |	I saw a picture of some picture of her and as I
EDL	00:10:14,399	00:10:17,983	| radiolab_podcast17matchmadeinmarrow |	Oh my gosh. It's got to be her an email
EDL	00:10:18,495	00:10:19,519	| radiolab_podcast17matchmadeinmarrow |	Facebook
EDL	00:10:19,519	00:10:20,287	| radiolab_podcast17matchmadeinmarrow |	Friend request
EDL	00:10:21,311	00:10:21,823	| radiolab_podcast17matchmadeinmarrow |	From
EDL	00:10:22,591	00:10:24,895	| radiolab_podcast17matchmadeinmarrow |	Said the sky name Jim Monroe
EDL	00:10:24,895	00:10:25,663	| radiolab_podcast17matchmadeinmarrow |	In Texas
EDL	00:10:26,431	00:10:27,199	| radiolab_podcast17matchmadeinmarrow |	And
EDL	00:10:27,199	00:10:30,015	| radiolab_podcast17matchmadeinmarrow |	I was like okay I don't know anybody in Texas and then
EDL	00:10:30,527	00:10:32,319	| radiolab_podcast17matchmadeinmarrow |	It clicked off on
EDL	00:10:32,319	00:10:33,087	| radiolab_podcast17matchmadeinmarrow |	This
EDL	00:10:33,087	00:10:36,671	| radiolab_podcast17matchmadeinmarrow |	This is the guy this is him I can see his picture I can look in
EDL	00:10:36,671	00:10:37,951	| radiolab_podcast17matchmadeinmarrow |	What does he look like
EDL	00:10:37,951	00:10:44,351	| radiolab_podcast17matchmadeinmarrow |	Not very much like me
EDL	00:10:44,351	00:10:45,375	| radiolab_podcast17matchmadeinmarrow |	Yeah
EDL	00:10:45,887	00:10:51,519	| radiolab_podcast17matchmadeinmarrow |	Tall for a blunder hair
EDL	00:10:51,519	00:10:57,919	| radiolab_podcast17matchmadeinmarrow |	It's time right now but I've liked strawberry blonde hair blonde hair blue-eyed white guy
EDL	00:10:57,919	00:10:59,967	| radiolab_podcast17matchmadeinmarrow |	I'm very handsome
EDL	00:10:59,967	00:11:02,271	| radiolab_podcast17matchmadeinmarrow |	What are you by the short blonde hair
EDL	00:11:02,271	00:11:07,135	| radiolab_podcast17matchmadeinmarrow |	You lied so I guess
EDL	00:11:07,135	00:11:09,183	| radiolab_podcast17matchmadeinmarrow |	Yeah if we could be cousins I think
EDL	00:11:09,183	00:11:11,743	| radiolab_podcast17matchmadeinmarrow |	And guess what I look at all these pictures it's
EDL	00:11:11,743	00:11:14,303	| radiolab_podcast17matchmadeinmarrow |	His wife was a model and these
EDL	00:11:14,303	00:11:16,863	| radiolab_podcast17matchmadeinmarrow |	Kids are so adorable and try to find as much as I can
EDL	00:11:18,143	00:11:19,167	| radiolab_podcast17matchmadeinmarrow |	As far as his
EDL	00:11:19,167	00:11:22,751	| radiolab_podcast17matchmadeinmarrow |	Profession I was like oh he appears to be some sort of magician
EDL	00:11:24,799	00:11:27,103	| radiolab_podcast17matchmadeinmarrow |	So I guess we'll talk about that later
EDL	00:11:28,383	00:11:29,407	| radiolab_podcast17matchmadeinmarrow |	So
EDL	00:11:29,407	00:11:30,943	| radiolab_podcast17matchmadeinmarrow |	I don't even know like I guess
EDL	00:11:31,455	00:11:35,039	| radiolab_podcast17matchmadeinmarrow |	Why don't we just plan on like where you're from where you were raised
EDL	00:11:35,551	00:11:36,575	| radiolab_podcast17matchmadeinmarrow |	Showcase to that way
EDL	00:11:37,343	00:11:38,879	| radiolab_podcast17matchmadeinmarrow |	So I was
EDL	00:11:38,879	00:11:40,671	| radiolab_podcast17matchmadeinmarrow |	Born in Orange County California
EDL	00:11:41,183	00:11:46,303	| radiolab_podcast17matchmadeinmarrow |	Fullerton California I went to school in Anaheim High School in Anaheim was a baseball player
EDL	00:11:46,303	00:11:52,703	| radiolab_podcast17matchmadeinmarrow |	So I ended up going I was very very good baseball player I got drafted by the at the time they're called
EDL	00:11:52,703	00:11:56,287	| radiolab_podcast17matchmadeinmarrow |	The Tampa Bay Devil Rays now they're just the Tampa Bay Rays OU would that good
EDL	00:11:56,287	00:12:01,151	| radiolab_podcast17matchmadeinmarrow |	Yeah. Turn down a professional baseball contract to go play at the University of Texas in Austin
EDL	00:12:01,151	00:12:01,919	| radiolab_podcast17matchmadeinmarrow |	What did you play
EDL	00:12:02,431	00:12:03,455	| radiolab_podcast17matchmadeinmarrow |	I was a picture
EDL	00:12:03,455	00:12:04,735	| radiolab_podcast17matchmadeinmarrow |	Cuz I was a hard-throwing
EDL	00:12:04,735	00:12:06,015	| radiolab_podcast17matchmadeinmarrow |	Right-hander
EDL	00:12:06,015	00:12:07,807	| radiolab_podcast17matchmadeinmarrow |	And ended up getting
EDL	00:12:07,807	00:12:13,183	| radiolab_podcast17matchmadeinmarrow |	Like I said drafted and went to the University of Texas to play baseball that's what I thought was going to be at those going to be professional baseball player
EDL	00:12:13,951	00:12:20,351	| radiolab_podcast17matchmadeinmarrow |	My my sophomore year college I blew out my shoulder I had a surgery my freshman year and then came back and was throwing harder
EDL	00:12:20,351	00:12:21,631	| radiolab_podcast17matchmadeinmarrow |	Remember then did it again
EDL	00:12:23,167	00:12:24,959	| radiolab_podcast17matchmadeinmarrow |	So baseball was kind of over
EDL	00:12:25,983	00:12:28,543	| radiolab_podcast17matchmadeinmarrow |	Uber like 19 like that's
EDL	00:12:28,543	00:12:31,871	| radiolab_podcast17matchmadeinmarrow |	Noticer yeah it was a pretty it was a big Kick In The Head
EDL	00:12:32,383	00:12:38,527	| radiolab_podcast17matchmadeinmarrow |	But he finished up school that maintain my scholarship as a medical Redshirt majored in business and psychology
EDL	00:12:39,039	00:12:43,647	| radiolab_podcast17matchmadeinmarrow |	Then moved at the Boulder Colorado a got married and had a couple kids
EDL	00:12:43,647	00:12:50,047	| radiolab_podcast17matchmadeinmarrow |	One of my really good friends during this time was his name was Tennyson and became my best friend's he was he
EDL	00:12:50,047	00:12:54,143	| radiolab_podcast17matchmadeinmarrow |	It was just my best friend is like my brother he was nasty too so he's a former college football player
EDL	00:12:54,655	00:12:58,239	| radiolab_podcast17matchmadeinmarrow |	And peed also lost his football career based on injury
EDL	00:12:58,239	00:13:01,055	| radiolab_podcast17matchmadeinmarrow |	And then also knew Magic
EDL	00:13:01,055	00:13:02,335	| radiolab_podcast17matchmadeinmarrow |	An illusion
EDL	00:13:02,335	00:13:07,967	| radiolab_podcast17matchmadeinmarrow |	And Magic was actually something that Jim had been fascinated by ever since he was a kid
EDL	00:13:07,967	00:13:10,271	| radiolab_podcast17matchmadeinmarrow |	Yeah I saw trade show magician when I was
EDL	00:13:10,271	00:13:15,903	| radiolab_podcast17matchmadeinmarrow |	1011 it was at the Anaheim Convention Center of all places in an Optometric convention with my parents are, Tristan
EDL	00:13:16,415	00:13:18,207	| radiolab_podcast17matchmadeinmarrow |	Things to do in trade show stuff at a booth
EDL	00:13:18,719	00:13:20,255	| radiolab_podcast17matchmadeinmarrow |	Do you know what he was doing
EDL	00:13:20,255	00:13:21,535	| radiolab_podcast17matchmadeinmarrow |	He did a version of this
EDL	00:13:21,535	00:13:27,679	| radiolab_podcast17matchmadeinmarrow |	Call cards across he made a cigarette. She pulled out of your head or out of somebody
EDL	00:13:28,191	00:13:32,799	| radiolab_podcast17matchmadeinmarrow |	Casually holding his hand and was holding a zigzag in the tips of his fingers and he goes delighted
EDL	00:13:34,079	00:13:36,895	| radiolab_podcast17matchmadeinmarrow |	The puff of smoke and there's a there's a real cigarette
EDL	00:13:36,895	00:13:39,455	| radiolab_podcast17matchmadeinmarrow |	I thought you had at that moment was
