EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:03:11,232	00:03:13,024	| radiolab_podcast18_apologetical |	Beautiful set of cards with beautiful
EDL	00:03:13,024	00:03:13,792	| radiolab_podcast18_apologetical |	Fart
EDL	00:03:13,792	00:03:17,376	| radiolab_podcast18_apologetical |	Onnit that commemorates a lot of the stories we had on Radiolab in 2018
EDL	00:03:17,888	00:03:20,704	| radiolab_podcast18_apologetical |	The small way that we can say how grateful we are to you
EDL	00:03:21,472	00:03:23,264	| radiolab_podcast18_apologetical |	For helping us do this
EDL	00:03:23,776	00:03:25,568	| radiolab_podcast18_apologetical |	Go to radiolab.org
EDL	00:03:25,568	00:03:30,176	| radiolab_podcast18_apologetical |	Click that donate button or just text the word Radiolab to 70101
EDL	00:03:31,456	00:03:36,576	| radiolab_podcast18_apologetical |	That's the Radiolab to 70101
EDL	00:03:36,576	00:03:40,160	| radiolab_podcast18_apologetical |	Take just a minute and it's a choice only you can make
EDL	00:03:41,440	00:03:41,952	| radiolab_podcast18_apologetical |	So make it
EDL	00:03:49,632	00:03:50,400	| radiolab_podcast18_apologetical |	Are you awake
EDL	00:03:53,984	00:03:58,336	| radiolab_podcast18_apologetical |	Listening to Radiolab
EDL	00:03:59,104	00:04:03,200	| radiolab_podcast18_apologetical |	Radio WNYC
EDL	00:04:07,040	00:04:12,416	| radiolab_podcast18_apologetical |	Here Wego I'm Jared I'm Robert krulwich this is Radio 11 today we are
EDL	00:04:12,416	00:04:13,696	| radiolab_podcast18_apologetical |	Sorry Millie
EDL	00:04:13,696	00:04:15,232	| radiolab_podcast18_apologetical |	Play Sorry exactly
EDL	00:04:15,232	00:04:17,791	| radiolab_podcast18_apologetical |	For more on that here is producer animation
EDL	00:04:18,303	00:04:20,095	| radiolab_podcast18_apologetical |	Hello I how did you get into all this
EDL	00:04:20,607	00:04:23,935	| radiolab_podcast18_apologetical |	A good question as you know I'm not
EDL	00:04:23,935	00:04:26,495	| radiolab_podcast18_apologetical |	One of you I am Canadian
EDL	00:04:27,263	00:04:29,055	| radiolab_podcast18_apologetical |	So many very radio
EDL	00:04:29,055	00:04:30,847	| radiolab_podcast18_apologetical |	That's right we are invading
EDL	00:04:32,127	00:04:38,527	| radiolab_podcast18_apologetical |	And you know I moved to the states that you know a few years ago and you know when you go to new place and you able to
EDL	00:04:38,527	00:04:44,671	| radiolab_podcast18_apologetical |	Turn around and look back at the old place and you kind of see it with Clarity Clarity of distant that's right
EDL	00:04:45,183	00:04:49,791	| radiolab_podcast18_apologetical |	And there was this one moment that happened about a month after I got to America that just
EDL	00:04:50,303	00:04:52,351	| radiolab_podcast18_apologetical |	Turn off the mini butter doesn't really
EDL	00:04:52,351	00:04:52,863	| radiolab_podcast18_apologetical |	Rumi
EDL	00:04:53,631	00:04:54,399	| radiolab_podcast18_apologetical |	What was
EDL	00:04:54,399	00:04:56,191	| radiolab_podcast18_apologetical |	Will let me set up for you so it's so it's
EDL	00:04:57,727	00:05:00,031	| radiolab_podcast18_apologetical |	May 18th 2016
EDL	00:05:01,055	00:05:06,687	| radiolab_podcast18_apologetical |	George be open the Speaker of the House
EDL	00:05:06,687	00:05:07,455	| radiolab_podcast18_apologetical |	Order
EDL	00:05:07,455	00:05:08,479	| radiolab_podcast18_apologetical |	Alarm
EDL	00:05:08,479	00:05:10,527	| radiolab_podcast18_apologetical |	Kohl's the session into order
EDL	00:05:10,527	00:05:14,623	| radiolab_podcast18_apologetical |	Cuz in the house that day
EDL	00:05:14,623	00:05:15,903	| radiolab_podcast18_apologetical |	They're going to vote on a bill
EDL	00:05:16,671	00:05:23,071	| radiolab_podcast18_apologetical |	So the speaker Rings is electric bill that let everyone know it's time to vote and as is Canadian tradition
EDL	00:05:23,071	00:05:24,351	| radiolab_podcast18_apologetical |	Do people notice
EDL	00:05:24,351	00:05:27,935	| radiolab_podcast18_apologetical |	Walk up the aisle and then it is kind of bow and then the voting can begin
EDL	00:05:28,703	00:05:35,103	| radiolab_podcast18_apologetical |	But for this particular approach the liberal whip guess the front and he turns it was right and he did not see that
EDL	00:05:35,103	00:05:36,639	| radiolab_podcast18_apologetical |	Gordon Brown
EDL	00:05:36,639	00:05:41,759	| radiolab_podcast18_apologetical |	He's like where is this man and he turns left behind me see is a Gordon Brown has tried his very best
EDL	00:05:41,759	00:05:43,551	| radiolab_podcast18_apologetical |	To make his way to the front of the house
EDL	00:05:43,551	00:05:44,831	| radiolab_podcast18_apologetical |	But he is stuck
EDL	00:05:47,391	00:05:48,927	| radiolab_podcast18_apologetical |	And you stuck because
EDL	00:05:48,927	00:05:49,951	| radiolab_podcast18_apologetical |	There is a clump
EDL	00:05:49,951	00:05:50,975	| radiolab_podcast18_apologetical |	Of MPS
EDL	00:05:52,255	00:05:53,791	| radiolab_podcast18_apologetical |	They're standing in his way
EDL	00:05:54,559	00:06:00,703	| radiolab_podcast18_apologetical |	Purposefully or just accidentally I think it's debated but I would say very confidently that it was extremely
EDL	00:06:01,215	00:06:02,239	| radiolab_podcast18_apologetical |	Purposeful
EDL	00:06:02,751	00:06:08,895	| radiolab_podcast18_apologetical |	They're pretending they don't see him and they're using their little their butts like shuffling their butt and you can see he's like dodging this way
EDL	00:06:08,895	00:06:15,295	| radiolab_podcast18_apologetical |	Ellen scaring that way and then it's kind of complicated
EDL	00:06:15,295	00:06:16,319	| radiolab_podcast18_apologetical |	Basically we have
EDL	00:06:16,319	00:06:19,135	| radiolab_podcast18_apologetical |	3 minutes we have a deadline
EDL	00:06:20,415	00:06:22,207	| radiolab_podcast18_apologetical |	Sears washing machine
EDL	00:06:22,207	00:06:24,511	| radiolab_podcast18_apologetical |	It's ridiculous and I sort of hate everything
EDL	00:06:24,511	00:06:29,375	| radiolab_podcast18_apologetical |	And then you see the front of the room this figure
EDL	00:06:29,887	00:06:36,287	| radiolab_podcast18_apologetical |	Stance
EDL	00:06:36,287	00:06:37,311	| radiolab_podcast18_apologetical |	All
EDL	00:06:37,311	00:06:38,847	| radiolab_podcast18_apologetical |	Dressing a three piece suit
EDL	00:06:39,359	00:06:42,175	| radiolab_podcast18_apologetical |	Fittingly handsome very nice hair
EDL	00:06:42,175	00:06:47,551	| radiolab_podcast18_apologetical |	Disfigure strides towards this Clump get three piece suit flapping open
EDL	00:06:47,551	00:06:53,951	| radiolab_podcast18_apologetical |	The cowlick of his hair moving in the breeze of his own motion
EDL	00:06:53,951	00:06:59,583	| radiolab_podcast18_apologetical |	Justin Trudeau playing games on the road
EDL	00:07:00,095	00:07:01,887	| radiolab_podcast18_apologetical |	He pushes his way
EDL	00:07:01,887	00:07:08,287	| radiolab_podcast18_apologetical |	Through this collection of people and in this moment I am cheering for Trudeau yes you are
EDL	00:07:08,287	00:07:11,615	| radiolab_podcast18_apologetical |	You're making government happened get the vote done
EDL	00:07:11,615	00:07:16,223	| radiolab_podcast18_apologetical |	So Trudeau grabs Gordon Brown by the arm
EDL	00:07:16,223	00:07:18,527	| radiolab_podcast18_apologetical |	But in doing so he elbows
EDL	00:07:19,807	00:07:22,367	| radiolab_podcast18_apologetical |	This woman doesn't see behind them in Cebu
EDL	00:07:23,647	00:07:24,415	| radiolab_podcast18_apologetical |	Yeah
EDL	00:07:24,415	00:07:30,815	| radiolab_podcast18_apologetical |	Did she go with some pain she grabs her chest and she has to leave and sitting
EDL	00:07:30,815	00:07:33,887	| radiolab_podcast18_apologetical |	And collect yourself
EDL	00:07:34,399	00:07:36,191	| radiolab_podcast18_apologetical |	Trudeau sees none of this
EDL	00:07:36,191	00:07:42,335	| radiolab_podcast18_apologetical |	And I at East riding up yellow bile with little Gordon until there is a
EDL	00:07:43,615	00:07:44,383	| radiolab_podcast18_apologetical |	Chaos
EDL	00:07:44,383	00:07:50,783	| radiolab_podcast18_apologetical |	Erupting in house Trudeau turns around
EDL	00:07:50,783	00:07:57,183	| radiolab_podcast18_apologetical |	Can you learn you just elbowed this woman in the chest and you can see he's got this mortified look on his face he buttons
EDL	00:07:57,183	00:08:03,071	| radiolab_podcast18_apologetical |	Three-piece cutie strides after her called it something like I'm sorry I'm sorry I didn't see you I didn't see you
EDL	00:08:03,071	00:08:09,471	| radiolab_podcast18_apologetical |	She's gone though at this point one of the other members does beckoning
EDL	00:08:09,471	00:08:15,871	| radiolab_podcast18_apologetical |	Jim how could you ever loved a woman that's pathetic
EDL	00:08:15,871	00:08:22,271	| radiolab_podcast18_apologetical |	You're pathetic really ridiculous
EDL	00:08:22,271	00:08:28,671	| radiolab_podcast18_apologetical |	Speakers like Bose order order order
EDL	00:08:28,671	00:08:33,279	| radiolab_podcast18_apologetical |	Order
EDL	00:08:33,279	00:08:37,631	| radiolab_podcast18_apologetical |	Order members will.
EDL	00:08:39,679	00:08:41,215	| radiolab_podcast18_apologetical |	Amber Silver Strand themselves
EDL	00:08:42,239	00:08:43,263	| radiolab_podcast18_apologetical |	So is it down
EDL	00:08:43,263	00:08:49,407	| radiolab_podcast18_apologetical |	Order to the Prime Minister Rising on this serious matter
EDL	00:08:51,455	00:08:55,039	| radiolab_podcast18_apologetical |	I admit I came I in physical contact
EDL	00:08:55,039	00:08:59,391	| radiolab_podcast18_apologetical |	Number of members as I extended my arm in
EDL	00:08:59,391	00:09:00,415	| radiolab_podcast18_apologetical |	Including
EDL	00:09:00,415	00:09:04,511	| radiolab_podcast18_apologetical |	At someone behind me who I did not say apologize again
EDL	00:09:04,511	00:09:06,047	| radiolab_podcast18_apologetical |	Anyone feel that they were
EDL	00:09:07,327	00:09:10,911	| radiolab_podcast18_apologetical |	Impacted by my actions I
EDL	00:09:10,911	00:09:17,055	| radiolab_podcast18_apologetical |	Completely apologize I was not my intention to hurt anyone and certainly wasn't
EDL	00:09:21,663	00:09:28,063	| radiolab_podcast18_apologetical |	This down his whole side of the room stands up give him a standing ovation but for the opposition the people
EDL	00:09:28,063	00:09:28,575	| radiolab_podcast18_apologetical |	Other side of the aisle
EDL	00:09:29,087	00:09:30,879	| radiolab_podcast18_apologetical |	This is not good enough
EDL	00:09:30,879	00:09:33,439	| radiolab_podcast18_apologetical |	Across the floor
EDL	00:09:33,439	00:09:39,839	| radiolab_podcast18_apologetical |	With anger fear in his eyes and face member after member rise from their seats to school
EDL	00:09:39,839	00:09:45,983	| radiolab_podcast18_apologetical |	Add my testimonies are the conservatives thinking with Glee
EDL	00:09:46,495	00:09:48,287	| radiolab_podcast18_apologetical |	I would use the word charge
EDL	00:09:48,287	00:09:54,687	| radiolab_podcast18_apologetical |	Across the floor Whittington people of clutching their pearls with the light Justin is not the perfect
EDL	00:09:54,687	00:09:58,527	| radiolab_podcast18_apologetical |	Perfect man that we all thought he was
EDL	00:09:58,527	00:10:03,135	| radiolab_podcast18_apologetical |	Someone accused of making it unsafe place for women to work
EDL	00:10:03,135	00:10:09,535	| radiolab_podcast18_apologetical |	Best made of steel
EDL	00:10:09,535	00:10:14,655	| radiolab_podcast18_apologetical |	Eventually
EDL	00:10:14,655	00:10:15,679	| radiolab_podcast18_apologetical |	I was remembering question
EDL	00:10:16,191	00:10:20,031	| radiolab_podcast18_apologetical |	The woman who was elbowed Ruth Ellen brosseau she returns and she speaks
EDL	00:10:20,031	00:10:21,567	| radiolab_podcast18_apologetical |	I was elbowed in the chest
EDL	00:10:21,567	00:10:22,079	| radiolab_podcast18_apologetical |	By the primary
EDL	00:10:24,127	00:10:25,407	| radiolab_podcast18_apologetical |	It was very overwhelming
EDL	00:10:25,407	00:10:30,015	| radiolab_podcast18_apologetical |	I just wanted to clarify and make sure it's clear to all the members in the house if that did happen
EDL	00:10:32,063	00:10:38,463	| radiolab_podcast18_apologetical |	At which points Trudeau again stands up and says what I think is a pretty nice apologies
EDL	00:10:38,463	00:10:41,023	| radiolab_podcast18_apologetical |	Take the opportunity at now that the member
EDL	00:10:41,023	00:10:45,887	| radiolab_podcast18_apologetical |	It is okay to return to the house right now to be able to express directly to her
EDL	00:10:46,911	00:10:47,423	| radiolab_podcast18_apologetical |	Apologies
EDL	00:10:47,935	00:10:50,495	| radiolab_podcast18_apologetical |	Up for my behavior unreservedly
EDL	00:10:50,495	00:10:53,311	| radiolab_podcast18_apologetical |	He says what he did he says it was wrong
EDL	00:10:53,311	00:10:54,079	| radiolab_podcast18_apologetical |	And he says
EDL	00:10:54,079	00:10:55,103	| radiolab_podcast18_apologetical |	I'm very sorry
EDL	00:10:55,615	00:10:56,895	| radiolab_podcast18_apologetical |	Thank you mister speaker
EDL	00:10:56,895	00:10:59,967	| radiolab_podcast18_apologetical |	We got the idea now he said it three times
EDL	00:11:00,479	00:11:01,503	| radiolab_podcast18_apologetical |	Will you think so
EDL	00:11:02,271	00:11:02,783	| radiolab_podcast18_apologetical |	Right
EDL	00:11:04,575	00:11:06,879	| radiolab_podcast18_apologetical |	Something that can be cured by a simple apology
EDL	00:11:06,879	00:11:09,695	| radiolab_podcast18_apologetical |	But that wasn't the case that night at a press conference
EDL	00:11:10,463	00:11:15,327	| radiolab_podcast18_apologetical |	And indeed I'm going to apologize again for incident in the house
EDL	00:11:15,327	00:11:17,631	| radiolab_podcast18_apologetical |	This evening he does it again
EDL	00:11:17,631	00:11:24,031	| radiolab_podcast18_apologetical |	And for that I truly regret that at this point the media is going crazy about it
EDL	00:11:24,031	00:11:28,127	| radiolab_podcast18_apologetical |	Day of atonement
EDL	00:11:28,127	00:11:31,455	| radiolab_podcast18_apologetical |	#elbow elbow Gates
EDL	00:11:31,455	00:11:34,783	| radiolab_podcast18_apologetical |	Trudeau got on social media added apologetic tweet
EDL	00:11:34,783	00:11:40,927	| radiolab_podcast18_apologetical |	Just in case but even then we're still not done because the next day back in the House of Commons
EDL	00:11:41,439	00:11:45,023	| radiolab_podcast18_apologetical |	He apologizes again
EDL	00:11:45,023	00:11:47,327	| radiolab_podcast18_apologetical |	I apologize for crossing the floor in his attempt
EDL	00:11:48,607	00:11:49,375	| radiolab_podcast18_apologetical |	Take a seat
EDL	00:11:49,375	00:11:53,471	| radiolab_podcast18_apologetical |	And again
EDL	00:11:53,471	00:11:56,543	| radiolab_podcast18_apologetical |	And again
EDL	00:11:57,055	00:11:58,591	| radiolab_podcast18_apologetical |	Against
EDL	00:11:58,591	00:12:01,151	| radiolab_podcast18_apologetical |	Apologizing and again
EDL	00:12:01,151	00:12:02,175	| radiolab_podcast18_apologetical |	I regret it
EDL	00:12:02,175	00:12:02,943	| radiolab_podcast18_apologetical |	Deeply
EDL	00:12:02,943	00:12:04,991	| radiolab_podcast18_apologetical |	I made a mistake and
EDL	00:12:05,503	00:12:07,551	| radiolab_podcast18_apologetical |	Again
EDL	00:12:07,551	00:12:08,575	| radiolab_podcast18_apologetical |	Canadian
EDL	00:12:09,599	00:12:10,367	| radiolab_podcast18_apologetical |	Understanding and
EDL	00:12:11,135	00:12:14,975	| radiolab_podcast18_apologetical |	I think at this point when I was learning about these I was just like okay
EDL	00:12:14,975	00:12:18,815	| radiolab_podcast18_apologetical |	I just I just feel like I guess I just feel like
EDL	00:12:18,815	00:12:20,351	| radiolab_podcast18_apologetical |	This posturing end
EDL	00:12:20,351	00:12:22,655	| radiolab_podcast18_apologetical |	Volume like for Canada it's not just about
EDL	00:12:23,167	00:12:23,679	| radiolab_podcast18_apologetical |	Elbow thing
EDL	00:12:24,191	00:12:30,591	| radiolab_podcast18_apologetical |	Feel like every month Trudeau is apologizing to one group or another that has been harmed in the past by Cannon
EDL	00:12:30,591	00:12:36,991	| radiolab_podcast18_apologetical |	And you know I should say that actually think he's apologies are very helpful and I think it's very important but you get to a point where they just
EDL	00:12:36,991	00:12:41,343	| radiolab_podcast18_apologetical |	Start to pile up and I so I guess like what I'm seeing Alba gate
EDL	00:12:41,343	00:12:44,159	| radiolab_podcast18_apologetical |	I'm noticing elbowgate I'm thinking about all of this
EDL	00:12:44,671	00:12:45,951	| radiolab_podcast18_apologetical |	Attending to come here
EDL	00:12:45,951	00:12:52,351	| radiolab_podcast18_apologetical |	Do America where where we have this President Donald Trump tonight he's refusing
EDL	00:12:52,351	00:12:54,143	| radiolab_podcast18_apologetical |	To apologize for anything
EDL	00:12:54,143	00:12:59,263	| radiolab_podcast18_apologetical |	Is there anybody you'd like to apologize to know
EDL	00:12:59,263	00:13:02,335	| radiolab_podcast18_apologetical |	Funny weird things
EDL	00:13:02,335	00:13:05,919	| radiolab_podcast18_apologetical |	Give me a moment in that tiny tiny moment the contrast was
EDL	00:13:06,687	00:13:07,967	| radiolab_podcast18_apologetical |	Refreshing
EDL	00:13:07,967	00:13:10,015	| radiolab_podcast18_apologetical |	What colloquial
EDL	00:13:10,015	00:13:16,415	| radiolab_podcast18_apologetical |	At least I know where you stand that's so funny because as you're telling the story about Canada on the apology is none like
EDL	00:13:16,415	00:13:17,439	| radiolab_podcast18_apologetical |	Oh my God I would
EDL	00:13:17,439	00:13:23,839	| radiolab_podcast18_apologetical |	We haven't apologized in this country for some really wrong stuff that I'm not down
EDL	00:13:23,839	00:13:30,239	| radiolab_podcast18_apologetical |	Not apologizing for stuff but then again we had one too many glasses of wine and we are so
EDL	00:13:30,239	00:13:31,007	| radiolab_podcast18_apologetical |	Sorry
EDL	00:13:31,519	00:13:37,919	| radiolab_podcast18_apologetical |	Show me the days are just like nothing says sorry like free pizza story not story
EDL	00:13:37,919	00:13:44,063	| radiolab_podcast18_apologetical |	Sorry if you felt hurt I'm sorry if I offended you if you're not real
EDL	00:13:47,135	00:13:47,903	| radiolab_podcast18_apologetical |	Broken
EDL	00:13:48,415	00:13:49,183	| radiolab_podcast18_apologetical |	Sorry
EDL	00:13:49,183	00:13:49,951	| radiolab_podcast18_apologetical |	Yeah
EDL	00:13:49,951	00:13:50,975	| radiolab_podcast18_apologetical |	And I guess I could
EDL	00:13:50,975	00:13:53,791	| radiolab_podcast18_apologetical |	Found myself getting to this whole thing about like
EDL	00:13:53,791	00:13:55,327	| radiolab_podcast18_apologetical |	How to figure out first of all
EDL	00:13:55,327	00:13:57,631	| radiolab_podcast18_apologetical |	How did it get broken how to re break it
EDL	00:13:58,143	00:13:58,655	| radiolab_podcast18_apologetical |	End
EDL	00:13:59,167	00:14:00,703	| radiolab_podcast18_apologetical |	What can we do to get it back
EDL	00:14:01,983	00:14:03,263	| radiolab_podcast18_apologetical |	Yeah well maybe it
EDL	00:14:03,263	00:14:09,663	| radiolab_podcast18_apologetical |	It might be worth our time to back up a little bit to get aware that notion of I'm sorry and apologies come from
EDL	00:14:09,663	00:14:16,063	| radiolab_podcast18_apologetical |	And what they are because take me back
EDL	00:14:16,063	00:14:19,135	| radiolab_podcast18_apologetical |	I'm the chair of the floss department at the University of New Hampshire
EDL	00:14:19,135	00:14:22,463	| radiolab_podcast18_apologetical |	He's an expert in the history and philosophy of contrition
EDL	00:14:22,463	00:14:23,231	| radiolab_podcast18_apologetical |	We got these
EDL	00:14:25,023	00:14:26,047	| radiolab_podcast18_apologetical |	Ancient traditions
EDL	00:14:28,607	00:14:31,423	| radiolab_podcast18_apologetical |	Usually grounded and some kind of religious
EDL	00:14:31,423	00:14:31,935	| radiolab_podcast18_apologetical |	Practice
EDL	00:14:33,727	00:14:37,823	| radiolab_podcast18_apologetical |	Pretty much all the world religions have some kind of repentance
EDL	00:14:39,103	00:14:40,127	| radiolab_podcast18_apologetical |	Tencent
EDL	00:14:40,127	00:14:46,527	| radiolab_podcast18_apologetical |	Turn to God never again
EDL	00:14:46,527	00:14:52,159	| radiolab_podcast18_apologetical |	You do something wrong and wrong is identified by you know whatever the holy book say whatever and you say there are some
EDL	00:14:52,671	00:14:57,791	| radiolab_podcast18_apologetical |	There's some things you need to do that kind of make it right
EDL	00:14:57,791	00:15:01,119	| radiolab_podcast18_apologetical |	Admit to regret to ask for forgiveness than to promise never to do it again
EDL	00:15:01,119	00:15:04,447	| radiolab_podcast18_apologetical |	Ain't no repentance is the term that
EDL	00:15:04,447	00:15:09,311	| radiolab_podcast18_apologetical |	Is around for most of the history of apologizing and when you think of it in those
EDL	00:15:09,311	00:15:12,383	| radiolab_podcast18_apologetical |	Explicitly religious terms you kind of get a sense for the
EDL	00:15:12,383	00:15:14,943	| radiolab_podcast18_apologetical |	Full thickness of it because you're talking about like
EDL	00:15:14,943	00:15:15,967	| radiolab_podcast18_apologetical |	Your soul
EDL	00:15:16,991	00:15:18,527	| radiolab_podcast18_apologetical |	And the afterlife
EDL	00:15:18,527	00:15:20,575	| radiolab_podcast18_apologetical |	And you're standing
EDL	00:15:20,575	00:15:23,903	| radiolab_podcast18_apologetical |	Before the gods and not just the person you injured right this is
EDL	00:15:24,415	00:15:25,439	| radiolab_podcast18_apologetical |	Soul crafting
EDL	00:15:32,095	00:15:33,631	| radiolab_podcast18_apologetical |	As we enter
EDL	00:15:33,631	00:15:35,167	| radiolab_podcast18_apologetical |	Modern secular
EDL	00:15:35,167	00:15:36,959	| radiolab_podcast18_apologetical |	Industrialized living
EDL	00:15:37,471	00:15:41,311	| radiolab_podcast18_apologetical |	And as we try to find a way to to do something like repentance
EDL	00:15:41,311	00:15:44,383	| radiolab_podcast18_apologetical |	In a secular terms we end up with this
EDL	00:15:44,383	00:15:45,663	| radiolab_podcast18_apologetical |	Weird modern soup
EDL	00:15:45,663	00:15:46,943	| radiolab_podcast18_apologetical |	Of apology
EDL	00:15:46,943	00:15:52,575	| radiolab_podcast18_apologetical |	So Nick says overtime as we started letting go of he's like explicitly religious rules around apology
