EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:01:06,560	00:01:10,656	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Preeminent hacker conference in the entire world Defcon
EDL	00:01:10,656	00:01:17,056	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	For cyber journalism it's a Non-Stop store Sebastian social circuit in casinos or hotels with Larry
EDL	00:01:17,056	00:01:23,456	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Top 40 hits in the site of high-profile arrest of hackers like Dimitri Skyler off in 2001
EDL	00:01:23,456	00:01:29,600	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Las Vegas last week after he gave a presentation on software security at hackers convention
EDL	00:01:29,600	00:01:32,160	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Clear up the porter say he is not a hacker
EDL	00:01:32,160	00:01:38,560	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	They say he was drawing attention to security flaw a reference to the famous hacking movie War Games
EDL	00:01:38,560	00:01:39,328	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	All right
EDL	00:01:39,328	00:01:45,216	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Flush the bombers get the subs in launch mode we are at Defcon 1
EDL	00:01:45,216	00:01:46,752	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Wasn't always so mainstream
EDL	00:01:46,752	00:01:52,384	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Besides countless infosec talks in Capture the Flag games used to be sort of an Arctic access
EDL	00:01:52,384	00:01:56,224	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Attendees trying to outdo one another by infiltrating each other's devices
EDL	00:01:56,224	00:02:01,600	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Or hacking personal information as you can imagine people take precautions at Defcon 2
EDL	00:02:02,112	00:02:08,512	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	But the paranoia runs deep I caught up with domaintools malware analyst salary at the conference talk just how
EDL	00:02:08,512	00:02:09,792	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Seriously people take their
EDL	00:02:09,792	00:02:10,304	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Surety
EDL	00:02:14,656	00:02:15,936	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	So do you buy the whole
EDL	00:02:16,448	00:02:19,264	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Defcon like did you bring like six burners
EDL	00:02:19,776	00:02:20,544	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	And
EDL	00:02:21,824	00:02:25,152	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I got 10 for a hat and a mask to make sure people and see your face like
EDL	00:02:25,152	00:02:26,432	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	What is this stuff
EDL	00:02:26,432	00:02:28,480	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	That's hilarious. No I
EDL	00:02:28,992	00:02:33,344	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I run my iPhone and I run my MacBook in my iPad
EDL	00:02:33,344	00:02:34,368	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	And I
EDL	00:02:34,368	00:02:36,160	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	The only thing I do difference
EDL	00:02:36,160	00:02:38,720	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	And not really even a different is just I run a VPN
EDL	00:02:38,720	00:02:40,512	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	And even then you know it sucks
EDL	00:02:41,024	00:02:44,096	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I don't want to say there's a lot of hyperbole but I think there's a lot of
EDL	00:02:44,096	00:02:46,912	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Myth and would have been the mysticism and height
EDL	00:02:46,912	00:02:47,936	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Surrounding
EDL	00:02:48,448	00:02:51,776	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	What happened to your Defcon and bsides and black hat and all these security
EDL	00:02:52,800	00:02:53,312	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	You know
EDL	00:02:54,080	00:02:57,152	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Attackers are information
EDL	00:02:57,152	00:02:58,688	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Security I should say are generally
EDL	00:02:58,688	00:03:03,040	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I'm really busy right now we have a lot of things going on and we have a lot of events going on in
EDL	00:03:03,552	00:03:05,344	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	The notion that people are
EDL	00:03:05,344	00:03:07,904	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I'm spending a lot of time trying to attack others is
EDL	00:03:07,904	00:03:13,280	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	It happens you can't say it doesn't happen because it does but the light we have to look at things through like a likelihood
EDL	00:03:14,304	00:03:16,608	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	And the likelihood of something bad happening is
EDL	00:03:16,608	00:03:20,448	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Really really low you know to the average person walk in the cast
EDL	00:03:20,448	00:03:20,960	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Tina Flores
EDL	00:03:21,984	00:03:25,056	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	So I personally don't believe in the hype that much and
EDL	00:03:25,056	00:03:26,848	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I think it's a bit of a hyperbole just
EDL	00:03:26,848	00:03:28,384	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Be smart about what you do
EDL	00:03:28,384	00:03:30,944	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Like any other time
EDL	00:03:30,944	00:03:31,968	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	It becomes this
EDL	00:03:31,968	00:03:32,992	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Really weird
EDL	00:03:33,760	00:03:35,552	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Wave someone to tell you about
EDL	00:03:36,320	00:03:36,832	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Ghost stories
EDL	00:03:37,344	00:03:39,648	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Keep a call man I was once I was in a
EDL	00:03:41,952	00:03:42,720	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Ever after my color
EDL	00:03:44,512	00:03:48,864	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I'm like mr. robot nearly cannot it's just that con relax relax
EDL	00:03:49,376	00:03:52,192	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	It's so true man it is there's a lot of Indian OIC
EDL	00:03:52,192	00:03:53,984	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I think that's probably also part of
EDL	00:03:53,984	00:03:56,544	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	The security Committee in general we like the kind of
EDL	00:03:57,056	00:04:01,920	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I don't want a cigarette were falsely hyping up stories but there is a lot of like hike their work
EDL	00:04:01,920	00:04:05,504	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	You know I don't think it necessarily needs to exist all the time you know it's
EDL	00:04:06,016	00:04:09,856	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	It's not as sexy and it's not as sophisticated as people make it out to see me sometime
EDL	00:04:09,856	00:04:11,136	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	* 2
EDL	00:04:11,648	00:04:12,928	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Strickland a sense of
EDL	00:04:12,928	00:04:15,744	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	People being attacked like personal people being attacked on
EDL	00:04:15,744	00:04:17,536	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Water just walk in the Casino floors and
EDL	00:04:19,327	00:04:21,887	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Technology has advanced so much
EDL	00:04:21,887	00:04:23,167	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	That a lot of these comment
EDL	00:04:23,167	00:04:25,983	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Acts are so much more difficult to pull off nowadays
EDL	00:04:25,983	00:04:28,287	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	So back in the day if we took a time machine back
EDL	00:04:29,311	00:04:30,591	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	10 years ago 5 years ago
EDL	00:04:31,359	00:04:33,151	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	It would take me about
EDL	00:04:33,663	00:04:36,223	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	In a 5 Seconds to jump on Saint on
EDL	00:04:36,223	00:04:37,759	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Community WiFi network
EDL	00:04:37,759	00:04:40,319	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	And steal passwords
EDL	00:04:40,319	00:04:40,831	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Https
EDL	00:04:41,343	00:04:44,415	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	90%
EDL	00:04:44,927	00:04:46,719	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Stealing passwords is it
EDL	00:04:46,719	00:04:48,767	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Kind of complex now it's not as simple as that you
EDL	00:04:49,791	00:04:50,815	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	You know I didn't die
EDL	00:04:50,815	00:04:55,935	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	So the notion of oven Elite hacker being on the same Hotel network is you and stealing your passwords
EDL	00:04:56,447	00:04:57,727	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	The likelihood of that
EDL	00:04:58,239	00:05:00,799	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Really really low my life savings LED
EDL	00:05:00,799	00:05:02,335	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	The odds of that happening to
EDL	00:05:02,335	00:05:03,359	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	An individual nowadays
EDL	00:05:03,871	00:05:04,383	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Almost in
EDL	00:05:05,407	00:05:09,503	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Avenues in the hotel Wi-Fi but I don't use Hotel Wi-Fi in most places
EDL	00:05:09,503	00:05:10,271	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Just because
EDL	00:05:10,271	00:05:12,063	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	It's like it's clean as a hotel swimming pool
EDL	00:05:14,367	00:05:16,159	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Like I think so I just
EDL	00:05:16,159	00:05:17,183	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Scene the mask
EDL	00:05:17,183	00:05:18,719	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	But the facial recognition masks
EDL	00:05:18,719	00:05:19,999	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	People are wearing and
EDL	00:05:19,999	00:05:22,815	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Just all sorts of I mean I get it I get it but like
EDL	00:05:23,839	00:05:24,863	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	At the same time
EDL	00:05:26,911	00:05:31,007	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I either like you must be playing dress-up or you're that stressed out for like
EDL	00:05:31,007	00:05:33,567	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	4 days and for me like I'm stressed out
EDL	00:05:33,567	00:05:34,079	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Having to chase
EDL	00:05:34,591	00:05:35,359	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Packers round 2 interview
EDL	00:05:35,871	00:05:39,967	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	You know I think one of the problems is due is that there's
EDL	00:05:39,967	00:05:41,759	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	A lot of self paranoia this
EDL	00:05:41,759	00:05:45,855	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Community was Brad out of this paranoia right
EDL	00:05:45,855	00:05:47,647	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Some people call it healthy paranoia
EDL	00:05:48,671	00:05:50,719	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	There's a thing called threat modeling to
EDL	00:05:50,719	00:05:51,999	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	And threat modeling just
EDL	00:05:51,999	00:05:53,791	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	To be super quick about it is just
EDL	00:05:53,791	00:05:57,887	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Take a look at who is the type of individual that would attack you
EDL	00:05:57,887	00:05:59,935	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	How to build a defense around that right
EDL	00:05:59,935	00:06:02,495	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	If you're walking down the street and like a
EDL	00:06:02,495	00:06:04,031	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Shady part of town and
EDL	00:06:04,031	00:06:06,335	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	You know you're going through an alleyway
EDL	00:06:06,335	00:06:09,663	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	You know you kind of have to threat model okay what's the likelihood of me getting
EDL	00:06:09,663	00:06:10,687	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Mugs here and
EDL	00:06:10,687	00:06:12,223	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	What do I have to lose and
EDL	00:06:12,223	00:06:13,759	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Maybe I should just take a different street
EDL	00:06:15,295	00:06:19,391	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	There's a lot of individuals in this community and you know I know I'm going to
EDL	00:06:19,391	00:06:20,159	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Did I make you
EDL	00:06:20,159	00:06:21,951	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Polysom enemies by saying it but
EDL	00:06:21,951	00:06:22,975	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I think lyrics
EDL	00:06:22,975	00:06:23,999	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	There their way to
EDL	00:06:24,511	00:06:25,023	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Paranoid about things
EDL	00:06:25,535	00:06:27,839	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	In a wearing these in a facial recognition mask
EDL	00:06:28,351	00:06:29,119	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	It's like wow
EDL	00:06:29,119	00:06:30,911	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	We're in the middle of Las Vegas worried
EDL	00:06:30,911	00:06:33,727	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I thought the amount of cctvs in this area are
EDL	00:06:33,727	00:06:34,751	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Overwhelming
EDL	00:06:34,751	00:06:35,263	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Another
EDL	00:06:35,775	00:06:41,663	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	You know tons of people in a public areas like what are you I don't understand what you're trying to hide from or who you're trying to hide
EDL	00:06:42,175	00:06:44,223	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	And what's the likelihood someone's going
EDL	00:06:44,223	00:06:47,807	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	You know recognize who you are and what's the impact of
EDL	00:06:47,807	00:06:49,343	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	So what if somebody knows who you are right here
EDL	00:06:49,855	00:06:55,999	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	You know you have the threat model it but however if you're going to a country maybe like China where we've seen
EDL	00:06:56,511	00:06:58,559	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Weaponize facial recognition
EDL	00:06:58,559	00:07:03,679	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	I think you have a legitimate case with Chinese government has plans to use this new biometric technology
EDL	00:07:04,191	00:07:10,079	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Does demented Soul zartarian rule the country has ambitious plans to develop a vast National surveillance
EDL	00:07:10,079	00:07:15,199	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	System based on facial recognition
EDL	00:07:15,199	00:07:18,271	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	The likelihood of facial recognition being used against me
EDL	00:07:18,783	00:07:19,551	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Fire
EDL	00:07:19,551	00:07:20,575	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Absolutely
EDL	00:07:20,575	00:07:22,111	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	But if you're a bad guy
EDL	00:07:22,111	00:07:23,391	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	You know attending this
EDL	00:07:23,391	00:07:24,159	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Because there are some
EDL	00:07:25,439	00:07:31,839	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Do you know I would question you even being here but you know the ones that do and use facial cleansing facial recognition
EDL	00:07:31,839	00:07:34,399	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Okay maybe I could see that I still think you're silly
EDL	00:07:35,423	00:07:36,191	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Traffic
EDL	00:07:36,191	00:07:37,471	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	You said you were that masking like
EDL	00:07:38,495	00:07:39,263	| 31a37d5f-f1d5-45ec-a273-12c965a186e8_26c3f72fdece550d4ed3e34d16c9e7df |	Your other
