EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:06:18,980	00:06:20,450	| VfD E01 Molecule Man |	I'm getting on my own track. 
EDL	00:06:20,620	00:06:21,780	| VfD E01 Molecule Man |	Oh, you're so on track. 
EDL	00:06:21,780	00:06:24,260	| VfD E01 Molecule Man |	It gets back to my whole desire to explore that. 
EDL	00:06:24,260	00:06:33,543	| VfD E01 Molecule Man |	I talked about, you know, but it is really about giving researchers a capability to be able to explore these, these universes. 
EDL	00:06:33,543	00:06:39,690	| VfD E01 Molecule Man |	It's almost like a hubble telescope for this particular galaxy or universal regular space. 
EDL	00:06:40,460	00:06:41,830	| VfD E01 Molecule Man |	So that was full of effects. 
EDL	00:06:41,830	00:06:44,570	| VfD E01 Molecule Man |	Young, i'm also interested in the makeup program. 
EDL	00:06:44,570	00:06:50,300	| VfD E01 Molecule Man |	Can you say little bit about what you're doing there make it is a platform technology for making small. 
EDL	00:06:50,900	00:06:56,200	| VfD E01 Molecule Man |	And in this particular case, we're trying to do is we're trying to democratize chemistry. 
EDL	00:06:56,390	00:07:22,640	| VfD E01 Molecule Man |	So what if you could have a system that biologists or any scientists came up and type, and the machine figured out how to make it, even if there was no recipe available so that the machine would figure out a possible set of ways to make something, and then we'll go about testing each one of those ways and tell it on the solution, and it would log that solution in a cloud or in its data bank. 
EDL	00:07:23,050	00:07:25,600	| VfD E01 Molecule Man |	And now that molecule could be made any time. 
EDL	00:07:25,810	00:07:33,000	| VfD E01 Molecule Man |	In addition, the system would also be able to have to make more of so that initially, I would do really small scale sympathies. 
EDL	00:07:33,000	00:07:34,380	| VfD E01 Molecule Man |	That means milligrams. 
EDL	00:07:34,380	00:07:38,820	| VfD E01 Molecule Man |	And then once it figured out a solution, it would also automatically scale it up. 
EDL	00:07:38,820	00:07:41,960	| VfD E01 Molecule Man |	Can you offer to us a concrete example ? 
EDL	00:07:41,960	00:07:48,490	| VfD E01 Molecule Man |	maybe you could think of a problem
EDL	00:07:49,230	00:07:58,870	| VfD E01 Molecule Man |	在此之前也许会有很多不同的东西可能会有interacting with that the receptor in perhaps solving medical or other biological problem. 
EDL	00:07:59,490	00:08:07,390	| VfD E01 Molecule Man |	Yeah, you know, for example, one very popular target for the heart disease is PCSKnine. 
EDL	00:08:07,610	00:08:11,410	| VfD E01 Molecule Man |	And so there's probably many papers that come out every year. 
EDL	00:08:11,410	00:08:16,122	| VfD E01 Molecule Man |	They describe inhibitors that have been discovered against that target. 
EDL	00:08:16,122	00:08:18,123	| VfD E01 Molecule Man |	The structures are available. 
EDL	00:08:18,123	00:08:28,740	| VfD E01 Molecule Man |	Let's say that I am a researcher, and I want to study some aspect of a complex soil system and having access to the PC inhibitor would be really useful. 
EDL	00:08:29,130	00:08:39,700	| VfD E01 Molecule Man |	But maybe I wanted to selective in a certain way that is commercially available, but somebody is reported now, I might contact that researcher who is made it before. 
EDL	00:08:39,700	00:08:42,490	| VfD E01 Molecule Man |	Maybe they ran out, and it can take them three months to make it. 
EDL	00:08:43,110	00:08:52,340	| VfD E01 Molecule Man |	But if I have access to make it device, I could just go tie business structure and half the material, maybe the next day, or at the end of the week. 
EDL	00:08:52,750	00:08:55,340	| VfD E01 Molecule Man |	And in addition to that, I have it memorized. 
EDL	00:08:55,580	00:08:57,750	| VfD E01 Molecule Man |	The machine has kept that in his memory. 
EDL	00:08:57,750	00:09:18,570	| VfD E01 Molecule Man |	Banks, university environment, for example, wants to make that they typed it in a little bit out that day, because the solution would be, it's a way of saying chemistry has been documented since its inception, especially santa chemistry, through what a colleague experimental. 
EDL	00:09:18,600	00:09:23,760	| VfD E01 Molecule Man |	These are documents that the researcher is using to try to capture what they didn't. 
EDL	00:09:23,760	00:09:26,560	| VfD E01 Molecule Man |	A laboratory make something to write a dynamic recipe. 
EDL	00:09:27,190	00:09:34,040	| VfD E01 Molecule Man |	So a lot of times will leave out that we think are not necessary, but are necessary. 
EDL	00:09:34,330	00:09:36,600	| VfD E01 Molecule Man |	And sometimes we didn't even know there were necessary. 
EDL	00:09:36,600	00:09:44,890	| VfD E01 Molecule Man |	So when another researcher comes in and try to read that cookbook like a experimental, it might take the month to reproduce it, and it may never. 
EDL	00:09:45,250	00:09:55,590	| VfD E01 Molecule Man |	Why should we waste our human effort by not making sure that we document that outcome, that experiment in a way that can guarantee production. 
EDL	00:09:55,760	00:09:59,980	| VfD E01 Molecule Man |	So you're talking about capturing procedural knowledge. 
EDL	00:10:00,030	00:10:08,830	| VfD E01 Molecule Man |	Correct, yes, the magic system is not just the artificial intelligence system or a cloud system is archiving. 
EDL	00:10:09,040	00:10:14,196	| VfD E01 Molecule Man |	It's a machine that's doing the chemistry so that the machine will be reproducible. 
EDL	00:10:14,196	00:10:41,760	| VfD E01 Molecule Man |	You'll be able to recreate that machine in any love you want, as long as you replicate that machine faithfully, and it runs the routines that you recorded one lab versus another faithfully, you're going to reproduce chemistry everywhere you want to one of the things that I find fascinating about that, but is that it is perhaps unit in its place in the overall technology development ecosystem. 
EDL	00:10:42,260	00:10:47,700	| VfD E01 Molecule Man |	And as a program manager and someone who has been an academy, I think, also an industry. 
EDL	00:10:47,840	00:10:58,625	| VfD E01 Molecule Man |	And now here a doubt, can you talk to us a little bit about how darker might be playing some interesting or perhaps even unique roles in the overall technology ecosystem. 
EDL	00:10:58,625	00:11:01,950	| VfD E01 Molecule Man |	And yeah, it is a very exciting role. 
EDL	00:11:02,840	00:11:12,110	| VfD E01 Molecule Man |	Darker is that one place where we are thinking about innovation on constraint, like, where can we go ? 
EDL	00:11:12,790	00:11:17,370	| VfD E01 Molecule Man |	No, in my mind, the way remember doing that is because it fits our mission space. 
EDL	00:11:17,370	00:11:25,435	| VfD E01 Molecule Man |	If you want to create a prevent surprise, it's best to get to that new universe of chemistry sooner rather than later. 
EDL	00:11:25,435	00:11:29,729	| VfD E01 Molecule Man |	And so we take innovations from all of the other funding agencies. 
EDL	00:11:29,729	00:11:36,508	| VfD E01 Molecule Man |	In other words, they're seeding it, and we look for one away with the beginning, and we pushed hard and not across. 
EDL	00:11:36,508	00:11:55,640	| VfD E01 Molecule Man |	The fact just double is critical because we are structuring what I consider to be that christian investment, as we are trending towards something amazing, and the internet is an example, and I am really immunity net with, make it. 
EDL	00:11:55,790	00:11:58,580	| VfD E01 Molecule Man |	I want to create the internet of molecules. 
EDL	00:11:59,030	00:12:05,350	| VfD E01 Molecule Man |	How do you change for molecules from one place to another in the same way is a three day printing concept ? 
EDL	00:12:05,650	00:12:06,700	| VfD E01 Molecule Man |	You have a design. 
EDL	00:12:06,940	00:12:08,460	| VfD E01 Molecule Man |	You could put a design and a cloud. 
EDL	00:12:08,460	00:12:12,410	| VfD E01 Molecule Man |	And then if you have three printer, you could transfer that design from one place to. 
EDL	00:12:13,340	00:12:14,640	| VfD E01 Molecule Man |	So they are related. 
EDL	00:12:14,640	00:12:19,040	| VfD E01 Molecule Man |	And I have been no, constantly inspired by what dark has done. 
EDL	00:12:19,690	00:12:31,640	| VfD E01 Molecule Man |	Is there a question, tyler, that you wish I had asked you during the discussion that I didn't, even so ask the question yourself and answer, what's my favorite aspect of chemistry ? 
EDL	00:12:32,150	00:12:33,938	| VfD E01 Molecule Man |	The answer for most cameras ? 
EDL	00:12:33,938	00:12:35,727	| VfD E01 Molecule Man |	What, what's the answer for ? 
EDL	00:12:35,727	00:12:42,627	| VfD E01 Molecule Man |	Most cabinet cameras dive, and you know, I love that the structure of molecule relates to the function. 
EDL	00:12:42,627	00:12:43,650	| VfD E01 Molecule Man |	Now I love them. 
EDL	00:12:43,680	00:12:46,750	| VfD E01 Molecule Man |	Yeah, most of my friends media is for the crowd magnets. 
EDL	00:12:47,020	00:13:11,790	| VfD E01 Molecule Man |	I guess everybody likes explosions, but I actually like the smell of organic chemistry, so pretty much amongst all actors like people going to like one flavors are thinking of, maybe it omit chocolate cheap, but actually smelling all of the esters and wondering, I wonder if that's disaster, or that I strength and tell the fluctuations, and also an astronaut refers to a particular chemical motive. 
EDL	00:13:11,790	00:13:14,260	| VfD E01 Molecule Man |	If I recall of my own organization must be part of it. 
EDL	00:13:14,260	00:13:24,600	| VfD E01 Molecule Man |	There's a carbon with the oxygen job, abandon a few other things we don't have to go into the details, except to say that is a particular kind of molecular motivated and variations. 
EDL	00:13:24,600	00:13:26,130	| VfD E01 Molecule Man |	Yeah, classic compounds. 
EDL	00:13:26,130	00:13:36,720	| VfD E01 Molecule Man |	So I, Ireally like the class of compounds that are associated with flavourings, and I don't mean just not a natural flavorings and natural unnaturally a coconut. 
EDL	00:13:37,310	00:13:42,970	| VfD E01 Molecule Man |	It smells the way it does because of chemistry, and that that always just really makes me excited. 
EDL	00:13:43,290	00:13:48,490	| VfD E01 Molecule Man |	The teller I really enjoyed talking with you today about the your programs by chemistry, by dark. 
EDL	00:13:48,780	00:13:59,930	| VfD E01 Molecule Man |	So thanksgiving, you, I mean, it's always a pleasure to build you, and thanks for having me and really glad to relate my thoughts about chemistry and and thank you listeners for sharing this time with us. 
EDL	00:14:00,820	00:14:03,390	| VfD E01 Molecule Man |	Tony, next time for another voice from double. 
