EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:00:29,184	00:00:31,232	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	There's this woman waking up in this big
EDL	00:00:31,232	00:00:35,328	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Plushbeds she's covered in what looks like a bear skin rug
EDL	00:00:36,608	00:00:37,120	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Harder
EDL	00:00:37,632	00:00:38,656	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	What is Italy
EDL	00:00:38,656	00:00:39,424	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	New
EDL	00:00:39,936	00:00:41,216	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	She sits up crabs
EDL	00:00:41,216	00:00:41,984	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	The cat
EDL	00:00:41,984	00:00:43,008	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Expanding its belly
EDL	00:00:43,520	00:00:44,032	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	So
EDL	00:00:44,544	00:00:46,080	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	You want to work from home huh
EDL	00:00:46,848	00:00:47,872	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Nobody
EDL	00:00:48,640	00:00:50,944	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	No schedule making money from
EDL	00:00:51,968	00:00:52,992	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Does not sound right
EDL	00:00:53,504	00:00:55,808	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	It does sound great and also Improv
EDL	00:00:56,576	00:00:58,880	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Because of course this is a scam
EDL	00:00:58,880	00:01:01,184	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	But it is a very effective one
EDL	00:01:01,184	00:01:04,768	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	It's been around for decades and it will not die
EDL	00:01:04,768	00:01:11,168	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Hello and welcome to Planet Money I'm David kestenbaum today
EDL	00:01:11,168	00:01:13,472	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	On the show the anatomy of a scam
EDL	00:01:13,472	00:01:19,872	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	What happens when you respond to one of those work from home as we got a secret document that reveals the tricks of the trade
EDL	00:01:19,872	00:01:26,272	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Talk to one of the people who would have been on the other end trying to get your money and we have recordings actual recordings of phone
EDL	00:01:26,272	00:01:27,296	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Call so you can hear
EDL	00:01:27,296	00:01:28,576	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Have a whole thing goes down
EDL	00:01:33,696	00:01:36,000	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Support also comes from Fidelity Investment
EDL	00:01:36,000	00:01:37,536	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	As a Fidelity Wealth Management
EDL	00:01:38,048	00:01:39,584	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	You get a dedicated advisor
EDL	00:01:39,584	00:01:41,632	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Is there to help grow and protect your wealth
EDL	00:01:41,632	00:01:44,192	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Find ways to minimize the impact of taxes
EDL	00:01:44,192	00:01:47,264	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	And make clear recommendations for your full Financial
EDL	00:01:48,032	00:01:50,080	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Learn more at fidelity.com
EDL	00:01:50,848	00:01:52,896	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Fidelity brokerage Services LLC
EDL	00:01:53,920	00:01:56,224	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Despite what those work-from-home ads suggest
EDL	00:01:56,224	00:01:58,784	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	They are not offering you a job they're not trying to hire you
EDL	00:02:00,320	00:02:02,880	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	The companies behind those that are trying to sell you stuff
EDL	00:02:03,392	00:02:05,440	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	So that in theory you can get rich work
EDL	00:02:06,464	00:02:07,232	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Here's how it works
EDL	00:02:07,232	00:02:09,280	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	When you respond to One of Those ads
EDL	00:02:09,280	00:02:11,328	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	You give them your name and your contact info
EDL	00:02:11,840	00:02:14,400	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Then you get a call from someone at a call center
EDL	00:02:14,400	00:02:15,424	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Saying so
EDL	00:02:15,424	00:02:16,704	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Do you want to work from home
EDL	00:02:16,704	00:02:18,240	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	I would have been on the phone
EDL	00:02:18,240	00:02:19,008	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	That would have been
EDL	00:02:19,520	00:02:21,056	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	The first call you would have received
EDL	00:02:21,056	00:02:24,384	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	This is Ryan Jensen in 2007 he just graduated
EDL	00:02:24,384	00:02:26,176	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	College in St George Utah
EDL	00:02:26,176	00:02:26,944	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	I was looking for a job
EDL	00:02:27,456	00:02:30,016	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	A friend of his suggested he come to work with him at this call center
EDL	00:02:30,528	00:02:31,552	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Call center Industries vegan
EDL	00:02:32,064	00:02:35,648	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	His friend takes him to this nondescript Office Park at the edge of town
EDL	00:02:35,648	00:02:37,184	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	When you first walk in
EDL	00:02:37,184	00:02:38,976	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	There's a secretary sitting there
EDL	00:02:38,976	00:02:40,256	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	They just had a couch out front
EDL	00:02:40,256	00:02:43,840	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Let me know the picture maybe a plan out and then they just bleed your own back into the
EDL	00:02:44,352	00:02:48,448	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Call Flora there about three guys back there on the call floor they actually called it
EDL	00:02:48,448	00:02:49,216	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	The bullpen
EDL	00:02:49,216	00:02:50,752	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Aaron sit in cubicles with headset
EDL	00:02:51,264	00:02:53,824	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Ryan's call center offered all types of
EDL	00:02:54,336	00:02:55,104	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Images
EDL	00:02:55,104	00:03:01,504	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Most of them would help you sell stuff online you want to set up a website they can build it for you so coach you on how to run a web
EDL	00:03:01,504	00:03:03,808	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Business handle all the paperwork the accounting
EDL	00:03:03,808	00:03:06,880	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Ryan said the pitch was this is the Internet it's huge
EDL	00:03:06,880	00:03:08,416	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	You can sell to the whole world
EDL	00:03:08,416	00:03:11,232	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	I didn't really understand the online world too much back then
EDL	00:03:11,232	00:03:13,792	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	I mean I was the guy that played football and hated computers
EDL	00:03:14,560	00:03:17,632	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	You know back then you think
EDL	00:03:18,400	00:03:22,752	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Yeah they're going to Great coaching company they're going to get a website and they're going to learn how to sell online so great
EDL	00:03:22,752	00:03:24,032	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	There were some red flags
EDL	00:03:24,544	00:03:27,360	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Sometimes you get to the office in fine white powder on his desk
EDL	00:03:27,872	00:03:30,688	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Turned out to be residue from people snorting oxy
EDL	00:03:30,688	00:03:31,456	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	B cotton
EDL	00:03:31,456	00:03:32,480	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Ryan's job with the
EDL	00:03:32,480	00:03:33,248	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Call people
EDL	00:03:33,248	00:03:34,528	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	It responded to one of those work
EDL	00:03:35,808	00:03:38,368	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	And try to convince them that he had a very special offer
EDL	00:03:38,368	00:03:39,648	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Try to make the sale
EDL	00:03:39,648	00:03:45,280	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	We actually have recordings of these calls not in the place where Ryan works but from a different company
EDL	00:03:45,280	00:03:46,304	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	The tax Club
EDL	00:03:46,304	00:03:50,144	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	We got the recordings from the Federal Trade Commission which has been trying to shut these places down
EDL	00:03:50,912	00:03:52,448	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	This one set of calls to that wasn't
EDL	00:03:55,776	00:03:56,288	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Hello
EDL	00:03:56,800	00:04:00,640	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	You Don't Know This Woman's name is bleeped out that I like to think of her as Doris
EDL	00:04:01,152	00:04:02,944	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Man calling says his name is Blake Cantor
EDL	00:04:03,456	00:04:04,480	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Sanford Clinic
EDL	00:04:04,480	00:04:05,760	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	How are you this morning
EDL	00:04:05,760	00:04:07,552	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	I want to know right now
EDL	00:04:07,552	00:04:09,088	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Cleaning up my grandson's bedroom
EDL	00:04:09,600	00:04:11,648	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Oh yeah
EDL	00:04:11,648	00:04:12,672	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Never ends right
EDL	00:04:13,952	00:04:14,720	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	So you sick
EDL	00:04:14,720	00:04:15,232	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Steven
EDL	00:04:16,256	00:04:17,024	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	He spoiled
EDL	00:04:17,536	00:04:18,047	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Spoiled
EDL	00:04:19,327	00:04:24,447	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Aren't they all most of them anyway but that's okay grandmothers are supposed to spoil their grandson
EDL	00:04:25,983	00:04:28,287	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	We played this calls for Ryan the guy who worked in some of the
EDL	00:04:29,055	00:04:30,335	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	And he walked us through the whole
EDL	00:04:31,359	00:04:32,639	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	The sales people he says
EDL	00:04:32,639	00:04:34,175	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	They're all working off of
EDL	00:04:34,175	00:04:34,943	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Script
EDL	00:04:34,943	00:04:37,247	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Script is a few pages long and it lays an egg
EDL	00:04:37,247	00:04:38,015	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Exactly how
EDL	00:04:38,527	00:04:41,599	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Make the sale he says the scripts are basically works
EDL	00:04:41,599	00:04:46,207	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Start their Homeland over years past All Around Utah they laid out the most
EDL	00:04:46,207	00:04:47,487	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Time-tested most
EDL	00:04:47,487	00:04:51,839	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Efficient way to get someone to eventually give you their credit card number
EDL	00:04:52,351	00:04:53,631	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	That's what they want your credit
EDL	00:04:54,399	00:04:56,703	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	In an expiration date in a CCV
EDL	00:04:57,215	00:04:58,495	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	That's the girl that's the
EDL	00:04:59,007	00:05:00,287	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	That's the bell ringer
EDL	00:05:00,287	00:05:05,407	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	We got our hands on one of these scripts and basically breaks the wholesale down into these differ
EDL	00:05:05,407	00:05:06,175	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	Parts
EDL	00:05:06,175	00:05:07,967	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	The first part is just called the intro
EDL	00:05:07,967	00:05:09,247	| 20181003_pmoney_pmpod680rerun-a000dc8e-953a-4b39-994a-369230ca8bad.mp3_4b22a733a14d34cb9ab8daf7dd154412_21557614 |	The idea is to establish rapport
