EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:01:53,664	00:01:55,200	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	We all take as many deductions
EDL	00:01:55,968	00:02:01,088	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Some of us go further you know round down maybe leave a few things out and then there are people like Larry Wood
EDL	00:02:01,600	00:02:05,696	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	You took this very understandable impulse to pay as little as possible
EDL	00:02:05,696	00:02:07,488	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	And went just as far as you
EDL	00:02:07,488	00:02:08,256	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	You could go
EDL	00:02:08,256	00:02:09,536	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Decided he wasn't going to pay
EDL	00:02:10,560	00:02:13,632	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Today on the show The Story of Larry Williams
EDL	00:02:13,632	00:02:15,424	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	And an answer to the question
EDL	00:02:15,424	00:02:16,960	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Do you really have to pay your income tax
EDL	00:02:19,008	00:02:22,080	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	This message comes from NPR sponsor Capital One
EDL	00:02:22,080	00:02:24,128	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Capital One is reimagining banking
EDL	00:02:24,128	00:02:29,504	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	I offering accounts with no fees or minimums that can be open from anywhere in 5 minutes
EDL	00:02:29,504	00:02:30,016	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Capital One
EDL	00:02:30,528	00:02:31,552	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	What's in your wallet
EDL	00:02:31,552	00:02:32,832	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Capital One na
EDL	00:02:34,112	00:02:35,136	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	When Larry Williams
EDL	00:02:35,136	00:02:36,160	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Decided to stop paying it
EDL	00:02:36,928	00:02:39,232	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	He was working as a Commodities Trader and a
EDL	00:02:39,232	00:02:40,512	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Investment advisor give
EDL	00:02:40,512	00:02:41,280	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Tok
EDL	00:02:41,280	00:02:42,816	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	He's making a really good living
EDL	00:02:42,816	00:02:44,096	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	You could certainly afford
EDL	00:02:45,120	00:02:49,472	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Taxes that of course pay for all kinds of things people want to have in some form
EDL	00:02:49,984	00:02:51,008	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	The military
EDL	00:02:51,520	00:02:52,288	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Court system
EDL	00:02:52,800	00:02:54,848	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Rhodes wrestler about that
EDL	00:02:54,848	00:02:56,128	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Don't you like roads
EDL	00:02:56,128	00:02:57,920	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	He said well you could pay for roads
EDL	00:02:58,688	00:02:59,456	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	And the other stuff
EDL	00:02:59,968	00:03:02,016	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	He said we just shouldn't be spending so much money on
EDL	00:03:02,784	00:03:05,344	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Larry feels like people pay way too much in tax
EDL	00:03:05,856	00:03:06,624	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Sales tax
EDL	00:03:06,624	00:03:07,904	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Sac City tax state
EDL	00:03:07,904	00:03:08,672	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Tax property tax
EDL	00:03:09,184	00:03:10,976	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	And then on top of all of that
EDL	00:03:10,976	00:03:11,744	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Federal income tax
EDL	00:03:12,512	00:03:18,656	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	When somebody comes and takes 50% of my income doesn't have the courtesy to point a gun at me to do it
EDL	00:03:18,656	00:03:19,936	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	It's bothersome
EDL	00:03:19,936	00:03:26,336	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Some people apparently doesn't bother okay they were all over and they could b**** and moan about it but they don't do anything about it
EDL	00:03:26,336	00:03:27,360	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Larry
EDL	00:03:27,360	00:03:29,152	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	He was going to do something about it
EDL	00:03:29,152	00:03:35,552	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Not only was he not going to pay he was going to use the tax lot itself to prove that what he was doing was 104
EDL	00:03:35,552	00:03:38,112	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Percent legal Larry's lawyer laid out the loophole
EDL	00:03:39,136	00:03:40,160	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	It went back to the
EDL	00:03:41,184	00:03:43,744	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	There is no mention of an income tax in the original tax
EDL	00:03:44,256	00:03:46,560	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	In the Sixteenth Amendment ratified in 1930
EDL	00:03:47,328	00:03:49,376	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	The 16th Amendment is very short
EDL	00:03:49,376	00:03:51,168	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	And on the surface it seems pretty clear
EDL	00:03:51,680	00:03:52,704	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	This is how it starts
EDL	00:03:52,704	00:03:57,056	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	The Congress shall have power to lay and collect taxes on incomes
EDL	00:03:57,056	00:03:58,848	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	From whatever Source derived
EDL	00:03:58,848	00:04:00,384	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Does that seem like you have a lot of wiggle room
EDL	00:04:01,152	00:04:03,712	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Larry and his lawyer we're taking a close look at that
EDL	00:04:04,992	00:04:06,528	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	What exactly they are
EDL	00:04:06,528	00:04:07,552	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Did income mean
EDL	00:04:08,064	00:04:09,856	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Like what is the legal definition
EDL	00:04:09,856	00:04:10,880	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	What count is
EDL	00:04:11,648	00:04:15,232	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	His lawyer friend Jim had gone back and pulled all these old Court
EDL	00:04:16,000	00:04:17,791	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Aldi's old decisions instead
EDL	00:04:17,791	00:04:18,559	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	You know
EDL	00:04:18,559	00:04:23,423	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	There's a pretty good legal argument you can make that the federal income tax can only be applied
EDL	00:04:23,935	00:04:25,215	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Federal income
EDL	00:04:25,215	00:04:28,031	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Like Money Paid you by the federal government
EDL	00:04:28,543	00:04:29,823	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	If you have a government job or some
EDL	00:04:30,335	00:04:32,895	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Call the Internal Revenue Service
EDL	00:04:32,895	00:04:39,295	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	So think about that for Mama internal internal door what if you have an internal investigation say at the police station it's about
EDL	00:04:39,295	00:04:43,391	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	About police officers is so internal would be income generated
EDL	00:04:43,391	00:04:48,767	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	From a federal based Revenue so if you're paid by the government that would be internal to United States
EDL	00:04:49,279	00:04:50,559	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	If your income has
EDL	00:04:50,559	00:04:52,863	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Not from the United States government
EDL	00:04:53,375	00:04:54,143	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Venice
EDL	00:04:54,143	00:04:55,167	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Not taxable
EDL	00:04:55,167	00:04:58,495	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	His lawyer friend also questioned who was legally required to
EDL	00:04:58,495	00:04:59,007	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Pay this income
EDL	00:04:59,775	00:05:01,055	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	Sure citizens the United States
EDL	00:05:01,567	00:05:03,615	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	But according to his reading of the Constitution
EDL	00:05:04,127	00:05:06,175	| 20180404_pmoney_pmpod685rerun-37fd3f93-a9cb-47e7-9558-5e370cdca20e.mp3_2bee2feba4c3ccb62367e092b7d44a44_18804621 |	US citizenship was basically option
