EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:00:25,088	00:00:26,368	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Swiss franc
EDL	00:00:26,368	00:00:26,880	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Safe
EDL	00:00:29,184	00:00:31,744	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Hello I know I know you're ready to give up
EDL	00:00:31,744	00:00:32,512	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	But there is hope
EDL	00:00:33,024	00:00:37,120	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Hello I'm lighter podcast celebrity Robert Smith
EDL	00:00:37,120	00:00:39,936	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Is there a Planet Money we've come up with a miracle answer system
EDL	00:00:40,448	00:00:42,240	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	You simply guess your question
EDL	00:00:42,240	00:00:43,264	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Play Planet Money
EDL	00:00:43,264	00:00:45,312	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	And our team will do the Google
EDL	00:00:45,312	00:00:46,848	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	The reporting for you
EDL	00:00:46,848	00:00:49,408	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	It's any answers directly into your earbuds
EDL	00:00:49,408	00:00:50,432	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Easy peasy
EDL	00:00:50,432	00:00:51,200	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	And work
EDL	00:00:51,712	00:00:53,248	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	How many minutes of your life
EDL	00:00:53,248	00:00:56,576	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Would you expect to give up for all the answers you could ever want
EDL	00:00:56,576	00:00:57,856	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	45 minutes
EDL	00:00:57,856	00:00:58,880	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	3 minutes
EDL	00:00:58,880	00:01:01,184	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	We are planning a special deal for a listener
EDL	00:01:01,184	00:01:02,208	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	We're going to do it again
EDL	00:01:03,488	00:01:04,512	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	British Nick fountain
EDL	00:01:04,512	00:01:05,792	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	23 minutes
EDL	00:01:07,072	00:01:09,632	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	I've been recorded this but even I'm impressed with that
EDL	00:01:09,632	00:01:12,960	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Do not miss out satisfaction guaranteed
EDL	00:01:16,032	00:01:19,104	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	This message comes from NPR sponsor Squarespace
EDL	00:01:19,104	00:01:22,944	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Squarespace is the all-in-one platform to build an online presence
EDL	00:01:22,944	00:01:24,224	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	And run your business
EDL	00:01:24,224	00:01:27,296	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Create your company's website using customizable layout
EDL	00:01:27,296	00:01:31,648	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Along with features including e-commerce functionality and mobile editing
EDL	00:01:31,648	00:01:34,976	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	And Squarespace offers built-in search engine optimization
EDL	00:01:34,976	00:01:40,352	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Go to squarespace.com NPR for a free trial and when you're ready to Launch
EDL	00:01:40,352	00:01:45,984	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Use the offer code NPR to save 10% off your first purchase of a website or domain
EDL	00:01:48,544	00:01:50,848	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Hey we just wanted to let you know that invisibilia
EDL	00:01:50,848	00:01:54,944	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	NPR show that the invisible forces shaping our behavior is back
EDL	00:01:54,944	00:01:56,992	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	On March 9th for the new season
EDL	00:01:56,992	00:02:03,392	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	This time of taking out some the biggest cultural fights of our time Russian hacking reality TV the me-too
EDL	00:02:03,392	00:02:04,672	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Name a few
EDL	00:02:04,672	00:02:09,792	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	You can listen And subscribe to invisibilia on the NPR one app or wherever you get your podcast
EDL	00:02:14,400	00:02:15,936	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	People are saying to me Robert
EDL	00:02:16,960	00:02:18,752	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	What lizards of Planet Money
EDL	00:02:18,752	00:02:19,520	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Really
EDL	00:02:19,520	00:02:20,288	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Want to know
EDL	00:02:20,288	00:02:24,128	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	What is the number one question you get over and over again through the years
EDL	00:02:24,640	00:02:26,176	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	And I'll tell you what the quest
EDL	00:02:26,176	00:02:28,224	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Disinfect this time it was
EDL	00:02:28,224	00:02:28,992	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Chad Rohde
EDL	00:02:29,504	00:02:30,528	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	And the question is
EDL	00:02:31,040	00:02:34,624	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Hey you know if you ever seen a coupon in tiny print
EDL	00:02:35,392	00:02:37,696	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Ulta coupon it says cash value
EDL	00:02:38,720	00:02:40,256	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Cash value 1
EDL	00:02:40,256	00:02:41,280	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	100
EDL	00:02:41,280	00:02:42,048	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Avocet
EDL	00:02:42,560	00:02:43,584	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Who is asking
EDL	00:02:44,352	00:02:47,424	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	What does that mean can you actually get tired of a truckload
EDL	00:02:47,424	00:02:50,752	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Of coupons together and get real money could you buy a house if you
EDL	00:02:50,752	00:02:51,520	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	You had
EDL	00:02:51,520	00:02:52,288	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Enough coupons
EDL	00:02:52,800	00:02:58,432	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	I think you would probably be able to build a house out of coupons before you could actually buy one but
EDL	00:02:58,432	00:02:59,200	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Everyone
EDL	00:02:59,712	00:03:01,760	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	I kind of I think I have an answer for you
EDL	00:03:02,528	00:03:04,832	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Okay where did this come from what is the deal with it
EDL	00:03:04,832	00:03:05,600	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	So
EDL	00:03:05,600	00:03:07,136	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	To answer this question I
EDL	00:03:07,648	00:03:08,928	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	What's the most obvious
EDL	00:03:08,928	00:03:09,952	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	This place I could
EDL	00:03:09,952	00:03:11,744	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Imagine the coupon Institute
EDL	00:03:11,744	00:03:12,512	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	You're not
EDL	00:03:12,512	00:03:16,352	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Far off the association of coupon professionals which
EDL	00:03:16,352	00:03:20,192	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Is real and the executive director pick up the phone right away and he said
EDL	00:03:21,984	00:03:22,752	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Cash value thing
EDL	00:03:23,264	00:03:26,336	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	We get this like every 6 months I really should have a file on hand
EDL	00:03:27,104	00:03:27,872	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Their butt
EDL	00:03:27,872	00:03:30,944	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	I don't at the moment but here's a phone number for someone who will
EDL	00:03:30,944	00:03:31,456	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Know the answer
EDL	00:03:33,248	00:03:34,272	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Hello
EDL	00:03:34,272	00:03:34,784	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Jesus head
EDL	00:03:35,296	00:03:36,832	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Yeses
EDL	00:03:36,832	00:03:39,136	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	This is Edward Quebec
EDL	00:03:39,136	00:03:40,416	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	The association of Nashua
EDL	00:03:40,416	00:03:41,184	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Advertise
EDL	00:03:41,184	00:03:43,488	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	A&A
EDL	00:03:43,488	00:03:46,560	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Right yeah of course the coupon cash value thing
EDL	00:03:46,560	00:03:50,912	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Drive from the relationship to the old trading stamps
EDL	00:03:50,912	00:03:52,704	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Oh these were I you know I am
EDL	00:03:52,704	00:03:54,240	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Old enough to remember these
EDL	00:03:54,240	00:03:55,008	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	If you would get
EDL	00:03:55,008	00:03:57,312	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	A bunch of stamps when you bought a
EDL	00:03:57,312	00:03:58,080	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Productivity
EDL	00:03:58,080	00:03:59,872	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Grocery store regular store whatever
EDL	00:03:59,872	00:04:02,688	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	And you put this into a buck and collecting stamps
EDL	00:04:02,688	00:04:04,224	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	And if you got enough of them
EDL	00:04:04,224	00:04:06,016	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	You could get like a like a
EDL	00:04:06,016	00:04:10,368	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Oster Crock-Pot or a blender
EDL	00:04:10,368	00:04:10,880	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Key Program
EDL	00:04:11,392	00:04:12,160	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Four stores
EDL	00:04:12,160	00:04:14,976	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	That's right so so back when these programs were popular there
EDL	00:04:15,488	00:04:16,256	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	With some country
EDL	00:04:16,256	00:04:20,095	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	There wasn't like a lot of transparency around who actually benefited
EDL	00:04:20,095	00:04:22,911	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	And whether consumers were sort of being scammed
EDL	00:04:23,423	00:04:25,983	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	And so a number of different state legislature
EDL	00:04:25,983	00:04:27,007	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Pass laws it said
EDL	00:04:27,775	00:04:30,079	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Did you want to do the program you need to put like some
EDL	00:04:30,079	00:04:33,663	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Nominal cash value on the stamps so that like
EDL	00:04:33,663	00:04:35,199	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	If I don't really want to go buy a
EDL	00:04:35,199	00:04:36,223	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Poster I can
EDL	00:04:36,223	00:04:37,759	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Use the stamps and cash them in
EDL	00:04:38,271	00:04:39,039	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	For money
EDL	00:04:39,551	00:04:43,647	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Makes sense but how did this get on coupons today you look but here for the
EDL	00:04:43,647	00:04:50,047	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Magic of tea Celestial Seasonings $1 out it's Stacey Vanek Smith coupon
EDL	00:04:50,047	00:04:55,935	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	This is cash value .001 set how do I get from stamps to this thing
EDL	00:04:55,935	00:04:56,703	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	So
EDL	00:04:56,703	00:04:57,983	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Train stamps were butts
EDL	00:04:57,983	00:04:58,751	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Predecessor to
EDL	00:04:59,263	00:05:00,799	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	The coupon that we know now and
EDL	00:05:00,799	00:05:02,335	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Because these laws are on the books it's
EDL	00:05:02,847	00:05:04,895	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Easier to put that nominal cash value
EDL	00:05:04,895	00:05:05,919	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Yuan the coupon then to
EDL	00:05:06,431	00:05:06,943	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Search by the laws
EDL	00:05:07,455	00:05:08,991	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Did Hillary tell you if anyone
EDL	00:05:10,015	00:05:14,879	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Uses this fine print and give cash back to the Go I mean of course I asked him about this like
EDL	00:05:14,879	00:05:16,415	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	How do I turn this
EDL	00:05:16,415	00:05:17,695	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Celestial Seasonings
EDL	00:05:17,695	00:05:19,231	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Coupon in for its cash
EDL	00:05:19,999	00:05:21,535	| 20180302_pmoney_pmpod828-87696113-2458-4435-a59c-979d8fc32933.mp3_20c18ff8de07e45bf97fe91f09b5c939_22260049 |	Well that's another question
