EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:03:37,344	00:03:39,392	| moreperfect062618_americanpendulumreprise |	Like what they turn against the United States
EDL	00:03:40,160	00:03:40,928	| moreperfect062618_americanpendulumreprise |	They didn't know
EDL	00:03:40,928	00:03:47,328	| moreperfect062618_americanpendulumreprise |	And so her friend my explained to the class on February 19th 1942
EDL	00:03:47,328	00:03:50,144	| moreperfect062618_americanpendulumreprise |	President Roosevelt issued executive order 90066
EDL	00:03:51,168	00:03:54,752	| moreperfect062618_americanpendulumreprise |	That gave the military the authority
EDL	00:03:54,752	00:04:01,152	| moreperfect062618_americanpendulumreprise |	To forcibly remove anyone of Japanese ancestry from the West Coast
EDL	00:04:01,152	00:04:06,272	| moreperfect062618_americanpendulumreprise |	She goes on to explain these the horrific circumstances and
EDL	00:04:06,272	00:04:07,040	| moreperfect062618_americanpendulumreprise |	How
EDL	00:04:07,040	00:04:13,184	| moreperfect062618_americanpendulumreprise |	120000 people of Japanese ancestry had been real forcibly removed from their home
EDL	00:04:13,696	00:04:16,000	| moreperfect062618_americanpendulumreprise |	She explained they were put into these
EDL	00:04:16,512	00:04:22,911	| moreperfect062618_americanpendulumreprise |	Detention camps really without any due process of law but then she went on to say but there was this one
EDL	00:04:22,911	00:04:23,423	| moreperfect062618_americanpendulumreprise |	Batman
EDL	00:04:24,703	00:04:26,495	| moreperfect062618_americanpendulumreprise |	Who refused to go to the camps
EDL	00:04:26,495	00:04:32,895	| moreperfect062618_americanpendulumreprise |	And he was arrested and he sue the government and took his case all the way to the Supreme Court
EDL	00:04:32,895	00:04:34,687	| moreperfect062618_americanpendulumreprise |	And then you became a landmarks
EDL	00:04:34,687	00:04:35,711	| moreperfect062618_americanpendulumreprise |	Supreme Court case
EDL	00:04:35,711	00:04:36,991	| moreperfect062618_americanpendulumreprise |	And that man's name
EDL	00:04:37,759	00:04:39,295	| moreperfect062618_americanpendulumreprise |	Is Fred korematsu
EDL	00:04:39,295	00:04:39,807	| moreperfect062618_americanpendulumreprise |	Oh
EDL	00:04:40,831	00:04:42,367	| moreperfect062618_americanpendulumreprise |	I said to myself
EDL	00:04:43,135	00:04:44,159	| moreperfect062618_americanpendulumreprise |	That's my name
EDL	00:04:46,207	00:04:48,511	| moreperfect062618_americanpendulumreprise |	She says the class got really quiet
EDL	00:04:49,279	00:04:50,815	| moreperfect062618_americanpendulumreprise |	And I had
EDL	00:04:50,815	00:04:52,351	| moreperfect062618_americanpendulumreprise |	35 pairs of eyes
EDL	00:04:52,351	00:04:53,887	| moreperfect062618_americanpendulumreprise |	Turn around looking at me
EDL	00:04:53,887	00:04:54,655	| moreperfect062618_americanpendulumreprise |	Okay yes
EDL	00:04:54,655	00:04:59,263	| moreperfect062618_americanpendulumreprise |	She. My last name is korematsu my dad's name is Fred but no way
EDL	00:04:59,775	00:05:02,335	| moreperfect062618_americanpendulumreprise |	There's no way it's my dad someone would have told me
EDL	00:05:02,847	00:05:03,359	| moreperfect062618_americanpendulumreprise |	So
EDL	00:05:04,383	00:05:06,431	| moreperfect062618_americanpendulumreprise |	Corson I go running home and
EDL	00:05:06,431	00:05:08,479	| moreperfect062618_americanpendulumreprise |	Confronting my mother and asking her
EDL	00:05:08,991	00:05:09,759	| moreperfect062618_americanpendulumreprise |	What she say
EDL	00:05:10,271	00:05:16,415	| moreperfect062618_americanpendulumreprise |	Well I got the standard to answer wait till your father gets home and you can ask him
EDL	00:05:16,927	00:05:20,767	| moreperfect062618_americanpendulumreprise |	That voice you heard by the way was Elie mystal our legal editor and by the time he
EDL	00:05:21,279	00:05:27,423	| moreperfect062618_americanpendulumreprise |	I got home it was 8 in the evening and so that's a long time after you know 3:30 in the afternoon
EDL	00:05:27,423	00:05:31,007	| moreperfect062618_americanpendulumreprise |	And I come down a little bit and I asked him in and he said
EDL	00:05:32,543	00:05:34,591	| moreperfect062618_americanpendulumreprise |	It happened a long time ago
EDL	00:05:34,591	00:05:36,895	| moreperfect062618_americanpendulumreprise |	And what he did he thought was right
EDL	00:05:37,407	00:05:38,687	| moreperfect062618_americanpendulumreprise |	And the government was wrong
EDL	00:05:41,247	00:05:43,039	| moreperfect062618_americanpendulumreprise |	And it was at clear and simple
EDL	00:05:44,319	00:05:45,855	| moreperfect062618_americanpendulumreprise |	I could just see
EDL	00:05:45,855	00:05:49,439	| moreperfect062618_americanpendulumreprise |	This hurt going over his face and I just couldn't ask him
EDL	00:05:49,439	00:05:50,463	| moreperfect062618_americanpendulumreprise |	Any more questions
EDL	00:05:51,999	00:05:56,351	| moreperfect062618_americanpendulumreprise |	Karen says it wasn't until years later that she learned what really happened
EDL	00:05:56,351	00:05:58,399	| moreperfect062618_americanpendulumreprise |	And why her dad never wanted to talk about it
EDL	00:06:02,239	00:06:03,263	| moreperfect062618_americanpendulumreprise |	Well
EDL	00:06:03,263	00:06:05,567	| moreperfect062618_americanpendulumreprise |	I was 21 then
EDL	00:06:06,591	00:06:11,199	| moreperfect062618_americanpendulumreprise |	This is fred korematsu at stapleton from the densho archives
EDL	00:06:11,199	00:06:13,247	| moreperfect062618_americanpendulumreprise |	And I was up on the hill
EDL	00:06:13,247	00:06:14,271	| moreperfect062618_americanpendulumreprise |	Sunday morning
EDL	00:06:14,271	00:06:17,087	| moreperfect062618_americanpendulumreprise |	My girlfriend on Fred story starts
EDL	00:06:17,599	00:06:22,463	| moreperfect062618_americanpendulumreprise |	Out on a date when you're that age you know you have a girlfriend just like anybody else
EDL	00:06:22,975	00:06:26,559	| moreperfect062618_americanpendulumreprise |	And she was more important to me than anything
EDL	00:06:26,559	00:06:32,959	| moreperfect062618_americanpendulumreprise |	Fred and his girlfriend Ida are driving in the Hills above San Francisco looking down on the city the Golden Gate Bridge
EDL	00:06:32,959	00:06:37,055	| moreperfect062618_americanpendulumreprise |	Bridge you've been dating this girl for a while now
EDL	00:06:37,055	00:06:38,335	| moreperfect062618_americanpendulumreprise |	Italian-American
EDL	00:06:38,335	00:06:41,407	| moreperfect062618_americanpendulumreprise |	Most of his friends were Caucasian we were in a car
EDL	00:06:41,919	00:06:44,479	| moreperfect062618_americanpendulumreprise |	And we were deciding what to do with such a nice day
EDL	00:06:44,991	00:06:46,783	| moreperfect062618_americanpendulumreprise |	If It Go picnicking or something like that
EDL	00:06:47,551	00:06:52,159	| moreperfect062618_americanpendulumreprise |	And then all sudden I heard
EDL	00:06:52,159	00:06:58,559	| moreperfect062618_americanpendulumreprise |	Pokemon are
EDL	00:06:58,559	00:07:01,119	| moreperfect062618_americanpendulumreprise |	Radio
EDL	00:07:04,959	00:07:06,751	| moreperfect062618_americanpendulumreprise |	Japanese Embassy
EDL	00:07:07,263	00:07:09,823	| moreperfect062618_americanpendulumreprise |	And I was quite shocked we both were
EDL	00:07:09,823	00:07:14,687	| moreperfect062618_americanpendulumreprise |	Fred knew there was a war on and that the US was likely to get involved
EDL	00:07:14,687	00:07:20,575	| moreperfect062618_americanpendulumreprise |	Even try to enlist in the US military but was denied because he was Japanese-American
EDL	00:07:20,575	00:07:22,879	| moreperfect062618_americanpendulumreprise |	This is sitting there one of his first thoughts was
EDL	00:07:23,391	00:07:29,023	| moreperfect062618_americanpendulumreprise |	Why does it have to be to pan some country was going to attack Pearl Harbor
EDL	00:07:29,023	00:07:30,047	| moreperfect062618_americanpendulumreprise |	I wish it was Russia
EDL	00:07:30,815	00:07:33,119	| moreperfect062618_americanpendulumreprise |	You know I just thought about that you know
EDL	00:07:33,887	00:07:36,703	| moreperfect062618_americanpendulumreprise |	I was bitter with the pan-fried having this happen
EDL	00:07:38,751	00:07:40,287	| moreperfect062618_americanpendulumreprise |	So I took her home
EDL	00:07:40,287	00:07:41,311	| moreperfect062618_americanpendulumreprise |	And then I went home
EDL	00:07:43,871	00:07:45,663	| moreperfect062618_americanpendulumreprise |	So
EDL	00:07:45,663	00:07:47,455	| moreperfect062618_americanpendulumreprise |	He gets home
EDL	00:07:47,455	00:07:48,735	| moreperfect062618_americanpendulumreprise |	Paintball shot
EDL	00:07:50,015	00:07:51,807	| moreperfect062618_americanpendulumreprise |	They're all sitting around the living room
EDL	00:07:52,319	00:07:53,343	| moreperfect062618_americanpendulumreprise |	The house is
EDL	00:07:53,343	00:07:59,231	| moreperfect062618_americanpendulumreprise |	Just in the spare his mom is in tears they were proud of being Japanese you know
EDL	00:07:59,231	00:08:00,511	| moreperfect062618_americanpendulumreprise |	They obey the law
EDL	00:08:01,279	00:08:03,071	| moreperfect062618_americanpendulumreprise |	They did everything that supposed to mean
EDL	00:08:03,583	00:08:04,863	| moreperfect062618_americanpendulumreprise |	To have this happen
EDL	00:08:05,375	00:08:06,655	| moreperfect062618_americanpendulumreprise |	I put them in chain
EDL	00:08:07,167	00:08:09,983	| moreperfect062618_americanpendulumreprise |	It was even hard to talk to them after that
EDL	00:08:11,775	00:08:16,383	| moreperfect062618_americanpendulumreprise |	Fred had a traditional immigrant Japanese-American families
EDL	00:08:16,383	00:08:22,783	| moreperfect062618_americanpendulumreprise |	His parents were born in Japan and then all his brothers were born here in the US born in Oakland California
EDL	00:08:22,783	00:08:27,135	| moreperfect062618_americanpendulumreprise |	He was the third out of four brothers and being the Third
EDL	00:08:27,135	00:08:28,415	| moreperfect062618_americanpendulumreprise |	At the 2nd to the 1st
EDL	00:08:28,927	00:08:30,975	| moreperfect062618_americanpendulumreprise |	That mattered absolutely
EDL	00:08:30,975	00:08:35,839	| moreperfect062618_americanpendulumreprise |	Fred wasn't unique position as the third son he could resist
EDL	00:08:35,839	00:08:40,959	| moreperfect062618_americanpendulumreprise |	We asked Lorraine Vani I teach at Seattle University School of Law for some contacts
EDL	00:08:40,959	00:08:47,359	| moreperfect062618_americanpendulumreprise |	Kiawah professor and a friend of Fred's family the cultural tradition is that the first son is the favorite son
EDL	00:08:47,359	00:08:53,759	| moreperfect062618_americanpendulumreprise |	The oldest was going to inherit the family garden and Nursery business II would help out with that business
EDL	00:08:53,759	00:08:57,599	| moreperfect062618_americanpendulumreprise |	Dad as a third son was very low on the totem pole
EDL	00:08:57,599	00:09:02,207	| moreperfect062618_americanpendulumreprise |	His parents didn't have the same expectations of him relatively speaking he was kind of the hook
EDL	00:09:03,999	00:09:09,375	| moreperfect062618_americanpendulumreprise |	Unlike his older brothers he didn't speak much Japanese and he felt more American than anything else
EDL	00:09:09,887	00:09:15,775	| moreperfect062618_americanpendulumreprise |	When I was in school we start each day for the Pledge of Allegiance I studied American history
EDL	00:09:15,775	00:09:18,335	| moreperfect062618_americanpendulumreprise |	I always been a good American citizen
EDL	00:09:18,335	00:09:21,151	| moreperfect062618_americanpendulumreprise |	So when he came home that Sunday when Pearl Harbor was attacked
EDL	00:09:21,663	00:09:23,967	| moreperfect062618_americanpendulumreprise |	Is family responsible whole thing was
EDL	00:09:24,735	00:09:25,759	| moreperfect062618_americanpendulumreprise |	Unsettling
EDL	00:09:25,759	00:09:26,527	| moreperfect062618_americanpendulumreprise |	I am
EDL	00:09:27,039	00:09:28,319	| moreperfect062618_americanpendulumreprise |	I didn't know what to do
EDL	00:09:28,831	00:09:29,855	| moreperfect062618_americanpendulumreprise |	And Fred says
EDL	00:09:29,855	00:09:30,879	| moreperfect062618_americanpendulumreprise |	Pretty soon after
EDL	00:09:31,391	00:09:32,415	| moreperfect062618_americanpendulumreprise |	Things got very weird
EDL	00:09:32,927	00:09:37,023	| moreperfect062618_americanpendulumreprise |	Within a few days I put spotlights on the whole Nursery at night
EDL	00:09:37,023	00:09:39,583	| moreperfect062618_americanpendulumreprise |	And they had a gun standing right now
EDL	00:09:39,583	00:09:45,983	| moreperfect062618_americanpendulumreprise |	Our home there around the fence there watching us cuz I went out one night to have a cigarette and I was saying on the
EDL	00:09:45,983	00:09:47,519	| moreperfect062618_americanpendulumreprise |	Parts of a cigarette
EDL	00:09:48,287	00:09:51,871	| moreperfect062618_americanpendulumreprise |	And God Yolanda if I was singling somebody
EDL	00:09:52,895	00:09:53,919	| moreperfect062618_americanpendulumreprise |	Ridiculous
EDL	00:09:55,199	00:09:57,503	| moreperfect062618_americanpendulumreprise |	Then came Roosevelt executive order
EDL	00:10:00,575	00:10:02,623	| moreperfect062618_americanpendulumreprise |	That big order 906 6
EDL	00:10:02,623	00:10:05,951	| moreperfect062618_americanpendulumreprise |	Authorized the military to make a series of smaller ones
EDL	00:10:05,951	00:10:07,999	| moreperfect062618_americanpendulumreprise |	The first set of orders was a curfew order
EDL	00:10:07,999	00:10:09,023	| moreperfect062618_americanpendulumreprise |	Saying that
EDL	00:10:09,023	00:10:12,351	| moreperfect062618_americanpendulumreprise |	Japanese Italians and Germans were subject to a curfew
EDL	00:10:12,351	00:10:17,471	| moreperfect062618_americanpendulumreprise |	Second order was a freeze order directed just at the Japanese on the West Coast
EDL	00:10:17,471	00:10:22,591	| moreperfect062618_americanpendulumreprise |	They weren't allowed to leave the area and then the third order wasn't ordered that they could not
EDL	00:10:23,359	00:10:24,383	| moreperfect062618_americanpendulumreprise |	We met
EDL	00:10:24,383	00:10:25,663	| moreperfect062618_americanpendulumreprise |	On the West Coast
EDL	00:10:25,663	00:10:32,063	| moreperfect062618_americanpendulumreprise |	Except for in the custody of an approved location by the army
EDL	00:10:32,063	00:10:36,671	| moreperfect062618_americanpendulumreprise |	They're about 15 of these assembly centers
EDL	00:10:36,671	00:10:42,815	| moreperfect062618_americanpendulumreprise |	Japanese-Americans were told to report to one of these centers by a certain date
EDL	00:10:43,583	00:10:48,191	| moreperfect062618_americanpendulumreprise |	Fred's family began to scramble to worry about what they were going to take
EDL	00:10:48,191	00:10:54,591	| moreperfect062618_americanpendulumreprise |	What was going to happen to the nursery and still expecting my mother you know the attention and
EDL	00:10:54,591	00:10:57,663	| moreperfect062618_americanpendulumreprise |	Worries so in the days before his family left
EDL	00:10:58,943	00:11:03,039	| moreperfect062618_americanpendulumreprise |	Fred made a decision
EDL	00:11:03,551	00:11:09,951	| moreperfect062618_americanpendulumreprise |	I am I had my own worries and I had mom girlfriend my own problems he decided not to go with his fam
EDL	00:11:09,951	00:11:10,975	| moreperfect062618_americanpendulumreprise |	I am
EDL	00:11:10,975	00:11:12,511	| moreperfect062618_americanpendulumreprise |	Doctor then bedtime
EDL	00:11:14,047	00:11:15,583	| moreperfect062618_americanpendulumreprise |	That I can want to
EDL	00:11:16,607	00:11:17,631	| moreperfect062618_americanpendulumreprise |	I won't leave with you
EDL	00:11:18,399	00:11:20,447	| moreperfect062618_americanpendulumreprise |	You didn't want to leave item behind
EDL	00:11:20,447	00:11:23,775	| moreperfect062618_americanpendulumreprise |	We thought maybe the two of them could make a break for it later on
EDL	00:11:23,775	00:11:24,543	| moreperfect062618_americanpendulumreprise |	Leave the state
EDL	00:11:25,055	00:11:26,847	| moreperfect062618_americanpendulumreprise |	Before the evacuation deadline
EDL	00:11:28,127	00:11:29,407	| moreperfect062618_americanpendulumreprise |	And
EDL	00:11:30,175	00:11:31,711	| moreperfect062618_americanpendulumreprise |	They said fine if you can do it
EDL	00:11:32,479	00:11:33,247	| moreperfect062618_americanpendulumreprise |	Go ahead
EDL	00:11:34,783	00:11:36,063	| moreperfect062618_americanpendulumreprise |	He was the third son
EDL	00:11:36,575	00:11:42,975	| moreperfect062618_americanpendulumreprise |	So he knew that his older brothers would be able to take care of the family and they said he was
EDL	00:11:42,975	00:11:45,279	| moreperfect062618_americanpendulumreprise |	Was a grown-up and he should make his own decisions
EDL	00:11:45,791	00:11:49,887	| moreperfect062618_americanpendulumreprise |	And so he did he went off and got his own apartment and his own job as a welder
EDL	00:11:50,399	00:11:52,191	| moreperfect062618_americanpendulumreprise |	I'm kind of lived under the radar
EDL	00:11:53,983	00:11:58,847	| moreperfect062618_americanpendulumreprise |	News brothers will be there to take care of his parents if you're with the family
EDL	00:11:58,847	00:12:01,407	| moreperfect062618_americanpendulumreprise |	Like my family or any Japanese family
EDL	00:12:02,431	00:12:05,247	| moreperfect062618_americanpendulumreprise |	You feel the pressure in the
EDL	00:12:05,247	00:12:06,271	| moreperfect062618_americanpendulumreprise |	Sadness
EDL	00:12:09,855	00:12:12,415	| moreperfect062618_americanpendulumreprise |	But on the outside is different just like a normal
EDL	00:12:13,183	00:12:14,207	| moreperfect062618_americanpendulumreprise |	What if you know
EDL	00:12:14,207	00:12:17,023	| moreperfect062618_americanpendulumreprise |	Just like we've been living all the time
EDL	00:12:18,559	00:12:19,839	| moreperfect062618_americanpendulumreprise |	I felt right at home
EDL	00:12:20,607	00:12:24,191	| moreperfect062618_americanpendulumreprise |	You know I'm an American citizen to you know
EDL	00:12:26,495	00:12:27,775	| moreperfect062618_americanpendulumreprise |	I didn't feel guilty
EDL	00:12:29,055	00:12:35,455	| moreperfect062618_americanpendulumreprise |	Cuz I don't think I did anything wrong. He was politically
EDL	00:12:35,455	00:12:36,735	| moreperfect062618_americanpendulumreprise |	Aware at this point
EDL	00:12:37,247	00:12:39,807	| moreperfect062618_americanpendulumreprise |	If you're asking me about whether he
EDL	00:12:39,807	00:12:43,135	| moreperfect062618_americanpendulumreprise |	Refuse to go as an act of political resistance
EDL	00:12:43,135	00:12:44,415	| moreperfect062618_americanpendulumreprise |	I don't think initially
EDL	00:12:45,183	00:12:46,975	| moreperfect062618_americanpendulumreprise |	Unconsciously he probably
EDL	00:12:47,487	00:12:50,815	| moreperfect062618_americanpendulumreprise |	Knew that what was happening to Japanese-Americans was wrong
EDL	00:12:51,839	00:12:55,167	| moreperfect062618_americanpendulumreprise |	But I don't think he had the words for that we might have today
EDL	00:12:55,935	00:13:02,335	| moreperfect062618_americanpendulumreprise |	Is on his way home from work one day that he reads in the newspaper
EDL	00:13:02,335	00:13:07,199	| moreperfect062618_americanpendulumreprise |	Paper about his parents and all the other Japanese-Americans in the area being taken away to camp
EDL	00:13:07,199	00:13:13,599	| moreperfect062618_americanpendulumreprise |	Baby's sick to my stomach and on that I can see my parents going in you.
EDL	00:13:13,599	00:13:19,231	| moreperfect062618_americanpendulumreprise |	My brother's going to camp and I'm not there you know
EDL	00:13:19,231	00:13:25,631	| moreperfect062618_americanpendulumreprise |	But that was only time that I felt kind of
EDL	00:13:25,631	00:13:31,775	| moreperfect062618_americanpendulumreprise |	Lonely you know like what what am I going to do now you know
EDL	00:13:32,799	00:13:36,127	| moreperfect062618_americanpendulumreprise |	It begins to slowly down on him what he's done
EDL	00:13:36,895	00:13:40,479	| moreperfect062618_americanpendulumreprise |	By staying in the Bay Area he is officially breaking the law
EDL	00:13:41,247	00:13:45,599	| moreperfect062618_americanpendulumreprise |	And he and Ida aren't sure what that means like will they be thrown in jail or worse
EDL	00:13:46,367	00:13:48,415	| moreperfect062618_americanpendulumreprise |	He talks in the archives about how he's worried
EDL	00:13:48,927	00:13:50,207	| moreperfect062618_americanpendulumreprise |	And I was worried to
EDL	00:13:50,719	00:13:53,023	| moreperfect062618_americanpendulumreprise |	Because now he could get arrested
EDL	00:13:53,535	00:13:55,327	| moreperfect062618_americanpendulumreprise |	So they start to think about their options
EDL	00:13:55,327	00:14:00,703	| moreperfect062618_americanpendulumreprise |	Fred decides to get an ID with a Spanish sounding last name on it so we won't be recognized as Japanese
EDL	00:14:01,215	00:14:02,239	| moreperfect062618_americanpendulumreprise |	And then
EDL	00:14:02,239	00:14:04,031	| moreperfect062618_americanpendulumreprise |	Ida says essentially
EDL	00:14:04,031	00:14:05,311	| moreperfect062618_americanpendulumreprise |	That might not be enough
EDL	00:14:05,311	00:14:08,895	| moreperfect062618_americanpendulumreprise |	She pulled out an article regarding plastic surgery
EDL	00:14:09,919	00:14:11,455	| moreperfect062618_americanpendulumreprise |	And
EDL	00:14:11,455	00:14:12,991	| moreperfect062618_americanpendulumreprise |	What do you think of this
EDL	00:14:14,527	00:14:16,063	| moreperfect062618_americanpendulumreprise |	I looked it over
EDL	00:14:16,063	00:14:17,087	| moreperfect062618_americanpendulumreprise |	And well
EDL	00:14:17,599	00:14:18,623	| moreperfect062618_americanpendulumreprise |	I didn't
EDL	00:14:18,623	00:14:22,975	| moreperfect062618_americanpendulumreprise |	I think it was a good idea but she said hey why don't you think about
EDL	00:14:22,975	00:14:27,327	| moreperfect062618_americanpendulumreprise |	That's this might be a good thing that will allow you to stay here
EDL	00:14:28,351	00:14:30,399	| moreperfect062618_americanpendulumreprise |	So the idea would be that he
EDL	00:14:30,399	00:14:33,215	| moreperfect062618_americanpendulumreprise |	You don't have his eyes doubled or something like that
EDL	00:14:33,215	00:14:37,055	| moreperfect062618_americanpendulumreprise |	A plastic surgery procedure where you put a fold in the eyelid
EDL	00:14:37,567	00:14:40,383	| moreperfect062618_americanpendulumreprise |	So you look more white less Japanese-American
EDL	00:14:40,383	00:14:41,919	| moreperfect062618_americanpendulumreprise |	Did you think I work
EDL	00:14:42,943	00:14:44,735	| moreperfect062618_americanpendulumreprise |	And that's I don't know
EDL	00:14:48,063	00:14:48,575	| moreperfect062618_americanpendulumreprise |	Well
EDL	00:14:49,087	00:14:50,879	| moreperfect062618_americanpendulumreprise |	She said she'll be looking to it
EDL	00:14:52,159	00:14:53,183	| moreperfect062618_americanpendulumreprise |	And
EDL	00:14:53,951	00:15:00,351	| moreperfect062618_americanpendulumreprise |	Why is it that I'm going to lose so we decide to try it
EDL	00:15:00,351	00:15:05,727	| moreperfect062618_americanpendulumreprise |	So Fred gets into his car and he drives into the city into San Francisco and he
EDL	00:15:07,007	00:15:09,055	| moreperfect062618_americanpendulumreprise |	Just stops in front of the doctor's office
