EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:01:55,200	00:01:58,272	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Rubio long last spring
EDL	00:01:58,272	00:02:01,344	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Add to see the paperwork
EDL	00:02:01,344	00:02:02,112	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Open
EDL	00:02:04,416	00:02:05,952	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Reporter's right here
EDL	00:02:06,976	00:02:10,304	| 287_The_Nut_Behind_the_Wheel_pt_01 |	In the past 50 years the car crash death rate
EDL	00:02:10,304	00:02:12,608	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Has fallen by nearly 80%
EDL	00:02:12,608	00:02:14,656	| 287_The_Nut_Behind_the_Wheel_pt_01 |	And one of the reasons for that drop
EDL	00:02:14,656	00:02:16,960	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Have to do with this accident report form
EDL	00:02:17,728	00:02:19,776	| 287_The_Nut_Behind_the_Wheel_pt_01 |	It's where Bandera writes down the weather
EDL	00:02:19,776	00:02:21,312	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Draw a diagram of the rack
EDL	00:02:21,824	00:02:25,920	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Identifies its primary cause a whole list of possible
EDL	00:02:26,944	00:02:29,760	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Things but there's a million
EDL	00:02:29,760	00:02:34,112	| 287_The_Nut_Behind_the_Wheel_pt_01 |	I mean try to cover the bay CA there Animal Action connect
EDL	00:02:34,112	00:02:35,392	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Play ideas Crossing Road
EDL	00:02:35,904	00:02:36,928	| 287_The_Nut_Behind_the_Wheel_pt_01 |	I tried to tell my wife
EDL	00:02:37,440	00:02:38,464	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Safest thing to do
EDL	00:02:38,976	00:02:39,744	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Slow down
EDL	00:02:39,744	00:02:41,024	| 287_The_Nut_Behind_the_Wheel_pt_01 |	As much as you can without
EDL	00:02:41,024	00:02:41,536	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Beyonce
EDL	00:02:42,304	00:02:43,328	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Drive straight through tiananmen
EDL	00:02:44,096	00:02:44,864	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Really yes
EDL	00:02:46,400	00:02:49,984	| 287_The_Nut_Behind_the_Wheel_pt_01 |	As We join the Long Island commuters on the Southern State Parkway
EDL	00:02:49,984	00:02:51,008	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Call comes in
EDL	00:02:51,008	00:02:54,080	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Over the radio
EDL	00:03:01,248	00:03:03,296	| 287_The_Nut_Behind_the_Wheel_pt_01 |	This turned out to be just a fender bender
EDL	00:03:03,808	00:03:08,928	| 287_The_Nut_Behind_the_Wheel_pt_01 |	But if it were one of the more than 30,000 fatal car accidents that happen each year
EDL	00:03:08,928	00:03:09,952	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Staying here for now
EDL	00:03:09,952	00:03:12,512	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The information gathered on the side of the road
EDL	00:03:12,512	00:03:16,608	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Weirdo from that accident report form into a federal database
EDL	00:03:17,632	00:03:19,424	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The fatality analysis
EDL	00:03:19,424	00:03:20,192	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Recording system
EDL	00:03:21,728	00:03:28,128	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Anyone can use this database in car company safety Advocates and Regulators are combing through it
EDL	00:03:28,128	00:03:28,896	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Constantly
EDL	00:03:28,896	00:03:34,528	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Looking for patterns that help them understand how and why people die in car wrecks
EDL	00:03:34,528	00:03:39,648	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Which then helps designers and Engineers GradeSaver vehicles and roadways
EDL	00:03:39,648	00:03:43,488	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The data and forms all kinds of design decisions around car safety
EDL	00:03:44,000	00:03:46,816	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Everything from speed limits to mandatory seatbelt
EDL	00:03:47,328	00:03:53,728	| 287_The_Nut_Behind_the_Wheel_pt_01 |	But this culture is heavily regulated data-driven Auto Safety engineering it did not
EDL	00:03:53,728	00:03:54,752	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Always exist
EDL	00:03:54,752	00:03:57,056	| 287_The_Nut_Behind_the_Wheel_pt_01 |	In fact at first automakers tried to
EDL	00:03:57,056	00:03:59,360	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Keep data about car wrecks themselves
EDL	00:03:59,872	00:04:05,504	| 287_The_Nut_Behind_the_Wheel_pt_01 |	They not only resisted making cars safer they argued the very idea of a safe car
EDL	00:04:05,504	00:04:06,272	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Was impossible
EDL	00:04:08,064	00:04:10,624	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Story starts in the early 20th century
EDL	00:04:10,624	00:04:12,672	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Car ads didn't talk about their safety fee
EDL	00:04:13,440	00:04:14,720	| 287_The_Nut_Behind_the_Wheel_pt_01 |	They talked about
EDL	00:04:14,720	00:04:15,232	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Styling
EDL	00:04:15,744	00:04:21,887	| 287_The_Nut_Behind_the_Wheel_pt_01 |	I'm the richest player of its new fights with rear fenders right up to its bold but elegant new front style
EDL	00:04:22,399	00:04:26,239	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The new Power style Chrysler emphasizes the forward look
EDL	00:04:26,239	00:04:27,775	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Power in motion
EDL	00:04:27,775	00:04:29,311	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Looks like it's still moving
EDL	00:04:29,311	00:04:31,615	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Stop spam design
EDL	00:04:32,127	00:04:35,967	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Chrysler safety director actually compared to Cars 2 women's hats
EDL	00:04:35,967	00:04:37,247	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Saying that quote
EDL	00:04:37,247	00:04:39,039	| 287_The_Nut_Behind_the_Wheel_pt_01 |	They have to have special attractiveness
EDL	00:04:39,551	00:04:41,343	| 287_The_Nut_Behind_the_Wheel_pt_01 |	And sometimes that you can compromise
EDL	00:04:41,343	00:04:41,855	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Function
EDL	00:04:42,367	00:04:44,159	| 287_The_Nut_Behind_the_Wheel_pt_01 |	When safety was discussed
EDL	00:04:44,159	00:04:45,695	| 287_The_Nut_Behind_the_Wheel_pt_01 |	It wasn't about the car
EDL	00:04:46,463	00:04:47,999	| 287_The_Nut_Behind_the_Wheel_pt_01 |	It was about the driver
EDL	00:04:47,999	00:04:51,071	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Unfortunately there are drivers amongst us
EDL	00:04:51,583	00:04:52,863	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Rockport Sports
EDL	00:04:52,863	00:04:55,679	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Within 25 years of the first known
EDL	00:04:55,679	00:05:01,311	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Fatal car crash automobiles had become the leading cause of accidental death in the US
EDL	00:05:01,311	00:05:03,871	| 287_The_Nut_Behind_the_Wheel_pt_01 |	But all those deaths were blamed on the quote
EDL	00:05:03,871	00:05:05,151	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Nut behind the wheel
EDL	00:05:05,663	00:05:06,687	| 287_The_Nut_Behind_the_Wheel_pt_01 |	They are the wrecks
EDL	00:05:07,199	00:05:09,759	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Who caused the accident that Meme and Q
EDL	00:05:10,527	00:05:12,319	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Another words cars don't kill people
EDL	00:05:13,087	00:05:14,111	| 287_The_Nut_Behind_the_Wheel_pt_01 |	People kill people
EDL	00:05:14,623	00:05:18,207	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The whole notion that the machine could have some sort of impact
EDL	00:05:18,207	00:05:20,255	| 287_The_Nut_Behind_the_Wheel_pt_01 |	On the likelihood of you
EDL	00:05:20,255	00:05:21,535	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Surviving a car crash
EDL	00:05:22,047	00:05:23,839	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Wasn't even on the radar
EDL	00:05:23,839	00:05:25,119	| 287_The_Nut_Behind_the_Wheel_pt_01 |	During the first half of the
EDL	00:05:25,119	00:05:25,631	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The 20th century
EDL	00:05:26,143	00:05:27,679	| 287_The_Nut_Behind_the_Wheel_pt_01 |	This is Amy gangloff
EDL	00:05:27,679	00:05:29,983	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Historian who studies Auto Safety
EDL	00:05:29,983	00:05:31,263	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Safety-wise how would you
EDL	00:05:31,263	00:05:32,031	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Characterize the cars
EDL	00:05:33,055	00:05:33,567	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Compare them to the
EDL	00:05:36,639	00:05:38,175	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Large part they were deaf
EDL	00:05:38,175	00:05:38,943	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Traps
EDL	00:05:38,943	00:05:44,063	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Get seatbelts and airbags the first cars had windshields made out of regular old plate glass
EDL	00:05:44,063	00:05:45,599	| 287_The_Nut_Behind_the_Wheel_pt_01 |	If your head went through it
EDL	00:05:45,599	00:05:46,879	| 287_The_Nut_Behind_the_Wheel_pt_01 |	You could get stuck
EDL	00:05:46,879	00:05:47,647	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Wood shards
EDL	00:05:47,647	00:05:49,695	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Glass pressing into your neck
EDL	00:05:49,695	00:05:52,511	| 287_The_Nut_Behind_the_Wheel_pt_01 |	But before someone could come up with a safer car
EDL	00:05:52,511	00:05:55,327	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Someone had to come up with the idea that cars could be safer
EDL	00:05:55,839	00:05:59,167	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Getting off traces bad idea to a self-taught scientist
EDL	00:05:59,679	00:06:00,447	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Computer Haven
EDL	00:06:00,959	00:06:01,727	| 287_The_Nut_Behind_the_Wheel_pt_01 |	You tell me
EDL	00:06:01,727	00:06:06,079	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Alex of the Haven being interviewed
EDL	00:06:06,591	00:06:09,919	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The project really started in 1917 and 18
EDL	00:06:09,919	00:06:11,199	| 287_The_Nut_Behind_the_Wheel_pt_01 |	When I was just fine
EDL	00:06:12,735	00:06:14,783	| 287_The_Nut_Behind_the_Wheel_pt_01 |	That's the Canadian Air Force in World War 1
EDL	00:06:15,295	00:06:16,831	| 287_The_Nut_Behind_the_Wheel_pt_01 |	When he was just like
EDL	00:06:16,831	00:06:19,135	| 287_The_Nut_Behind_the_Wheel_pt_01 |	24 hours away from being commissioned
EDL	00:06:19,903	00:06:21,695	| 287_The_Nut_Behind_the_Wheel_pt_01 |	He had a horrific plane
EDL	00:06:22,207	00:06:22,975	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Accident
EDL	00:06:22,975	00:06:23,999	| 287_The_Nut_Behind_the_Wheel_pt_01 |	I ruptured my liver
EDL	00:06:25,279	00:06:26,303	| 287_The_Nut_Behind_the_Wheel_pt_01 |	I left my conscience
EDL	00:06:27,327	00:06:28,863	| 287_The_Nut_Behind_the_Wheel_pt_01 |	I rupture my gallbladder
EDL	00:06:31,423	00:06:37,567	| 287_The_Nut_Behind_the_Wheel_pt_01 |	While he was in the hospital he had his kind of moment of his epiphany
EDL	00:06:42,175	00:06:45,503	| 287_The_Nut_Behind_the_Wheel_pt_01 |	He concluded that there was a sharp knob on his safety
EDL	00:06:45,503	00:06:48,063	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The belt that I'd probably led to his injury
EDL	00:06:49,343	00:06:52,927	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Until we started thinking that perhaps we can package human beings
EDL	00:06:52,927	00:06:53,439	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Better
EDL	00:06:53,951	00:06:54,975	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Not just an airplane
EDL	00:06:55,487	00:06:56,511	| 287_The_Nut_Behind_the_Wheel_pt_01 |	But also in car
EDL	00:06:58,047	00:07:02,399	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The Haven started by crash testing objects dropping eggs onto padding
EDL	00:07:02,399	00:07:03,679	| 287_The_Nut_Behind_the_Wheel_pt_01 |	From higher and higher Heights
EDL	00:07:04,191	00:07:10,079	| 287_The_Nut_Behind_the_Wheel_pt_01 |	He found an egg could survive a 100-foot fall if it landed on a 3 inch thick rubber mat
EDL	00:07:10,591	00:07:12,383	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Benny turn to human beings
EDL	00:07:12,895	00:07:16,223	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Tracking down the people behind actual newspaper headlines like
EDL	00:07:16,223	00:07:19,039	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Girl falls 10 stories lives and tells a bit
EDL	00:07:19,807	00:07:22,367	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Any marines that we are just like eggs
EDL	00:07:23,135	00:07:26,463	| 287_The_Nut_Behind_the_Wheel_pt_01 |	We can survive seemingly unsurvivable collisions if
EDL	00:07:26,463	00:07:27,999	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The impact of spread out
EDL	00:07:27,999	00:07:29,791	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Tell her time and space
EDL	00:07:29,791	00:07:31,839	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Like when you fall into soft dirt
EDL	00:07:31,839	00:07:34,655	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Or get thrown into a seatbelt instead of the windshield
EDL	00:07:35,423	00:07:41,567	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Finally he turned to what was actually happening to people's bodies in the most prolific source of high-speed collisions
EDL	00:07:42,079	00:07:42,847	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Cars
EDL	00:07:42,847	00:07:43,871	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Do that
EDL	00:07:43,871	00:07:45,151	| 287_The_Nut_Behind_the_Wheel_pt_01 |	He called up hospitals
EDL	00:07:45,151	00:07:46,431	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Corners and police officer
EDL	00:07:46,943	00:07:48,223	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Most of whom
EDL	00:07:48,223	00:07:50,015	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Thought he was nuts
EDL	00:07:50,783	00:07:52,063	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Why was it supposed to be
EDL	00:07:53,343	00:07:54,111	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The crazy
EDL	00:07:54,623	00:07:56,671	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Well
EDL	00:07:56,671	00:07:57,439	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Is a very
EDL	00:07:59,231	00:07:59,743	| 287_The_Nut_Behind_the_Wheel_pt_01 |	People
EDL	00:08:00,255	00:08:01,279	| 287_The_Nut_Behind_the_Wheel_pt_01 |	In those days
EDL	00:08:03,327	00:08:03,839	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Feel
EDL	00:08:04,351	00:08:05,375	| 287_The_Nut_Behind_the_Wheel_pt_01 |	If you get in a crash
EDL	00:08:06,143	00:08:06,911	| 287_The_Nut_Behind_the_Wheel_pt_01 |	You're going to get
EDL	00:08:07,679	00:08:08,447	| 287_The_Nut_Behind_the_Wheel_pt_01 |	When your not hurt
EDL	00:08:10,495	00:08:12,031	| 287_The_Nut_Behind_the_Wheel_pt_01 |	What they called a Jesus fact
EDL	00:08:17,663	00:08:21,503	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The Havens crazy theory was that would happen to people's bodies in a car crash
EDL	00:08:22,015	00:08:23,295	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Was not just luck
EDL	00:08:23,295	00:08:25,599	| 287_The_Nut_Behind_the_Wheel_pt_01 |	It wasn't something you couldn't calculate or change
EDL	00:08:26,111	00:08:28,671	| 287_The_Nut_Behind_the_Wheel_pt_01 |	It was a predictable product of the car's design
EDL	00:08:29,183	00:08:32,511	| 287_The_Nut_Behind_the_Wheel_pt_01 |	It seems so common sense now it's hard to even register it
EDL	00:08:32,511	00:08:33,791	| 287_The_Nut_Behind_the_Wheel_pt_01 |	What is the time
EDL	00:08:33,791	00:08:35,071	| 287_The_Nut_Behind_the_Wheel_pt_01 |	It was revolutionary
EDL	00:08:35,071	00:08:38,911	| 287_The_Nut_Behind_the_Wheel_pt_01 |	And in the 40s and 50s to Havenwood prove it was true
EDL	00:08:38,911	00:08:45,055	| 287_The_Nut_Behind_the_Wheel_pt_01 |	In 1953 he partnered with the Indiana State Police for a year-long stay
EDL	00:08:45,823	00:08:47,359	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Their photos and
EDL	00:08:47,359	00:08:53,503	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Reports from doctors in Corners able to isolate which parts of the car where the most dangerous in a crash
EDL	00:08:54,527	00:08:56,063	| 287_The_Nut_Behind_the_Wheel_pt_01 |	And there are things that we don't even think of me
EDL	00:08:56,575	00:08:59,135	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Like hard unpadded dashboard send
EDL	00:08:59,135	00:09:01,183	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Steel knobs with sharp edges
EDL	00:09:01,183	00:09:03,231	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Stuck in people's skulls
EDL	00:09:03,231	00:09:04,255	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Yeah he's
EDL	00:09:04,767	00:09:09,631	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Diagnosing exactly what's causing the injuries inside
EDL	00:09:09,631	00:09:10,399	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The car
EDL	00:09:10,399	00:09:12,959	| 287_The_Nut_Behind_the_Wheel_pt_01 |	And then what does he find what exactly did he find
EDL	00:09:12,959	00:09:13,727	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Is causing
EDL	00:09:13,727	00:09:14,495	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Busby's injuries
EDL	00:09:15,007	00:09:16,287	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The steering column
EDL	00:09:16,799	00:09:19,871	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The steering column itself was not collapsible
EDL	00:09:20,383	00:09:24,479	| 287_The_Nut_Behind_the_Wheel_pt_01 |	So if you had a front-end Collision the steering column with push up
EDL	00:09:24,991	00:09:26,271	| 287_The_Nut_Behind_the_Wheel_pt_01 |	And might even push
EDL	00:09:26,271	00:09:27,551	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Sprue somebody's chest
EDL	00:09:28,319	00:09:31,391	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Like a spear that might actually impale somebody
EDL	00:09:32,415	00:09:36,511	| 287_The_Nut_Behind_the_Wheel_pt_01 |	The solution was the now ubiquitous collapsible steering column
EDL	00:09:36,511	00:09:42,655	| 287_The_Nut_Behind_the_Wheel_pt_01 |	A technology that saved 79989 lives as of 2012 according to 1 governor
EDL	00:09:43,935	00:09:45,983	| 287_The_Nut_Behind_the_Wheel_pt_01 |	That's more than anything except the seatbelts
EDL	00:09:46,751	00:09:51,103	| 287_The_Nut_Behind_the_Wheel_pt_01 |	But collapsible steering columns wouldn't become standard equipment in till 1967
EDL	00:09:51,615	00:09:55,199	| 287_The_Nut_Behind_the_Wheel_pt_01 |	More than a decade after results of the Havens Indiana study were published
EDL	00:09:55,711	00:09:59,295	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Because car companies just did not want to deal with his funding
EDL	00:09:59,807	00:10:04,927	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Car companies for very paranoid about having a discussion about safety
EDL	00:10:04,927	00:10:11,327	| 287_The_Nut_Behind_the_Wheel_pt_01 |	In the 1950s because of discussion about safety was pretty much going to guarantee the people start thinking about the day
EDL	00:10:11,327	00:10:12,351	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Dangers of driving
EDL	00:10:12,351	00:10:17,215	| 287_The_Nut_Behind_the_Wheel_pt_01 |	And it's just not fun to drive when you're thinking about a knob getting embedded in your skull
EDL	00:10:17,727	00:10:20,031	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Steering column being jammed in your chest
EDL	00:10:20,031	00:10:25,151	| 287_The_Nut_Behind_the_Wheel_pt_01 |	I mean one of the things that you to have an is definitely looking directly at is
EDL	00:10:25,663	00:10:26,687	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Our mortality
EDL	00:10:27,455	00:10:33,855	| 287_The_Nut_Behind_the_Wheel_pt_01 |	And it's kind of the analysis of risks in general require us to think about something that a society we
EDL	00:10:33,855	00:10:35,391	| 287_The_Nut_Behind_the_Wheel_pt_01 |	We rarely if ever want to think about
EDL	00:10:36,159	00:10:38,719	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Better for society to think about it
EDL	00:10:38,719	00:10:41,279	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Would take more than an academic research
EDL	00:10:41,791	00:10:42,559	| 287_The_Nut_Behind_the_Wheel_pt_01 |	It would take politics
EDL	00:10:43,071	00:10:44,607	| 287_The_Nut_Behind_the_Wheel_pt_01 |	I want to have my name so you remember where I am
EDL	00:10:48,191	00:10:49,983	| 287_The_Nut_Behind_the_Wheel_pt_01 |	This is Joan Claybrook
EDL	00:10:50,495	00:10:54,079	| 287_The_Nut_Behind_the_Wheel_pt_01 |	Joan Claybrook would eventually be in charge of Auto Safety
EDL	00:10:54,079	00:10:54,847	| 287_The_Nut_Behind_the_Wheel_pt_01 |	United States
EDL	00:10:55,359	00:10:58,431	| 287_The_Nut_Behind_the_Wheel_pt_01 |	1965 she was a political novice
