EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:02:01,344	00:02:02,880	| 99pi-0160-perfectsecurity-1 |	Prospective lockpickers take note
EDL	00:02:03,392	00:02:05,440	| 99pi-0160-perfectsecurity-1 |	You definitely can't do that with just a pic
EDL	00:02:05,440	00:02:07,232	| 99pi-0160-perfectsecurity-1 |	We're hair pin or Paperclip
EDL	00:02:07,232	00:02:09,280	| 99pi-0160-perfectsecurity-1 |	There are two tools you need to pick a lock
EDL	00:02:09,792	00:02:11,840	| 99pi-0160-perfectsecurity-1 |	And one of them is usually left out
EDL	00:02:11,840	00:02:14,400	| 99pi-0160-perfectsecurity-1 |	When you see people picking locks in movies
EDL	00:02:14,400	00:02:15,168	| 99pi-0160-perfectsecurity-1 |	This is the part that
EDL	00:02:15,168	00:02:16,960	| 99pi-0160-perfectsecurity-1 |	Don't forget the tension wrench
EDL	00:02:16,960	00:02:18,240	| 99pi-0160-perfectsecurity-1 |	This is a tension wrench
EDL	00:02:18,240	00:02:19,776	| 99pi-0160-perfectsecurity-1 |	The L-shaped piece of metal with the
EDL	00:02:20,800	00:02:27,200	| 99pi-0160-perfectsecurity-1 |	An L-shaped piece of metal that with one hand you insert at the bottom of the keyhole while the other hand uses the pick 2
EDL	00:02:27,200	00:02:28,224	| 99pi-0160-perfectsecurity-1 |	Work the pins in the lock
EDL	00:02:28,736	00:02:30,272	| 99pi-0160-perfectsecurity-1 |	And hold
EDL	00:02:30,272	00:02:31,552	| 99pi-0160-perfectsecurity-1 |	The walk with a little bit of
EDL	00:02:31,552	00:02:33,088	| 99pi-0160-perfectsecurity-1 |	Rotational tension
EDL	00:02:33,088	00:02:36,928	| 99pi-0160-perfectsecurity-1 |	That but away is Leigh Honeywell showing our producer Sam Greenspan
EDL	00:02:36,928	00:02:37,952	| 99pi-0160-perfectsecurity-1 |	How to pick a lock
EDL	00:02:37,952	00:02:41,792	| 99pi-0160-perfectsecurity-1 |	Lee is a digital security expert and amateur lock-picking instruct
EDL	00:02:42,304	00:02:43,328	| 99pi-0160-perfectsecurity-1 |	I taught a bunch of
EDL	00:02:43,328	00:02:44,352	| 99pi-0160-perfectsecurity-1 |	People how to pick locks
EDL	00:02:44,352	00:02:45,632	| 99pi-0160-perfectsecurity-1 |	At a feminist science
EDL	00:02:45,632	00:02:47,168	| 99pi-0160-perfectsecurity-1 |	Fiction convention one year
EDL	00:02:47,168	00:02:48,448	| 99pi-0160-perfectsecurity-1 |	I met Lee at her office in Sanford
EDL	00:02:49,472	00:02:53,312	| 99pi-0160-perfectsecurity-1 |	We sat in the conference room among piles of tension wrenches and lock pick
EDL	00:02:54,080	00:02:55,104	| 99pi-0160-perfectsecurity-1 |	And special practice law
EDL	00:02:55,104	00:02:56,128	| 99pi-0160-perfectsecurity-1 |	Built for the picking
EDL	00:02:56,128	00:02:58,176	| 99pi-0160-perfectsecurity-1 |	You have to push each pin up far enough
EDL	00:02:58,944	00:02:59,456	| 99pi-0160-perfectsecurity-1 |	That
EDL	00:02:59,968	00:03:01,504	| 99pi-0160-perfectsecurity-1 |	You can't see that bottom part 2
EDL	00:03:03,040	00:03:03,552	| 99pi-0160-perfectsecurity-1 |	There's two piece
EDL	00:03:04,832	00:03:08,672	| 99pi-0160-perfectsecurity-1 |	So when you pick a lock you're using the pick and tension wrench
EDL	00:03:08,672	00:03:10,720	| 99pi-0160-perfectsecurity-1 |	To do the work of the key you need them both
EDL	00:03:13,280	00:03:14,048	| 99pi-0160-perfectsecurity-1 |	Into
EDL	00:03:14,048	00:03:14,560	| 99pi-0160-perfectsecurity-1 |	The keyhole
EDL	00:03:19,680	00:03:21,984	| 99pi-0160-perfectsecurity-1 |	The pursuit of lockpicking is as old as the law
EDL	00:03:22,496	00:03:24,544	| 99pi-0160-perfectsecurity-1 |	Which is itself as old as civilization
EDL	00:03:25,824	00:03:28,896	| 99pi-0160-perfectsecurity-1 |	Fire history of the world there was only one brief moments
EDL	00:03:28,896	00:03:29,920	| 99pi-0160-perfectsecurity-1 |	About 70 years
EDL	00:03:30,432	00:03:32,224	| 99pi-0160-perfectsecurity-1 |	Were you could put something under lock and key
EDL	00:03:32,736	00:03:34,528	| 99pi-0160-perfectsecurity-1 |	A chance to save your home
EDL	00:03:34,528	00:03:35,808	| 99pi-0160-perfectsecurity-1 |	And have complete
EDL	00:03:35,808	00:03:37,600	| 99pi-0160-perfectsecurity-1 |	Unwavering certainty
EDL	00:03:37,600	00:03:39,136	| 99pi-0160-perfectsecurity-1 |	That no Intruder could get
EDL	00:03:39,648	00:03:42,464	| 99pi-0160-perfectsecurity-1 |	A feeling that Security Experts call
EDL	00:03:42,464	00:03:43,488	| 99pi-0160-perfectsecurity-1 |	Perfect security
EDL	00:03:44,256	00:03:45,792	| 99pi-0160-perfectsecurity-1 |	And since we lost perfect
EDL	00:03:45,792	00:03:46,816	| 99pi-0160-perfectsecurity-1 |	Security in the 18th
EDL	00:03:46,816	00:03:47,584	| 99pi-0160-perfectsecurity-1 |	50
EDL	00:03:47,584	00:03:48,864	| 99pi-0160-perfectsecurity-1 |	It has remained elusive
EDL	00:03:49,376	00:03:50,656	| 99pi-0160-perfectsecurity-1 |	Despite tremendously
EDL	00:03:51,680	00:03:52,960	| 99pi-0160-perfectsecurity-1 |	Security technology
EDL	00:03:52,960	00:03:54,752	| 99pi-0160-perfectsecurity-1 |	We have never been able to get
EDL	00:03:58,592	00:04:01,408	| 99pi-0160-perfectsecurity-1 |	Fox go back at least as far as ancient Egypt
EDL	00:04:01,920	00:04:03,968	| 99pi-0160-perfectsecurity-1 |	But in March I'm dropping a big paper
EDL	00:04:03,968	00:04:06,528	| 99pi-0160-perfectsecurity-1 |	Theorizing that the Mesopotamians racks
EDL	00:04:06,528	00:04:07,552	| 99pi-0160-perfectsecurity-1 |	Ashley the creators
EDL	00:04:07,552	00:04:09,344	| 99pi-0160-perfectsecurity-1 |	Of the original walk in the beach
EDL	00:04:09,344	00:04:10,112	| 99pi-0160-perfectsecurity-1 |	The Egyptians then learn it
EDL	00:04:10,880	00:04:14,976	| 99pi-0160-perfectsecurity-1 |	This is Skyler Town Schuyler town
EDL	00:04:14,976	00:04:16,256	| 99pi-0160-perfectsecurity-1 |	Security anthropologist
EDL	00:04:16,768	00:04:19,839	| 99pi-0160-perfectsecurity-1 |	Research scholar
EDL	00:04:20,351	00:04:21,887	| 99pi-0160-perfectsecurity-1 |	Kimberly Justin
EDL	00:04:21,887	00:04:23,679	| 99pi-0160-perfectsecurity-1 |	Independent academic of all things related
EDL	00:04:25,215	00:04:27,775	| 99pi-0160-perfectsecurity-1 |	For the Middle Ages on for hundreds of years
EDL	00:04:27,775	00:04:29,567	| 99pi-0160-perfectsecurity-1 |	Locks were not very good
EDL	00:04:29,567	00:04:31,871	| 99pi-0160-perfectsecurity-1 |	If you were poor you can have a terrible lock
EDL	00:04:32,383	00:04:37,503	| 99pi-0160-perfectsecurity-1 |	And if you had some money you could have a terrible lock with some added features that night at best
EDL	00:04:37,503	00:04:39,039	| 99pi-0160-perfectsecurity-1 |	Confuse a trespasser
EDL	00:04:39,039	00:04:42,879	| 99pi-0160-perfectsecurity-1 |	They're just one false keyholes there padlocks even with false keyholes
EDL	00:04:42,879	00:04:46,719	| 99pi-0160-perfectsecurity-1 |	False keyholes which they hoped would draw the FIFA way from the true Keyhole
EDL	00:04:47,487	00:04:51,839	| 99pi-0160-perfectsecurity-1 |	Some locks had Falls Keyhole that even had a lock like components of fix to them
EDL	00:04:51,839	00:04:54,399	| 99pi-0160-perfectsecurity-1 |	So it felt like they were attached to the latch mechanism
EDL	00:04:54,911	00:04:56,191	| 99pi-0160-perfectsecurity-1 |	But actually weren't
EDL	00:04:56,191	00:05:02,591	| 99pi-0160-perfectsecurity-1 |	Seriously the best you could do is try to confuse an intruder into picking a fake lock but as soon as the wheel key hole
EDL	00:05:02,591	00:05:03,359	| 99pi-0160-perfectsecurity-1 |	Was known
EDL	00:05:03,359	00:05:06,431	| 99pi-0160-perfectsecurity-1 |	The security was pretty much nil
EDL	00:05:06,431	00:05:09,503	| 99pi-0160-perfectsecurity-1 |	There was no law that could keep
EDL	00:05:09,503	00:05:10,527	| 99pi-0160-perfectsecurity-1 |	Everyone out
EDL	00:05:10,527	00:05:12,319	| 99pi-0160-perfectsecurity-1 |	And then in the 1770s
EDL	00:05:12,319	00:05:15,135	| 99pi-0160-perfectsecurity-1 |	An English guy named Joseph bramah entered the locks
EDL	00:05:18,463	00:05:23,583	| 99pi-0160-perfectsecurity-1 |	Like a wizard from the future I had to come back in time and invented the most amazing lock in the world
EDL	00:05:23,583	00:05:27,935	| 99pi-0160-perfectsecurity-1 |	If the name Joseph sounds familiar to you Bello engineering history
EDL	00:05:28,447	00:05:34,591	| 99pi-0160-perfectsecurity-1 |	Is the same Joseph bramah who invented the flush toilet and the first water pumping fire engine and pneumatic
EDL	00:05:34,591	00:05:40,223	| 99pi-0160-perfectsecurity-1 |	Tree murdering machine that they would literally just rip a full grown tree out of the ground by its roots
EDL	00:05:40,223	00:05:41,503	| 99pi-0160-perfectsecurity-1 |	That one wasn't as popular but
EDL	00:05:42,015	00:05:42,527	| 99pi-0160-perfectsecurity-1 |	Pretty cool
EDL	00:05:43,295	00:05:45,599	| 99pi-0160-perfectsecurity-1 |	And so Joseph bramah inventor
EDL	00:05:45,599	00:05:46,367	| 99pi-0160-perfectsecurity-1 |	Time wizard
EDL	00:05:46,367	00:05:47,135	| 99pi-0160-perfectsecurity-1 |	Tree murderer
EDL	00:05:47,647	00:05:49,439	| 99pi-0160-perfectsecurity-1 |	He was really interested in locks
EDL	00:05:49,951	00:05:51,231	| 99pi-0160-perfectsecurity-1 |	You need something called
EDL	00:05:51,231	00:05:51,999	| 99pi-0160-perfectsecurity-1 |	Appellate
EDL	00:05:51,999	00:05:53,279	| 99pi-0160-perfectsecurity-1 |	The Brahma Safety Lock
EDL	00:05:54,047	00:05:55,583	| 99pi-0160-perfectsecurity-1 |	Brahma disconnect
EDL	00:05:55,583	00:05:56,351	| 99pi-0160-perfectsecurity-1 |	The chi
EDL	00:05:56,351	00:05:57,375	| 99pi-0160-perfectsecurity-1 |	From the bull
EDL	00:05:57,375	00:06:00,191	| 99pi-0160-perfectsecurity-1 |	So with the keys doing
EDL	00:06:00,191	00:06:02,751	| 99pi-0160-perfectsecurity-1 |	An inner chamber of this lock
EDL	00:06:03,519	00:06:04,543	| 99pi-0160-perfectsecurity-1 |	Take my word for it
EDL	00:06:04,543	00:06:06,847	| 99pi-0160-perfectsecurity-1 |	Explaining how this thing works does not make
EDL	00:06:06,847	00:06:07,359	| 99pi-0160-perfectsecurity-1 |	Compelling radio
EDL	00:06:08,127	00:06:12,479	| 99pi-0160-perfectsecurity-1 |	But the main thing about this lock is it added levels of complexity in between
EDL	00:06:12,479	00:06:13,247	| 99pi-0160-perfectsecurity-1 |	Key and the vault
EDL	00:06:13,759	00:06:17,599	| 99pi-0160-perfectsecurity-1 |	It's like a whole Rube Goldberg scenario plays out inside the lock
EDL	00:06:18,111	00:06:19,903	| 99pi-0160-perfectsecurity-1 |	Akita
EDL	00:06:20,927	00:06:24,767	| 99pi-0160-perfectsecurity-1 |	And, was so confident in his lock the Republic
EDL	00:06:24,767	00:06:27,071	| 99pi-0160-perfectsecurity-1 |	Detailing exactly how it works
EDL	00:06:27,071	00:06:31,423	| 99pi-0160-perfectsecurity-1 |	No more hiding the keyhole or shrouding the locks operation in secrecy
EDL	00:06:31,935	00:06:36,799	| 99pi-0160-perfectsecurity-1 |	Rama revealed everything about the lock and still claim that it could not be opened without the key
EDL	00:06:36,799	00:06:40,127	| 99pi-0160-perfectsecurity-1 |	And he also had another idea that would revolutionize locksmith
EDL	00:06:40,895	00:06:44,223	| 99pi-0160-perfectsecurity-1 |	He also contributes the idea of turning this whole thing into a contest
EDL	00:06:44,735	00:06:50,367	| 99pi-0160-perfectsecurity-1 |	Showmanship so as soon as he has a padlock version of this lock that he is very confident in
EDL	00:06:50,367	00:06:55,487	| 99pi-0160-perfectsecurity-1 |	He puts it in the window of his store Piccadilly and he paints on it a message
EDL	00:06:55,487	00:06:55,999	| 99pi-0160-perfectsecurity-1 |	A challenge
EDL	00:06:56,511	00:06:57,535	| 99pi-0160-perfectsecurity-1 |	In Gold lettering
EDL	00:06:58,047	00:06:58,815	| 99pi-0160-perfectsecurity-1 |	Quote
EDL	00:06:58,815	00:07:01,119	| 99pi-0160-perfectsecurity-1 |	The artist who can make an instrument
EDL	00:07:01,119	00:07:01,887	| 99pi-0160-perfectsecurity-1 |	They will pick
EDL	00:07:01,887	00:07:05,727	| 99pi-0160-perfectsecurity-1 |	Or open this lock shall receive 200 guineas the moment it is pretty
EDL	00:07:06,239	00:07:12,639	| 99pi-0160-perfectsecurity-1 |	200 guineas in 1777 is something north of 20000 British pounds today
EDL	00:07:12,639	00:07:15,967	| 99pi-0160-perfectsecurity-1 |	Try people actually take a real honest shot
EDL	00:07:15,967	00:07:16,991	| 99pi-0160-perfectsecurity-1 |	But no one
EDL	00:07:16,991	00:07:18,527	| 99pi-0160-perfectsecurity-1 |	Not even with their own tools
EDL	00:07:19,039	00:07:22,623	| 99pi-0160-perfectsecurity-1 |	Could hack it it remained in that window for
EDL	00:07:22,623	00:07:25,951	| 99pi-0160-perfectsecurity-1 |	70 + years challenging all comers and everybody
EDL	00:07:26,975	00:07:29,791	| 99pi-0160-perfectsecurity-1 |	Promise new unbeatable lock and the hoopla surrounding it
EDL	00:07:30,303	00:07:32,095	| 99pi-0160-perfectsecurity-1 |	Caught the attention of the British crown
EDL	00:07:32,607	00:07:33,887	| 99pi-0160-perfectsecurity-1 |	And they wanted up the game
EDL	00:07:34,399	00:07:35,423	| 99pi-0160-perfectsecurity-1 |	They wanted a lock
EDL	00:07:35,423	00:07:37,215	| 99pi-0160-perfectsecurity-1 |	It wouldn't just be Unbreakable
EDL	00:07:37,215	00:07:40,543	| 99pi-0160-perfectsecurity-1 |	I would also alert the owner if someone tried to get into it
EDL	00:07:40,543	00:07:46,943	| 99pi-0160-perfectsecurity-1 |	The government-sponsored a contest with a hundred British pounds as reward Jeremiah chubs
EDL	00:07:46,943	00:07:47,455	| 99pi-0160-perfectsecurity-1 |	Detector lock
EDL	00:07:47,967	00:07:52,831	| 99pi-0160-perfectsecurity-1 |	And we did this work does that when you lifted one of the Tumblers up too high and see what actually trip
EDL	00:07:53,343	00:07:58,207	| 99pi-0160-perfectsecurity-1 |	A latching mechanism that would hold that Tumblr up in the air too high
EDL	00:07:58,207	00:08:00,255	| 99pi-0160-perfectsecurity-1 |	And a wooden drop back down again
EDL	00:08:00,255	00:08:03,071	| 99pi-0160-perfectsecurity-1 |	A man that happened the Lockwood completely freeze up
EDL	00:08:03,583	00:08:04,607	| 99pi-0160-perfectsecurity-1 |	Even a kid would know
EDL	00:08:05,119	00:08:10,495	| 99pi-0160-perfectsecurity-1 |	Until you put a different key and rotated in the opposite direction and reset all of the Tumblers
EDL	00:08:11,007	00:08:13,311	| 99pi-0160-perfectsecurity-1 |	Interview went to unlock a Chester of alter
EDL	00:08:13,311	00:08:14,335	| 99pi-0160-perfectsecurity-1 |	Your front door
EDL	00:08:14,335	00:08:17,151	| 99pi-0160-perfectsecurity-1 |	And the key to your Chubb detector lock didn't work
EDL	00:08:17,663	00:08:18,687	| 99pi-0160-perfectsecurity-1 |	You would know
EDL	00:08:18,687	00:08:20,223	| 99pi-0160-perfectsecurity-1 |	Did someone had tried to get into it
EDL	00:08:20,735	00:08:21,503	| 99pi-0160-perfectsecurity-1 |	And
EDL	00:08:21,503	00:08:22,015	| 99pi-0160-perfectsecurity-1 |	Did they had fail
EDL	00:08:22,527	00:08:26,367	| 99pi-0160-perfectsecurity-1 |	Advertisements for the detector lock ran In The Bleak House cereal
EDL	00:08:26,367	00:08:27,135	| 99pi-0160-perfectsecurity-1 |	Which red
EDL	00:08:27,647	00:08:28,415	| 99pi-0160-perfectsecurity-1 |	Quote
EDL	00:08:28,415	00:08:29,951	| 99pi-0160-perfectsecurity-1 |	My name is Chubby
EDL	00:08:30,463	00:08:31,999	| 99pi-0160-perfectsecurity-1 |	That makes the patent locks
EDL	00:08:33,023	00:08:34,559	| 99pi-0160-perfectsecurity-1 |	Look upon my works
EDL	00:08:34,559	00:08:35,327	| 99pi-0160-perfectsecurity-1 |	EBay burglars
EDL	00:08:35,839	00:08:36,607	| 99pi-0160-perfectsecurity-1 |	Despair
EDL	00:08:37,631	00:08:40,447	| 99pi-0160-perfectsecurity-1 |	And as these newer and better locks were getting invented
EDL	00:08:40,959	00:08:42,495	| 99pi-0160-perfectsecurity-1 |	The public spectacle around them
EDL	00:08:42,495	00:08:44,287	| 99pi-0160-perfectsecurity-1 |	Rose to a fever pitch
EDL	00:08:44,287	00:08:48,383	| 99pi-0160-perfectsecurity-1 |	At one point they offered a guy in prison parole if he could break the chop block
EDL	00:08:49,663	00:08:51,455	| 99pi-0160-perfectsecurity-1 |	Breaker heat open many locks and his wife
EDL	00:08:52,223	00:08:55,295	| 99pi-0160-perfectsecurity-1 |	And he tried and tried and tried and literally who's
EDL	00:08:55,295	00:08:57,599	| 99pi-0160-perfectsecurity-1 |	Potential Freedom was genuinely on the line
EDL	00:08:58,111	00:09:02,463	| 99pi-0160-perfectsecurity-1 |	And he had to turn the thing back in so you couldn't do it and you couldn't imagine that anyone could do it
EDL	00:09:02,975	00:09:04,767	| 99pi-0160-perfectsecurity-1 |	And going forward
EDL	00:09:04,767	00:09:08,351	| 99pi-0160-perfectsecurity-1 |	The names Brahma and Chubb are basically interchangeable for
EDL	00:09:08,863	00:09:10,399	| 99pi-0160-perfectsecurity-1 |	Perfect security
EDL	00:09:10,399	00:09:11,935	| 99pi-0160-perfectsecurity-1 |	But only until
EDL	00:09:11,935	00:09:13,215	| 99pi-0160-perfectsecurity-1 |	The great La Concha
EDL	00:09:13,983	00:09:14,495	| 99pi-0160-perfectsecurity-1 |	Of 1850
EDL	00:09:16,799	00:09:23,199	| 99pi-0160-perfectsecurity-1 |	Travel to London for the first intern
EDL	00:09:23,199	00:09:25,247	| 99pi-0160-perfectsecurity-1 |	National exhibition of manufactured products
EDL	00:09:25,759	00:09:29,343	| 99pi-0160-perfectsecurity-1 |	Back in the States Hops and made a name for himself as a sort of white hats
EDL	00:09:29,343	00:09:29,855	| 99pi-0160-perfectsecurity-1 |	Security consult
EDL	00:09:30,623	00:09:32,415	| 99pi-0160-perfectsecurity-1 |	Heat over the banks in st. Pete
EDL	00:09:32,415	00:09:35,231	| 99pi-0160-perfectsecurity-1 |	If I can break the lock on your safe you want to buy one of mine
EDL	00:09:35,231	00:09:39,071	| 99pi-0160-perfectsecurity-1 |	Give it a shot when he was selling locks like
EDL	00:09:39,071	00:09:39,839	| 99pi-0160-perfectsecurity-1 |	Crazy
EDL	00:09:39,839	00:09:41,119	| 99pi-0160-perfectsecurity-1 |	Hobbes was a natural
EDL	00:09:41,631	00:09:42,655	| 99pi-0160-perfectsecurity-1 |	Naturally
EDL	00:09:42,655	00:09:43,935	| 99pi-0160-perfectsecurity-1 |	On day one of the exhibition
EDL	00:09:43,935	00:09:46,495	| 99pi-0160-perfectsecurity-1 |	He publicly announced that he would pick
EDL	00:09:46,495	00:09:47,007	| 99pi-0160-perfectsecurity-1 |	The chub detect
EDL	00:09:47,775	00:09:50,335	| 99pi-0160-perfectsecurity-1 |	The one that seizes up if you pick it incorrectly
EDL	00:09:50,335	00:09:52,895	| 99pi-0160-perfectsecurity-1 |	Hobbs successfully pick the Chubb detector lock-in
EDL	00:09:54,175	00:09:55,967	| 99pi-0160-perfectsecurity-1 |	The inventor Jeremiah Chubb
EDL	00:09:55,967	00:09:56,735	| 99pi-0160-perfectsecurity-1 |	Wasn't convinced
EDL	00:09:57,247	00:09:58,783	| 99pi-0160-perfectsecurity-1 |	He wanted to see Hobbes
EDL	00:09:58,783	00:09:59,295	| 99pi-0160-perfectsecurity-1 |	Do it again
EDL	00:09:59,807	00:10:00,831	| 99pi-0160-perfectsecurity-1 |	So another trial
EDL	00:10:01,343	00:10:03,135	| 99pi-0160-perfectsecurity-1 |	This time in front of auditors
EDL	00:10:03,135	00:10:03,903	| 99pi-0160-perfectsecurity-1 |	And reporters
EDL	00:10:03,903	00:10:06,975	| 99pi-0160-perfectsecurity-1 |	Mac Hobbs open the lock again
EDL	00:10:06,975	00:10:09,535	| 99pi-0160-perfectsecurity-1 |	Take that job
EDL	00:10:09,535	00:10:10,815	| 99pi-0160-perfectsecurity-1 |	A witness wrote that it's
EDL	00:10:10,815	00:10:12,095	| 99pi-0160-perfectsecurity-1 |	25 minute
EDL	00:10:12,863	00:10:16,191	| 99pi-0160-perfectsecurity-1 |	In the way Hobbs did it was to actually use the locker
EDL	00:10:16,191	00:10:16,703	| 99pi-0160-perfectsecurity-1 |	Against itself
EDL	00:10:17,215	00:10:19,519	| 99pi-0160-perfectsecurity-1 |	You pick it until he tripped the detector mechanic
EDL	00:10:20,031	00:10:21,311	| 99pi-0160-perfectsecurity-1 |	Causing a lock to seize up
EDL	00:10:21,823	00:10:25,407	| 99pi-0160-perfectsecurity-1 |	That would give us information about what was going on inside
EDL	00:10:25,407	00:10:27,455	| 99pi-0160-perfectsecurity-1 |	And then he would pick the lock any
EDL	00:10:27,455	00:10:28,223	| 99pi-0160-perfectsecurity-1 |	Opposite to right
EDL	00:10:28,223	00:10:29,503	| 99pi-0160-perfectsecurity-1 |	Action to reset the detect
EDL	00:10:30,527	00:10:33,599	| 99pi-0160-perfectsecurity-1 |	He go back and forth firing and resetting the detector
EDL	00:10:33,599	00:10:36,927	| 99pi-0160-perfectsecurity-1 |	Until the walk told him everything he needed to know about how to get it open
EDL	00:10:39,231	00:10:40,767	| 99pi-0160-perfectsecurity-1 |	Miss time in 7 minutes
EDL	00:10:40,767	00:10:43,583	| 99pi-0160-perfectsecurity-1 |	He had complete control over the Chubb lock
EDL	00:10:43,583	00:10:45,887	| 99pi-0160-perfectsecurity-1 |	It has absolutely been open
EDL	00:10:45,887	00:10:48,447	| 99pi-0160-perfectsecurity-1 |	But the Chubb detector lock was really just a warm-up
EDL	00:10:48,959	00:10:49,983	| 99pi-0160-perfectsecurity-1 |	The main event
EDL	00:10:49,983	00:10:51,519	| 99pi-0160-perfectsecurity-1 |	Was a Brahma Safety Lock
EDL	00:10:51,519	00:10:52,543	| 99pi-0160-perfectsecurity-1 |	The one that
EDL	00:10:52,543	00:10:54,591	| 99pi-0160-perfectsecurity-1 |	Talon painted on it in Gold lettering
EDL	00:10:54,591	00:10:56,639	| 99pi-0160-perfectsecurity-1 |	What you been sitting in Joseph brahmas
EDL	00:10:56,639	00:10:57,663	| 99pi-0160-perfectsecurity-1 |	Storefront window
EDL	00:10:57,663	00:10:58,943	| 99pi-0160-perfectsecurity-1 |	70 years
EDL	00:10:58,943	00:10:59,967	| 99pi-0160-perfectsecurity-1 |	Unbeaten
