EDL	Record In	Record Out	Clipname	Subtitle
EDL	00:02:27,968	00:02:28,480	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I'm
EDL	00:02:28,992	00:02:29,760	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I think
EDL	00:02:29,760	00:02:32,064	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	For me it's something that is growing out of arm
EDL	00:02:32,064	00:02:33,088	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Reporting where
EDL	00:02:33,088	00:02:36,416	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	You know Joseph and Lorenzo and other people at motherboard are often
EDL	00:02:36,416	00:02:37,440	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And talking to hackers
EDL	00:02:38,208	00:02:38,720	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Getting sources
EDL	00:02:39,232	00:02:43,584	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And generally being paranoid about their own security but we don't do a whole lot of
EDL	00:02:44,096	00:02:45,376	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Journalism storytelling
EDL	00:02:45,376	00:02:46,656	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Pokeball how to put
EDL	00:02:46,656	00:02:47,168	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Check themselves
EDL	00:02:47,680	00:02:51,776	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	So you know we're not we're experts in this only in that we try to Fort
EDL	00:02:51,776	00:02:52,288	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Macaron
EDL	00:02:53,056	00:02:54,336	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Data and information answer
EDL	00:02:55,360	00:02:57,152	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	But especially grata bus
EDL	00:02:57,664	00:02:58,432	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Writing like
EDL	00:02:58,432	00:02:59,200	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	What we do
EDL	00:02:59,200	00:02:59,712	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Forest house
EDL	00:03:00,224	00:03:02,016	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And that's a ways pretty well into
EDL	00:03:02,528	00:03:04,576	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Harlow what you do day today which is
EDL	00:03:05,344	00:03:05,856	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Teach journalist
EDL	00:03:09,184	00:03:09,696	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Indeed
EDL	00:03:10,464	00:03:12,512	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And I would actually say that
EDL	00:03:13,536	00:03:17,888	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Seeing your guide and other articles that other news organizations
EDL	00:03:17,888	00:03:20,960	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I'm is kind of the best line of defense
EDL	00:03:20,960	00:03:24,032	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	That we have in you know like a advancing that message
EDL	00:03:24,800	00:03:26,592	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	So not a lot of
EDL	00:03:26,592	00:03:29,664	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Journalist and not even just journalists Everyday People
EDL	00:03:29,664	00:03:34,528	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Whatever hat you're wearing at the time can afford
EDL	00:03:34,528	00:03:36,320	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	2 or know about
EDL	00:03:36,320	00:03:40,160	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	At the type of digital security education that is out there
EDL	00:03:40,160	00:03:46,560	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I'm and so it was really really heartening to see members of the press actually like promote these messages and
EDL	00:03:46,560	00:03:47,328	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And promote these
EDL	00:03:47,328	00:03:48,864	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Tools and practices
EDL	00:03:48,864	00:03:51,936	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And also just like make it consumable
EDL	00:03:52,960	00:03:56,800	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	When people come to you at freedom of the press foundation and say hey we want help
EDL	00:03:57,312	00:03:58,592	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	What are they usually asking
EDL	00:04:00,128	00:04:03,456	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Well it depends and usually have a
EDL	00:04:03,456	00:04:06,528	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	A conversation with the news Oregon
EDL	00:04:06,528	00:04:08,576	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Two kinds of assess what it is they at
EDL	00:04:08,576	00:04:09,088	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Actually do need
EDL	00:04:09,856	00:04:16,000	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Sometimes it is what we like to call the low-hanging fruit which is mostly what's represented in
EDL	00:04:16,512	00:04:21,119	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Guide such as you are so such as how do we address
EDL	00:04:21,119	00:04:21,887	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Credentials
EDL	00:04:21,887	00:04:22,399	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Security
EDL	00:04:22,911	00:04:27,263	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And sometimes I ate it actually over the years it's
EDL	00:04:27,263	00:04:31,103	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Become a little bit more Nuance in a little bit more granular so
EDL	00:04:31,103	00:04:34,687	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Sometimes we have reporters who either
EDL	00:04:35,199	00:04:39,807	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	At the request of their news organization or individually just because they're concerned
EDL	00:04:40,319	00:04:42,367	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I have questions about how
EDL	00:04:42,367	00:04:44,415	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Shoot further protect themselves
EDL	00:04:44,415	00:04:47,999	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	After you retaliated against for something that they print online
EDL	00:04:48,511	00:04:50,559	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Wherever
EDL	00:04:50,559	00:04:52,095	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And so we
EDL	00:04:52,095	00:04:54,911	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Do I work on things like reputation management
EDL	00:04:55,935	00:04:57,983	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Defense against doxxing
EDL	00:04:57,983	00:05:03,871	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Defense against a lot of tactics that we did see him grow that was covered by so many of these news organizations
EDL	00:05:03,871	00:05:04,639	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Such as yours
EDL	00:05:04,639	00:05:07,967	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I'm growing out of like in 2013 onwards
EDL	00:05:08,479	00:05:11,039	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Sometimes it has to do with source
EDL	00:05:11,039	00:05:15,391	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Communication I prevent myself as much as possible so if I do
EDL	00:05:15,391	00:05:16,927	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Say it let me know
EDL	00:05:16,927	00:05:19,231	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I'm but I prevent myself from saying
EDL	00:05:19,231	00:05:21,279	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Source protection because it stinks
EDL	00:05:21,279	00:05:22,047	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Credibly in
EDL	00:05:22,047	00:05:25,631	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Incredibly difficult time and it depends on so many factors
EDL	00:05:25,631	00:05:27,167	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	But Source communication
EDL	00:05:27,167	00:05:27,935	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	10 is
EDL	00:05:27,935	00:05:28,959	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Another thing
EDL	00:05:28,959	00:05:31,263	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	That people reach out to us
EDL	00:05:31,263	00:05:37,663	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	As for the reason why is because there's a lot of nuances it's not only like what you know technically what you should
EDL	00:05:37,663	00:05:38,431	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Should be using
EDL	00:05:38,431	00:05:40,479	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	But it's also you know
EDL	00:05:40,479	00:05:42,527	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	What we like to call the first Contact
EDL	00:05:42,527	00:05:43,807	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Conundrum witches like
EDL	00:05:43,807	00:05:45,599	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	How do you properly
EDL	00:05:45,599	00:05:48,927	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I'm prepare a a source or a potential source
EDL	00:05:49,439	00:05:53,279	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	When all they know is like you know how to DM you on Twitter
EDL	00:05:53,279	00:05:57,375	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And how to like level up their security in order to have them or confidential
EDL	00:05:57,375	00:05:58,143	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Communication
EDL	00:05:58,655	00:06:00,447	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	We also
EDL	00:06:01,983	00:06:03,263	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Talk to people about like
EDL	00:06:03,263	00:06:05,567	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Metadata and Genevieve
EDL	00:06:06,335	00:06:10,943	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	The pluses and minuses and using it in a journalist
EDL	00:06:10,943	00:06:11,455	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Practice
EDL	00:06:11,967	00:06:14,527	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	We have sometimes like the Morris
EDL	00:06:14,527	00:06:20,671	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Extreme stuff which I find absolutely fascinating and is what really really in passions me about this job
EDL	00:06:21,951	00:06:24,255	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Because I love gadgets and getting away with
EDL	00:06:24,255	00:06:24,767	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Stop
EDL	00:06:26,815	00:06:28,863	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	You don't like the word stream stuff like
EDL	00:06:29,375	00:06:33,727	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Sandboxing and air gapping and extreme travel scenarios
EDL	00:06:34,751	00:06:40,639	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Yeah I learned that you've done some extreme travel scenarios I think you know you want to do a big story about Kaspersky
EDL	00:06:40,639	00:06:41,407	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Ski town in Mexico
EDL	00:06:41,407	00:06:42,175	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Chicago Avenue
EDL	00:06:42,175	00:06:42,943	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Prepared
EDL	00:06:42,943	00:06:46,783	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	You know you made like a throwaway email address to use talk us through what you did to
EDL	00:06:47,295	00:06:50,623	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Therefore that yeah I was a little paranoid about that trip
EDL	00:06:51,135	00:06:51,903	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	So
EDL	00:06:51,903	00:06:53,695	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	What I did for the trip was
EDL	00:06:53,695	00:06:54,719	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I got
EDL	00:06:54,719	00:06:55,999	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	A burner
EDL	00:06:55,999	00:06:56,511	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Phone
EDL	00:06:57,023	00:06:58,559	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Which is also I guess
EDL	00:07:00,863	00:07:06,751	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Like a water that doesn't mean exactly what you think it means I also have trouble with the term burner
EDL	00:07:07,263	00:07:08,543	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I like to call it a travel phone
EDL	00:07:09,311	00:07:11,615	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Yes I got it I got to travel phone
EDL	00:07:12,127	00:07:14,687	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I didn't use my work email while there
EDL	00:07:16,479	00:07:17,247	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I
EDL	00:07:17,247	00:07:20,063	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Has Jason said I created an email
EDL	00:07:20,575	00:07:22,111	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Difficulty for travel
EDL	00:07:22,111	00:07:24,159	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And I just
EDL	00:07:24,671	00:07:27,487	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And I told my significant otter to
EDL	00:07:28,255	00:07:32,863	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Expect communication from certain people if something happened I was
EDL	00:07:32,863	00:07:34,399	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Probably being too paranoid
EDL	00:07:35,167	00:07:38,751	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	I don't know it was a it was a good exercise to think about
EDL	00:07:38,751	00:07:41,055	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	You know what I should worry about
EDL	00:07:41,055	00:07:41,567	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And that's it
EDL	00:07:42,847	00:07:44,639	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And an ultimately I feel like that
EDL	00:07:44,639	00:07:46,431	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	The key question
EDL	00:07:47,199	00:07:49,503	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	You know I think a lot of people try to
EDL	00:07:50,271	00:07:52,063	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Think about tools as Solutions
EDL	00:07:52,575	00:07:55,391	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	And tools can be a solution but they are not
EDL	00:07:55,391	00:07:55,903	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	Always this
EDL	00:07:57,439	00:08:01,023	| 0eddbbdc-5dc4-4cf1-a828-f99118abdf57_f5d8d00104a881186f499ff622e84911 |	The first thing that you have to ask yourself is what are you trying to protect
